generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78049,49222,49222,0.0,0.0,0.0,9.6,6.0,linear
2,77961,49046,49046,0.0,0.0,0.0,9.6,6.0,linear
3,79848,50074,50074,0.0,0.0,0.0,9.6,6.0,linear
4,80701,50885,50885,0.0,0.0,0.0,9.6,6.0,linear
5,79603,50523,50523,0.0,0.0,0.0,9.6,6.0,linear
6,76723,49218,49218,0.0,0.0,0.0,9.6,6.0,linear
7,77373,49666,49666,0.0,0.0,0.0,9.6,6.0,linear
8,79255,50213,50213,0.0,0.0,0.0,9.6,6.0,linear
9,78249,49593,49593,0.0,0.0,0.0,9.6,6.0,linear
10,77697,49290,49290,0.0,0.0,0.0,9.6,6.0,linear
11,79232,50500,50500,0.0,0.0,0.0,9.6,6.0,linear
12,138181,51207,51207,0.313894,0.313894,0.0,9.6,6.0,linear
13,182651,58789,58789,0.383284,0.383284,0.0,9.6,6.0,linear
14,192568,64510,64510,0.372466,0.372466,0.0,9.6,6.0,linear
15,195736,67477,67477,0.373576,0.373576,0.0,9.6,6.0,linear
16,192258,67826,67826,0.383547,0.383547,0.0,9.6,6.0,linear
17,186707,65212,65212,0.400604,0.400604,0.0,9.6,6.0,linear
18,179809,61540,61540,0.416552,0.416552,0.0,9.6,6.0,linear
19,173213,56927,56927,0.436028,0.436028,0.0,9.6,6.0,linear
20,166245,52362,52362,0.456233,0.456233,0.0,9.6,6.0,linear
21,160044,48183,48183,0.481149,0.481149,0.0,9.6,6.0,linear
22,152734,43506,43506,0.507924,0.507924,0.0,9.6,6.0,linear
23,146474,39536,39536,0.537708,0.537708,0.0,9.6,6.0,linear
24,138228,34610,34610,0.569071,0.569071,0.0,9.6,6.0,linear
25,131605,30314,30314,0.607551,0.607551,0.0,9.6,6.0,linear
26,124852,25967,25967,0.649058,0.649058,0.0,9.6,6.0,linear
27,118322,21771,21771,0.690216,0.690216,0.0,9.6,6.0,linear
28,112401,18026,18026,0.733585,0.733585,0.0,9.6,6.0,linear
29,107565,14668,14668,0.777039,0.777039,0.0,9.6,6.0,linear
30,103327,11646,11646,0.820287,0.820287,0.0,9.6,6.0,linear
31,99119,8930,8930,0.859322,0.859322,0.0,9.6,6.0,linear
32,95575,6555,6555,0.897063,0.897063,0.0,9.6,6.0,linear
33,92550,4659,4659,0.926332,0.926332,0.0,9.6,6.0,linear
34,90863,3238,3238,0.949253,0.949253,0.0,9.6,6.0,linear
35,89329,2118,2118,0.967373,0.967373,0.0,9.6,6.0,linear
36,88482,1328,1328,0.979506,0.979506,0.0,9.6,6.0,linear
37,87723,797,797,0.987678,0.987678,0.0,9.6,6.0,linear
38,87459,475,475,0.993049,0.993049,0.0,9.6,6.0,linear
39,87469,275,275,0.996011,0.996011,0.0,9.6,6.0,linear
40,86898,134,134,0.998101,0.998101,0.0,9.6,6.0,linear
41,86767,72,72,0.998997,0.998997,0.0,9.6,6.0,linear
42,86483,42,42,0.999457,0.999457,0.0,9.6,6.0,linear
43,86942,18,18,0.999781,0.999781,0.0,9.6,6.0,linear
44,86754,6,6,0.999931,0.999931,0.0,9.6,6.0,linear
45,86627,1,1,0.999988,0.999988,0.0,9.6,6.0,linear
46,86536,0,0,1.0,1.0,0.0,9.6,6.0,linear

