generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78472,49209,49209,0.0,0.0,0.0,3.0,6.0,linear
2,78422,49120,49120,0.0,0.0,0.0,3.0,6.0,linear
3,80558,50598,50598,0.0,0.0,0.0,3.0,6.0,linear
4,80960,51032,51032,0.0,0.0,0.0,3.0,6.0,linear
5,78583,50140,50140,0.0,0.0,0.0,3.0,6.0,linear
6,77044,49366,49366,0.0,0.0,0.0,3.0,6.0,linear
7,78003,49794,49794,0.0,0.0,0.0,3.0,6.0,linear
8,78724,49860,49860,0.0,0.0,0.0,3.0,6.0,linear
9,78861,49977,49977,0.0,0.0,0.0,3.0,6.0,linear
10,78189,49669,49669,0.0,0.0,0.0,3.0,6.0,linear
11,79286,50472,50472,0.0,0.0,0.0,3.0,6.0,linear
12,96344,49969,49969,0.158673,0.172271,0.0,3.0,6.0,linear
13,102584,47488,47488,0.240372,0.275164,0.0,3.0,6.0,linear
14,99882,44376,44376,0.268926,0.332505,0.0,3.0,6.0,linear
15,98790,41341,41341,0.296201,0.391361,0.0,3.0,6.0,linear
16,99003,38551,38551,0.320357,0.444286,0.0,3.0,6.0,linear
17,99130,35600,35600,0.342187,0.490492,0.0,3.0,6.0,linear
18,99170,33049,33049,0.357528,0.524657,0.0,3.0,6.0,linear
19,99593,31382,31382,0.366477,0.543401,0.0,3.0,6.0,linear
20,99636,30152,30152,0.373592,0.556663,0.0,3.0,6.0,linear
21,99362,29399,29399,0.376237,0.562948,0.0,3.0,6.0,linear
22,99285,28909,28909,0.378704,0.567616,0.0,3.0,6.0,linear
23,99123,28639,28639,0.379795,0.570471,0.0,3.0,6.0,linear
24,99376,28447,28447,0.380351,0.570282,0.0,3.0,6.0,linear
25,99029,28376,28376,0.38033,0.570576,0.0,3.0,6.0,linear
26,98945,28321,28321,0.381063,0.572337,0.0,3.0,6.0,linear
27,98827,28290,28290,0.381274,0.572629,0.0,3.0,6.0,linear
28,99023,28322,28322,0.381506,0.573097,0.0,3.0,6.0,linear
29,99214,28481,28481,0.38223,0.573932,0.0,3.0,6.0,linear
30,98584,28442,28442,0.382599,0.575072,0.0,3.0,6.0,linear
31,98653,28270,28270,0.382824,0.575369,0.0,3.0,6.0,linear
32,98442,28116,28116,0.382734,0.574293,0.0,3.0,6.0,linear
33,98295,28031,28031,0.382759,0.574176,0.0,3.0,6.0,linear
34,98725,28150,28150,0.384238,0.5774,0.0,3.0,6.0,linear
35,98665,28011,28011,0.384766,0.578182,0.0,3.0,6.0,linear
36,98708,28010,28010,0.385247,0.57771,0.0,3.0,6.0,linear
37,98487,27878,27878,0.384866,0.577773,0.0,3.0,6.0,linear
38,98482,27947,27947,0.384399,0.577499,0.0,3.0,6.0,linear
39,98407,27838,27838,0.385118,0.579446,0.0,3.0,6.0,linear
40,98457,27838,27838,0.384401,0.578536,0.0,3.0,6.0,linear
41,98690,27942,27942,0.383922,0.577089,0.0,3.0,6.0,linear
42,98653,28174,28174,0.384002,0.577214,0.0,3.0,6.0,linear
43,98381,28004,28004,0.383163,0.575708,0.0,3.0,6.0,linear
44,98336,28170,28170,0.381468,0.573302,0.0,3.0,6.0,linear
45,99096,28380,28380,0.381769,0.573206,0.0,3.0,6.0,linear
46,98858,28349,28349,0.382779,0.574506,0.0,3.0,6.0,linear
47,98561,28113,28113,0.384602,0.577879,0.0,3.0,6.0,linear
48,98052,27901,27901,0.38488,0.578921,0.0,3.0,6.0,linear
49,98286,27897,27897,0.385034,0.57888,0.0,3.0,6.0,linear
50,98281,27760,27760,0.386078,0.580386,0.0,3.0,6.0,linear
51,98321,27815,27815,0.38562,0.580177,0.0,3.0,6.0,linear
52,98333,27788,27788,0.387163,0.582444,0.0,3.0,6.0,linear
53,97980,27724,27724,0.385692,0.580213,0.0,3.0,6.0,linear
54,97916,27768,27768,0.386115,0.581142,0.0,3.0,6.0,linear
55,97745,27560,27560,0.386071,0.581273,0.0,3.0,6.0,linear
56,97875,27582,27582,0.385862,0.580627,0.0,3.0,6.0,linear
57,97893,27450,27450,0.386144,0.580433,0.0,3.0,6.0,linear
58,98192,27600,27600,0.385118,0.579526,0.0,3.0,6.0,linear
59,98135,27620,27620,0.385013,0.57905,0.0,3.0,6.0,linear
60,97950,27621,27621,0.38398,0.576856,0.0,3.0,6.0,linear
61,98381,27936,27936,0.382477,0.575079,0.0,3.0,6.0,linear
62,98612,28119,28119,0.383118,0.574909,0.0,3.0,6.0,linear
63,98411,28234,28234,0.382066,0.574081,0.0,3.0,6.0,linear
64,98692,28199,28199,0.382438,0.574277,0.0,3.0,6.0,linear
65,98669,28294,28294,0.381468,0.574095,0.0,3.0,6.0,linear
66,98878,28266,28266,0.382164,0.573356,0.0,3.0,6.0,linear
67,98618,28334,28334,0.380229,0.570839,0.0,3.0,6.0,linear
68,99002,28614,28614,0.378209,0.56748,0.0,3.0,6.0,linear
69,99583,28806,28806,0.379262,0.568993,0.0,3.0,6.0,linear
70,98719,28525,28525,0.379552,0.570242,0.0,3.0,6.0,linear
71,98848,28565,28565,0.381212,0.571897,0.0,3.0,6.0,linear
72,98610,28484,28484,0.381347,0.571667,0.0,3.0,6.0,linear
73,98721,28422,28422,0.380302,0.570802,0.0,3.0,6.0,linear
74,98364,28526,28526,0.381173,0.572337,0.0,3.0,6.0,linear
75,98577,28342,28342,0.383817,0.576832,0.0,3.0,6.0,linear
76,98675,28212,28212,0.383994,0.576175,0.0,3.0,6.0,linear
77,98461,28184,28184,0.384628,0.578835,0.0,3.0,6.0,linear
78,98372,27879,27879,0.38448,0.578449,0.0,3.0,6.0,linear
79,98638,27824,27824,0.384695,0.578622,0.0,3.0,6.0,linear
80,98114,27760,27760,0.384496,0.578088,0.0,3.0,6.0,linear
81,97929,27689,27689,0.38459,0.57842,0.0,3.0,6.0,linear
82,97918,27772,27772,0.383589,0.576933,0.0,3.0,6.0,linear
83,98348,27905,27905,0.383421,0.576095,0.0,3.0,6.0,linear
84,98566,28138,28138,0.383255,0.575266,0.0,3.0,6.0,linear
85,98432,28014,28014,0.382866,0.575512,0.0,3.0,6.0,linear
86,98619,28277,28277,0.3808,0.570449,0.0,3.0,6.0,linear
87,98527,28370,28370,0.382015,0.572384,0.0,3.0,6.0,linear
88,98479,28129,28129,0.383251,0.575021,0.0,3.0,6.0,linear
89,98404,27925,27925,0.382994,0.575234,0.0,3.0,6.0,linear
90,98288,27781,27781,0.382741,0.575709,0.0,3.0,6.0,linear
91,98461,28020,28020,0.381152,0.572572,0.0,3.0,6.0,linear
92,98548,28102,28102,0.380702,0.570925,0.0,3.0,6.0,linear
93,98316,28088,28088,0.381435,0.57207,0.0,3.0,6.0,linear
94,98668,28144,28144,0.381157,0.571801,0.0,3.0,6.0,linear
95,98494,28041,28041,0.381762,0.573684,0.0,3.0,6.0,linear
96,98946,28322,28322,0.382266,0.574113,0.0,3.0,6.0,linear
97,98370,28187,28187,0.383311,0.575939,0.0,3.0,6.0,linear
98,98600,28156,28156,0.382551,0.57474,0.0,3.0,6.0,linear
99,98696,28132,28132,0.383261,0.576142,0.0,3.0,6.0,linear
100,98331,27936,27936,0.382927,0.57584,0.0,3.0,6.0,linear
101,98692,27944,27944,0.385024,0.578138,0.0,3.0,6.0,linear
102,98513,28001,28001,0.384449,0.577787,0.0,3.0,6.0,linear
103,98501,27982,27982,0.382983,0.575887,0.0,3.0,6.0,linear
104,98471,28023,28023,0.384351,0.577307,0.0,3.0,6.0,linear
105,98081,28008,28008,0.383426,0.576453,0.0,3.0,6.0,linear
106,98453,28247,28247,0.382881,0.575654,0.0,3.0,6.0,linear
107,98288,27949,27949,0.384461,0.577808,0.0,3.0,6.0,linear
108,98227,27896,27896,0.384389,0.577983,0.0,3.0,6.0,linear
109,98340,27802,27802,0.384491,0.578269,0.0,3.0,6.0,linear
110,98455,27723,27723,0.385102,0.579044,0.0,3.0,6.0,linear
