generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78349,49131,49131,0.0,0.0,0.5,3.75,6.0,linear
2,78271,49317,49317,0.0,0.0,0.5,3.75,6.0,linear
3,80297,50577,50577,0.0,0.0,0.5,3.75,6.0,linear
4,80582,50900,50900,0.0,0.0,0.5,3.75,6.0,linear
5,78583,50201,50201,0.0,0.0,0.5,3.75,6.0,linear
6,76424,49290,49290,0.0,0.0,0.5,3.75,6.0,linear
7,77574,49731,49731,0.0,0.0,0.5,3.75,6.0,linear
8,79247,50151,50151,0.0,0.0,0.5,3.75,6.0,linear
9,78590,49614,49614,0.0,0.0,0.5,3.75,6.0,linear
10,78237,49742,49742,0.0,0.0,0.5,3.75,6.0,linear
11,80094,50759,50759,0.0,0.0,0.5,3.75,6.0,linear
12,101595,50378,50378,0.193072,0.211152,0.5,3.75,6.0,linear
13,109510,47385,47385,0.287391,0.327283,0.5,3.75,6.0,linear
14,104661,43172,43172,0.321562,0.397517,0.5,3.75,6.0,linear
15,103412,39121,39121,0.352119,0.466359,0.5,3.75,6.0,linear
16,104044,35341,35341,0.382555,0.531973,0.5,3.75,6.0,linear
17,103163,31079,31079,0.411767,0.591838,0.5,3.75,6.0,linear
18,102133,27480,27480,0.433769,0.636681,0.5,3.75,6.0,linear
19,100942,24552,24552,0.454039,0.673483,0.5,3.75,6.0,linear
20,99089,21925,21925,0.469713,0.700476,0.5,3.75,6.0,linear
21,96085,19544,19544,0.484752,0.722981,0.5,3.75,6.0,linear
22,92942,17486,17486,0.49771,0.739814,0.5,3.75,6.0,linear
23,90121,15937,15937,0.508161,0.752403,0.5,3.75,6.0,linear
24,87362,14604,14604,0.521081,0.768183,0.5,3.75,6.0,linear
25,84302,13293,13293,0.534188,0.780216,0.5,3.75,6.0,linear
26,80875,12147,12147,0.545326,0.791495,0.5,3.75,6.0,linear
27,78421,11004,11004,0.558457,0.80427,0.5,3.75,6.0,linear
28,75114,9869,9869,0.570526,0.8137,0.5,3.75,6.0,linear
29,71989,8796,8796,0.584669,0.826571,0.5,3.75,6.0,linear
30,69078,7827,7827,0.60142,0.839244,0.5,3.75,6.0,linear
31,65924,6806,6806,0.617895,0.850171,0.5,3.75,6.0,linear
32,63201,6031,6031,0.636272,0.861323,0.5,3.75,6.0,linear
33,59910,5289,5289,0.653652,0.873777,0.5,3.75,6.0,linear
34,57765,4564,4564,0.673635,0.884611,0.5,3.75,6.0,linear
35,54816,3951,3951,0.692318,0.895708,0.5,3.75,6.0,linear
36,52308,3388,3388,0.713666,0.9063,0.5,3.75,6.0,linear
37,50029,2798,2798,0.739304,0.917427,0.5,3.75,6.0,linear
38,47990,2288,2288,0.763971,0.930916,0.5,3.75,6.0,linear
39,45589,1824,1824,0.79052,0.942362,0.5,3.75,6.0,linear
40,43492,1403,1403,0.815326,0.952448,0.5,3.75,6.0,linear
41,41860,1078,1078,0.844289,0.961519,0.5,3.75,6.0,linear
42,40392,797,797,0.870671,0.969964,0.5,3.75,6.0,linear
43,38800,614,614,0.896229,0.977329,0.5,3.75,6.0,linear
44,37603,466,466,0.921117,0.983482,0.5,3.75,6.0,linear
45,36440,299,299,0.937819,0.987987,0.5,3.75,6.0,linear
46,35910,209,209,0.952767,0.991761,0.5,3.75,6.0,linear
47,35415,133,133,0.966338,0.994632,0.5,3.75,6.0,linear
48,34854,83,83,0.976015,0.996293,0.5,3.75,6.0,linear
49,34520,58,58,0.984761,0.997759,0.5,3.75,6.0,linear
50,34404,35,35,0.990707,0.998639,0.5,3.75,6.0,linear
51,34020,23,23,0.993518,0.999181,0.5,3.75,6.0,linear
52,34104,10,10,0.996325,0.999619,0.5,3.75,6.0,linear
53,33837,5,5,0.997477,0.999557,0.5,3.75,6.0,linear
54,33880,7,7,0.998613,0.999705,0.5,3.75,6.0,linear
55,33728,3,3,0.9992,0.999881,0.5,3.75,6.0,linear
56,33708,1,1,0.999377,0.999941,0.5,3.75,6.0,linear
57,33952,1,1,0.999661,0.999971,0.5,3.75,6.0,linear
58,33749,1,1,0.999822,0.99997,0.5,3.75,6.0,linear
59,33574,1,1,0.999926,0.99997,0.5,3.75,6.0,linear
60,33927,0,0,1.0,1.0,0.5,3.75,6.0,linear

