generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78449,49466,49466,0.0,0.0,0.5,3.5,6.0,linear
2,78664,49573,49573,0.0,0.0,0.5,3.5,6.0,linear
3,79634,50256,50256,0.0,0.0,0.5,3.5,6.0,linear
4,79109,49967,49967,0.0,0.0,0.5,3.5,6.0,linear
5,78631,49818,49818,0.0,0.0,0.5,3.5,6.0,linear
6,79072,50443,50443,0.0,0.0,0.5,3.5,6.0,linear
7,78538,50264,50264,0.0,0.0,0.5,3.5,6.0,linear
8,77129,49295,49295,0.0,0.0,0.5,3.5,6.0,linear
9,77304,49090,49090,0.0,0.0,0.5,3.5,6.0,linear
10,78438,49636,49636,0.0,0.0,0.5,3.5,6.0,linear
11,79771,50415,50415,0.0,0.0,0.5,3.5,6.0,linear
12,101112,50529,50529,0.175428,0.187977,0.5,3.5,6.0,linear
13,109378,48644,48644,0.260816,0.290864,0.5,3.5,6.0,linear
14,104770,45085,45085,0.289158,0.346114,0.5,3.5,6.0,linear
15,102778,41595,41595,0.312469,0.398832,0.5,3.5,6.0,linear
16,103568,39088,39088,0.336192,0.44924,0.5,3.5,6.0,linear
17,104095,36383,36383,0.355949,0.49358,0.5,3.5,6.0,linear
18,104642,34042,34042,0.372955,0.530339,0.5,3.5,6.0,linear
19,104724,32049,32049,0.386619,0.558199,0.5,3.5,6.0,linear
20,104358,30461,30461,0.397862,0.581161,0.5,3.5,6.0,linear
21,103578,28900,28900,0.406456,0.598115,0.5,3.5,6.0,linear
22,102614,27618,27618,0.415094,0.613473,0.5,3.5,6.0,linear
23,101186,26217,26217,0.42254,0.626603,0.5,3.5,6.0,linear
24,100197,25136,25136,0.428003,0.636143,0.5,3.5,6.0,linear
25,99478,24222,24222,0.434376,0.644628,0.5,3.5,6.0,linear
26,98155,23444,23444,0.438203,0.650632,0.5,3.5,6.0,linear
27,97129,22867,22867,0.441888,0.656582,0.5,3.5,6.0,linear
28,95957,21959,21959,0.446271,0.662797,0.5,3.5,6.0,linear
29,95407,21617,21617,0.449258,0.666564,0.5,3.5,6.0,linear
30,94216,20974,20974,0.453619,0.673579,0.5,3.5,6.0,linear
31,93112,20430,20430,0.456208,0.677366,0.5,3.5,6.0,linear
32,92751,20030,20030,0.459837,0.681873,0.5,3.5,6.0,linear
33,91906,19691,19691,0.463474,0.686844,0.5,3.5,6.0,linear
34,91131,19331,19331,0.465247,0.688828,0.5,3.5,6.0,linear
35,90207,18985,18985,0.468518,0.692666,0.5,3.5,6.0,linear
36,89532,18557,18557,0.470836,0.695736,0.5,3.5,6.0,linear
37,88575,18153,18153,0.473572,0.69962,0.5,3.5,6.0,linear
38,88309,17911,17911,0.477548,0.705004,0.5,3.5,6.0,linear
39,87176,17403,17403,0.480143,0.709212,0.5,3.5,6.0,linear
40,87299,17235,17235,0.48366,0.712595,0.5,3.5,6.0,linear
41,86158,16752,16752,0.487432,0.718608,0.5,3.5,6.0,linear
42,84956,16306,16306,0.490935,0.723614,0.5,3.5,6.0,linear
43,84267,15789,15789,0.494105,0.726621,0.5,3.5,6.0,linear
44,83475,15443,15443,0.498892,0.732048,0.5,3.5,6.0,linear
45,82437,14836,14836,0.502818,0.735671,0.5,3.5,6.0,linear
46,81564,14559,14559,0.505517,0.738393,0.5,3.5,6.0,linear
47,80649,14194,14194,0.510517,0.743513,0.5,3.5,6.0,linear
48,79413,13880,13880,0.512751,0.744708,0.5,3.5,6.0,linear
49,78747,13605,13605,0.515139,0.747387,0.5,3.5,6.0,linear
50,78062,13358,13358,0.517797,0.750484,0.5,3.5,6.0,linear
51,77542,12947,12947,0.524387,0.758612,0.5,3.5,6.0,linear
52,76468,12273,12273,0.528859,0.764831,0.5,3.5,6.0,linear
53,75534,11937,11937,0.533849,0.768847,0.5,3.5,6.0,linear
54,73951,11542,11542,0.536996,0.771894,0.5,3.5,6.0,linear
55,73295,11208,11208,0.541257,0.774485,0.5,3.5,6.0,linear
56,71682,10708,10708,0.546021,0.78054,0.5,3.5,6.0,linear
57,71105,10301,10301,0.554145,0.787287,0.5,3.5,6.0,linear
58,69703,9781,9781,0.561265,0.795545,0.5,3.5,6.0,linear
59,68422,9247,9247,0.568018,0.800393,0.5,3.5,6.0,linear
60,66635,8792,8792,0.573729,0.803996,0.5,3.5,6.0,linear
61,65662,8360,8360,0.580532,0.808368,0.5,3.5,6.0,linear
62,64356,7911,7911,0.590087,0.816921,0.5,3.5,6.0,linear
63,62405,7316,7316,0.598931,0.824269,0.5,3.5,6.0,linear
64,60966,6891,6891,0.608059,0.829802,0.5,3.5,6.0,linear
65,59381,6513,6513,0.617535,0.835488,0.5,3.5,6.0,linear
66,57935,6188,6188,0.626133,0.841584,0.5,3.5,6.0,linear
67,56516,5773,5773,0.634736,0.846851,0.5,3.5,6.0,linear
68,55795,5314,5314,0.645721,0.854031,0.5,3.5,6.0,linear
69,54309,4893,4893,0.658226,0.862279,0.5,3.5,6.0,linear
70,52447,4474,4474,0.671848,0.871586,0.5,3.5,6.0,linear
71,50881,4091,4091,0.684386,0.87954,0.5,3.5,6.0,linear
72,49267,3651,3651,0.699741,0.889078,0.5,3.5,6.0,linear
73,48054,3266,3266,0.716552,0.898986,0.5,3.5,6.0,linear
74,46388,2851,2851,0.73278,0.908906,0.5,3.5,6.0,linear
75,44948,2420,2420,0.753666,0.921836,0.5,3.5,6.0,linear
76,43484,1932,1932,0.777353,0.93438,0.5,3.5,6.0,linear
77,41722,1540,1540,0.802234,0.943823,0.5,3.5,6.0,linear
78,40170,1232,1232,0.829303,0.953566,0.5,3.5,6.0,linear
79,38589,970,970,0.853194,0.961398,0.5,3.5,6.0,linear
80,37132,714,714,0.876864,0.970052,0.5,3.5,6.0,linear
81,36119,549,549,0.900244,0.976755,0.5,3.5,6.0,linear
