generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78421,49380,49380,0.0,0.0,0.0,9.0,6.0,linear
2,78595,49392,49392,0.0,0.0,0.0,9.0,6.0,linear
3,79581,50168,50168,0.0,0.0,0.0,9.0,6.0,linear
4,79823,50568,50568,0.0,0.0,0.0,9.0,6.0,linear
5,77713,49652,49652,0.0,0.0,0.0,9.0,6.0,linear
6,77117,49358,49358,0.0,0.0,0.0,9.0,6.0,linear
7,78842,50170,50170,0.0,0.0,0.0,9.0,6.0,linear
8,79761,50602,50602,0.0,0.0,0.0,9.0,6.0,linear
9,77534,49535,49535,0.0,0.0,0.0,9.0,6.0,linear
10,77671,49589,49589,0.0,0.0,0.0,9.0,6.0,linear
11,78955,50256,50256,0.0,0.0,0.0,9.0,6.0,linear
12,133993,50439,50439,0.303582,0.303582,0.0,9.0,6.0,linear
13,176693,58262,58262,0.370479,0.370479,0.0,9.0,6.0,linear
14,186453,64206,64206,0.357178,0.357178,0.0,9.0,6.0,linear
15,190952,67768,67768,0.354402,0.354402,0.0,9.0,6.0,linear
16,189527,68996,68996,0.360313,0.360313,0.0,9.0,6.0,linear
17,185615,67581,67581,0.369751,0.369751,0.0,9.0,6.0,linear
18,180554,64766,64766,0.379954,0.379954,0.0,9.0,6.0,linear
19,176384,61606,61606,0.392751,0.392751,0.0,9.0,6.0,linear
20,171418,58451,58451,0.405124,0.405124,0.0,9.0,6.0,linear
21,166921,55526,55526,0.417735,0.417735,0.0,9.0,6.0,linear
22,162198,52509,52509,0.432316,0.432316,0.0,9.0,6.0,linear
23,157460,49561,49561,0.448441,0.448441,0.0,9.0,6.0,linear
24,152761,46749,46749,0.465434,0.465434,0.0,9.0,6.0,linear
25,147154,43240,43240,0.485708,0.485708,0.0,9.0,6.0,linear
26,142243,40162,40162,0.505647,0.505647,0.0,9.0,6.0,linear
27,137376,36838,36838,0.531056,0.531056,0.0,9.0,6.0,linear
28,131739,33444,33444,0.558631,0.558631,0.0,9.0,6.0,linear
29,126203,29984,29984,0.588765,0.588765,0.0,9.0,6.0,linear
30,120706,26565,26565,0.619958,0.619958,0.0,9.0,6.0,linear
31,115640,23070,23070,0.659682,0.659682,0.0,9.0,6.0,linear
32,110149,19548,19548,0.700005,0.700005,0.0,9.0,6.0,linear
33,104825,16215,16215,0.74116,0.74116,0.0,9.0,6.0,linear
34,100338,13211,13211,0.783924,0.783924,0.0,9.0,6.0,linear
35,96215,10456,10456,0.82596,0.82596,0.0,9.0,6.0,linear
36,91946,7893,7893,0.866359,0.866359,0.0,9.0,6.0,linear
37,89036,5849,5849,0.899544,0.899544,0.0,9.0,6.0,linear
38,87183,4239,4239,0.927385,0.927385,0.0,9.0,6.0,linear
39,84985,2861,2861,0.951595,0.951595,0.0,9.0,6.0,linear
40,83589,1839,1839,0.969676,0.969676,0.0,9.0,6.0,linear
41,82781,1114,1114,0.982209,0.982209,0.0,9.0,6.0,linear
42,81892,668,668,0.990088,0.990088,0.0,9.0,6.0,linear
43,81662,377,377,0.994356,0.994356,0.0,9.0,6.0,linear
44,81452,190,190,0.997201,0.997201,0.0,9.0,6.0,linear
45,81153,80,80,0.998854,0.998854,0.0,9.0,6.0,linear
46,81176,43,43,0.999458,0.999458,0.0,9.0,6.0,linear
47,81083,18,18,0.999778,0.999778,0.0,9.0,6.0,linear
48,81579,5,5,0.999939,0.999939,0.0,9.0,6.0,linear
49,81230,0,0,1.0,1.0,0.0,9.0,6.0,linear

