generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78092,49012,49012,0.0,0.0,0.0,0.25,6.0,linear
2,78137,49193,49193,0.0,0.0,0.0,0.25,6.0,linear
3,79767,50330,50330,0.0,0.0,0.0,0.25,6.0,linear
4,79458,50280,50280,0.0,0.0,0.0,0.25,6.0,linear
5,78356,49970,49970,0.0,0.0,0.0,0.25,6.0,linear
6,79189,50576,50576,0.0,0.0,0.0,0.25,6.0,linear
7,78107,49837,49837,0.0,0.0,0.0,0.25,6.0,linear
8,77512,49420,49420,0.0,0.0,0.0,0.25,6.0,linear
9,78992,50073,50073,0.0,0.0,0.0,0.25,6.0,linear
10,79527,50579,50579,0.0,0.0,0.0,0.25,6.0,linear
11,79490,50439,50439,0.0,0.0,0.0,0.25,6.0,linear
12,78437,49018,49018,0.0168539,0.0197962,0.0,0.25,6.0,linear
13,79105,48907,48907,0.0292336,0.0378634,0.0,0.25,6.0,linear
14,80574,49254,49254,0.0360048,0.0513938,0.0,0.25,6.0,linear
15,80425,48678,48649,0.0427634,0.0650812,0.0,0.25,6.0,linear
16,80171,48282,48176,0.0491514,0.07787,0.0,0.25,6.0,linear
17,79500,47481,47205,0.0551498,0.0898342,0.0,0.25,6.0,linear
18,79800,46962,46408,0.0595275,0.0989355,0.0,0.25,6.0,linear
19,80242,46712,45725,0.0630958,0.106233,0.0,0.25,6.0,linear
20,81594,47093,45567,0.0659473,0.112772,0.0,0.25,6.0,linear
21,82228,47331,45081,0.0676514,0.115371,0.0,0.25,6.0,linear
22,81653,46935,43942,0.0691598,0.118764,0.0,0.25,6.0,linear
23,81190,46718,42891,0.0704348,0.121713,0.0,0.25,6.0,linear
24,81179,46563,41910,0.0717945,0.123946,0.0,0.25,6.0,linear
25,80677,46330,40737,0.0728276,0.126235,0.0,0.25,6.0,linear
26,81675,46724,40113,0.0736468,0.127826,0.0,0.25,6.0,linear
27,81871,46844,39469,0.0748664,0.130179,0.0,0.25,6.0,linear
28,82976,47302,39051,0.0743676,0.129268,0.0,0.25,6.0,linear
29,82434,47060,38098,0.0750195,0.1305,0.0,0.25,6.0,linear
30,82021,46905,37087,0.0756422,0.131734,0.0,0.25,6.0,linear
31,81415,46432,35966,0.0773533,0.135171,0.0,0.25,6.0,linear
32,82071,46416,35238,0.0782815,0.137002,0.0,0.25,6.0,linear
33,82786,46516,34771,0.0782032,0.136996,0.0,0.25,6.0,linear
34,83202,47012,34655,0.0786451,0.138073,0.0,0.25,6.0,linear
35,83249,47074,34106,0.0782391,0.136761,0.0,0.25,6.0,linear
36,82319,46758,33238,0.0778003,0.136197,0.0,0.25,6.0,linear
37,82625,46772,32696,0.078413,0.137641,0.0,0.25,6.0,linear
38,83354,47188,32665,0.0783156,0.137583,0.0,0.25,6.0,linear
39,83524,47154,32143,0.07726,0.135372,0.0,0.25,6.0,linear
40,82899,47072,31912,0.0770464,0.135326,0.0,0.25,6.0,linear
41,83399,47420,31763,0.0775127,0.136064,0.0,0.25,6.0,linear
42,83552,47401,31426,0.0785641,0.137901,0.0,0.25,6.0,linear
43,83596,47281,31079,0.0781644,0.137234,0.0,0.25,6.0,linear
44,83352,47314,30749,0.0780029,0.136882,0.0,0.25,6.0,linear
45,83457,47355,30553,0.0797953,0.139865,0.0,0.25,6.0,linear
46,83142,47311,30336,0.0793493,0.139536,0.0,0.25,6.0,linear
47,83223,47073,30002,0.0804033,0.141673,0.0,0.25,6.0,linear
48,83359,46973,29898,0.0808054,0.142132,0.0,0.25,6.0,linear
49,83117,46597,29527,0.0802442,0.140906,0.0,0.25,6.0,linear
50,83649,47046,29649,0.0800541,0.140635,0.0,0.25,6.0,linear
51,84494,47710,29986,0.0793837,0.139774,0.0,0.25,6.0,linear
52,83732,47427,29623,0.080332,0.141875,0.0,0.25,6.0,linear
53,83860,47587,29601,0.0806195,0.141987,0.0,0.25,6.0,linear
54,83414,47307,29393,0.0809264,0.142495,0.0,0.25,6.0,linear
55,82979,46955,29070,0.080612,0.142001,0.0,0.25,6.0,linear
56,83220,46916,28927,0.0805681,0.142147,0.0,0.25,6.0,linear
57,84161,47158,29008,0.0802959,0.141418,0.0,0.25,6.0,linear
58,84055,47284,29050,0.0807433,0.142394,0.0,0.25,6.0,linear
59,84179,47312,28872,0.0809007,0.14267,0.0,0.25,6.0,linear
60,83764,47223,28803,0.0811335,0.143005,0.0,0.25,6.0,linear
61,83505,47060,28621,0.0798322,0.140933,0.0,0.25,6.0,linear
62,83667,47126,28534,0.0806138,0.142664,0.0,0.25,6.0,linear
63,84390,47474,28785,0.0799931,0.141329,0.0,0.25,6.0,linear
64,84156,47390,28739,0.0804458,0.141771,0.0,0.25,6.0,linear
65,84457,47552,28825,0.0799558,0.140826,0.0,0.25,6.0,linear
66,84176,47560,28774,0.0792677,0.139575,0.0,0.25,6.0,linear
67,83839,47507,28838,0.0796186,0.1403,0.0,0.25,6.0,linear
68,84133,47615,28875,0.0799949,0.14103,0.0,0.25,6.0,linear
69,83343,47346,28763,0.0790389,0.139489,0.0,0.25,6.0,linear
70,83961,47448,28723,0.0796481,0.139776,0.0,0.25,6.0,linear
71,84280,47777,28895,0.0784071,0.137827,0.0,0.25,6.0,linear
72,83840,47597,28786,0.0785267,0.138104,0.0,0.25,6.0,linear
73,83829,47480,28793,0.0792615,0.139549,0.0,0.25,6.0,linear
74,83413,47151,28681,0.0812267,0.143139,0.0,0.25,6.0,linear
75,84004,47218,28725,0.0806969,0.142099,0.0,0.25,6.0,linear
76,84082,47055,28527,0.0801725,0.141397,0.0,0.25,6.0,linear
77,84754,47505,28913,0.0804918,0.141957,0.0,0.25,6.0,linear
78,84748,47793,29002,0.0804403,0.141631,0.0,0.25,6.0,linear
79,84380,47774,28971,0.0802811,0.140904,0.0,0.25,6.0,linear
80,83521,47188,28451,0.0803178,0.140862,0.0,0.25,6.0,linear
81,83131,47059,28341,0.0803645,0.141437,0.0,0.25,6.0,linear
82,84074,47469,28665,0.0808312,0.141908,0.0,0.25,6.0,linear
83,83551,47188,28429,0.0781928,0.137386,0.0,0.25,6.0,linear
84,83382,47225,28640,0.0789258,0.138813,0.0,0.25,6.0,linear
85,83909,47621,29051,0.0789618,0.13923,0.0,0.25,6.0,linear
86,84394,47832,29129,0.0790576,0.138857,0.0,0.25,6.0,linear
87,83808,47468,29051,0.0789979,0.138933,0.0,0.25,6.0,linear
88,83094,47126,28735,0.0795997,0.139863,0.0,0.25,6.0,linear
89,83487,47390,28976,0.0791279,0.139354,0.0,0.25,6.0,linear
90,83520,47270,28842,0.0791058,0.139368,0.0,0.25,6.0,linear
91,82992,46869,28683,0.0797058,0.14052,0.0,0.25,6.0,linear
