generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,77826,48925,48925,0.0,0.0,0.0,3.25,6.0,linear
2,78474,49368,49368,0.0,0.0,0.0,3.25,6.0,linear
3,80701,50772,50772,0.0,0.0,0.0,3.25,6.0,linear
4,79524,50485,50485,0.0,0.0,0.0,3.25,6.0,linear
5,78180,50099,50099,0.0,0.0,0.0,3.25,6.0,linear
6,77036,49587,49587,0.0,0.0,0.0,3.25,6.0,linear
7,78574,50145,50145,0.0,0.0,0.0,3.25,6.0,linear
8,78808,49813,49813,0.0,0.0,0.0,3.25,6.0,linear
9,77868,49412,49412,0.0,0.0,0.0,3.25,6.0,linear
10,78695,49856,49856,0.0,0.0,0.0,3.25,6.0,linear
11,79708,50455,50455,0.0,0.0,0.0,3.25,6.0,linear
12,99768,50506,50506,0.169783,0.186317,0.0,3.25,6.0,linear
13,106047,47950,47950,0.256773,0.29522,0.0,3.25,6.0,linear
14,101251,43956,43956,0.289185,0.360442,0.0,3.25,6.0,linear
15,99803,40291,40201,0.320311,0.426304,0.0,3.25,6.0,linear
16,100048,36806,36523,0.349166,0.488413,0.0,3.25,6.0,linear
17,100030,33243,32499,0.37337,0.540891,0.0,3.25,6.0,linear
18,99560,30119,28568,0.392042,0.578605,0.0,3.25,6.0,linear
19,99306,28002,25221,0.404346,0.602878,0.0,3.25,6.0,linear
20,98647,26425,22104,0.412601,0.61912,0.0,3.25,6.0,linear
21,97809,25343,19304,0.419518,0.631044,0.0,3.25,6.0,linear
22,96543,24149,16279,0.425816,0.640504,0.0,3.25,6.0,linear
23,95156,23281,13976,0.431478,0.648727,0.0,3.25,6.0,linear
24,93906,22589,12108,0.435953,0.655766,0.0,3.25,6.0,linear
25,92817,21716,10493,0.442308,0.665962,0.0,3.25,6.0,linear
26,91675,20770,8999,0.448131,0.674652,0.0,3.25,6.0,linear
27,90097,19969,7930,0.454742,0.682991,0.0,3.25,6.0,linear
28,88563,19221,6959,0.460309,0.689478,0.0,3.25,6.0,linear
29,86830,18190,6094,0.467741,0.699449,0.0,3.25,6.0,linear
30,85062,17460,5498,0.473939,0.707279,0.0,3.25,6.0,linear
31,83527,16608,4946,0.482413,0.72063,0.0,3.25,6.0,linear
32,82085,15669,4384,0.491233,0.730035,0.0,3.25,6.0,linear
33,80170,14821,3896,0.498346,0.73765,0.0,3.25,6.0,linear
34,77450,13984,3491,0.504375,0.743499,0.0,3.25,6.0,linear
35,75495,13058,3134,0.513313,0.752925,0.0,3.25,6.0,linear
36,73715,12377,2863,0.522258,0.762187,0.0,3.25,6.0,linear
37,71841,11549,2596,0.529726,0.770289,0.0,3.25,6.0,linear
38,70106,10856,2417,0.537626,0.776248,0.0,3.25,6.0,linear
39,67897,10104,2164,0.547812,0.783744,0.0,3.25,6.0,linear
40,65895,9369,1968,0.559433,0.793521,0.0,3.25,6.0,linear
41,63867,8765,1845,0.569256,0.802691,0.0,3.25,6.0,linear
42,61846,8116,1667,0.580052,0.812027,0.0,3.25,6.0,linear
43,60146,7420,1513,0.591399,0.822157,0.0,3.25,6.0,linear
44,58199,6625,1348,0.604578,0.833778,0.0,3.25,6.0,linear
45,55888,5912,1163,0.620865,0.843256,0.0,3.25,6.0,linear
46,53730,5340,1011,0.635626,0.853944,0.0,3.25,6.0,linear
47,51619,4767,871,0.652012,0.865692,0.0,3.25,6.0,linear
48,49551,4210,715,0.668128,0.875739,0.0,3.25,6.0,linear
49,47843,3731,624,0.687944,0.886236,0.0,3.25,6.0,linear
50,45869,3217,469,0.70695,0.897474,0.0,3.25,6.0,linear
51,43948,2748,385,0.7277,0.906861,0.0,3.25,6.0,linear
52,41933,2340,316,0.750423,0.918487,0.0,3.25,6.0,linear
53,40325,1870,217,0.775366,0.931095,0.0,3.25,6.0,linear
54,38659,1517,177,0.800774,0.942413,0.0,3.25,6.0,linear
55,37090,1199,145,0.82842,0.952394,0.0,3.25,6.0,linear
56,35665,904,119,0.85275,0.962781,0.0,3.25,6.0,linear
57,34607,655,76,0.879468,0.972399,0.0,3.25,6.0,linear
58,33476,464,51,0.902838,0.979514,0.0,3.25,6.0,linear
59,32167,333,29,0.925111,0.985108,0.0,3.25,6.0,linear
60,31558,221,14,0.945261,0.990292,0.0,3.25,6.0,linear
61,30936,144,8,0.9601,0.993699,0.0,3.25,6.0,linear
62,30494,74,3,0.972895,0.996289,0.0,3.25,6.0,linear
63,30280,51,2,0.98256,0.99774,0.0,3.25,6.0,linear
64,29736,24,1,0.989393,0.998896,0.0,3.25,6.0,linear
65,29551,11,0,0.993589,0.999359,0.0,3.25,6.0,linear
66,29456,6,0,0.996559,0.999729,0.0,3.25,6.0,linear
67,29163,6,0,0.998355,0.999794,0.0,3.25,6.0,linear
68,29449,3,0,0.999067,0.999898,0.0,3.25,6.0,linear
69,29388,1,0,0.999558,0.999966,0.0,3.25,6.0,linear
70,29364,1,0,0.999625,0.999966,0.0,3.25,6.0,linear
71,29369,0,0,0.999711,1.0,0.0,3.25,6.0,linear

