generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78028,48898,28632,0.0,0.0,0.75
2,78354,49261,30243,0.0,0.0,0.75
3,79963,50323,29232,0.0,0.0,0.75
4,80337,50587,27582,0.0,0.0,0.75
5,78623,50067,29138,0.0,0.0,0.75
6,79003,50368,27829,0.0,0.0,0.75
7,78139,49959,29158,0.0,0.0,0.75
8,78698,50155,29226,0.0,0.0,0.75
9,79082,50241,27291,0.0,0.0,0.75
10,77854,49810,28768,0.0,0.0,0.75
11,78225,50046,28242,0.0,0.0,0.75
12,95973,49785,29780,0.187699,0.0796004,0.75
13,104113,47989,28460,0.271263,0.158819,0.75
14,99712,43682,32436,0.301734,0.224319,0.75
15,97089,39439,36829,0.334528,0.280418,0.75
16,96667,35498,40668,0.366599,0.327112,0.75
17,96120,31180,42315,0.397878,0.357273,0.75
18,95153,27062,43521,0.429377,0.372544,0.75
19,93707,23797,43379,0.454448,0.389762,0.75
20,91502,20916,41793,0.475623,0.403333,0.75
21,69963,18269,39763,0.368938,0.403893,0.75
22,57375,16259,37920,0.288166,0.397389,0.75
23,53842,15046,36085,0.289244,0.38577,0.75
24,51482,14459,34397,0.282409,0.368971,0.75
25,50063,14578,33856,0.269001,0.357293,0.75
26,49553,15290,34144,0.253658,0.345683,0.75
27,50417,16378,34976,0.239443,0.334787,0.75
28,52007,17712,36186,0.226239,0.323841,0.75
29,54843,19418,38039,0.213929,0.315045,0.75
30,58001,21177,39941,0.204246,0.306752,0.75
31,61773,23232,40554,0.194494,0.295199,0.75
32,65336,25589,42345,0.183498,0.286763,0.75
33,68871,27833,43081,0.174239,0.278441,0.75
34,72270,29979,43392,0.166535,0.26483,0.75
35,75194,32085,43277,0.156276,0.26097,0.75
36,77006,33656,43157,0.148488,0.253887,0.75
37,78378,35068,42455,0.141972,0.242987,0.75
38,79109,36488,42279,0.134346,0.235992,0.75
39,79724,37544,41123,0.12759,0.226126,0.75
40,80098,38404,40700,0.121339,0.219128,0.75
41,80117,39088,40217,0.116186,0.21006,0.75
42,80156,39842,39906,0.109499,0.206986,0.75
43,80153,40050,38956,0.105242,0.199571,0.75
44,79909,40471,38945,0.100721,0.193632,0.75
45,79833,40976,37884,0.0966518,0.184682,0.75
46,79615,41237,38662,0.0916096,0.180461,0.75
47,80297,41871,37510,0.0877243,0.173874,0.75
48,80066,42292,37325,0.0839682,0.169618,0.75
49,80394,42741,36876,0.0813307,0.165501,0.75
50,80118,42978,36449,0.0776355,0.157151,0.75
51,79936,43109,36673,0.0747848,0.154719,0.75
52,80324,43636,36355,0.0723321,0.147091,0.75
53,80723,44025,35917,0.0689395,0.142272,0.75
54,80558,44238,34227,0.0653628,0.138107,0.75
55,79322,44068,35927,0.0622337,0.133646,0.75
56,79940,44634,35430,0.0596698,0.130031,0.75
57,80444,45020,34246,0.0584879,0.122481,0.75
58,79920,45090,33880,0.0554555,0.125133,0.75
59,78990,44749,34850,0.0543866,0.117532,0.75
60,79959,45494,35190,0.052677,0.113441,0.75
61,80951,45954,33336,0.050302,0.111666,0.75
62,79920,45741,33883,0.0481419,0.108078,0.75
63,79926,46053,33713,0.0466744,0.104826,0.75
64,80049,46327,33541,0.0451411,0.0995051,0.75
65,80272,46459,32951,0.0429602,0.0983733,0.75
