generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78539,49403,28910,0.0,0.0,0.75
2,78762,49381,29835,0.0,0.0,0.75
3,79868,50110,29585,0.0,0.0,0.75
4,80297,50722,28111,0.0,0.0,0.75
5,79045,50249,27588,0.0,0.0,0.75
6,77751,49737,28033,0.0,0.0,0.75
7,77419,49525,28832,0.0,0.0,0.75
8,77988,49612,29508,0.0,0.0,0.75
9,79242,50131,28920,0.0,0.0,0.75
10,79313,50203,27711,0.0,0.0,0.75
11,78150,49545,28563,0.0,0.0,0.75
12,96272,49728,29996,0.1891,0.0780771,0.75
13,104508,48037,28463,0.272324,0.153831,0.75
14,100141,43857,32537,0.301105,0.225804,0.75
15,97062,39586,36818,0.333905,0.276332,0.75
16,96380,35787,39759,0.363493,0.32404,0.75
17,96153,31450,42602,0.396737,0.355887,0.75
18,95175,27358,43072,0.427996,0.374083,0.75
19,93398,24036,43475,0.453816,0.388085,0.75
20,91388,21167,41804,0.474121,0.399842,0.75
21,70096,18436,40372,0.366205,0.400587,0.75
22,57993,16491,38221,0.284577,0.395856,0.75
23,55378,15409,35912,0.287497,0.379915,0.75
24,52623,14974,34846,0.278937,0.368608,0.75
25,50834,15147,34974,0.265246,0.355364,0.75
26,51065,15941,34239,0.250945,0.344359,0.75
27,51567,16912,36041,0.237167,0.33491,0.75
28,53319,18190,36598,0.226289,0.327969,0.75
29,55513,19642,38561,0.215553,0.317536,0.75
30,58953,21580,39808,0.205367,0.304411,0.75
31,62556,23647,40933,0.193954,0.298158,0.75
32,65688,25586,42283,0.185924,0.287882,0.75
33,69068,27753,43626,0.17595,0.278194,0.75
34,72802,29970,43318,0.167303,0.271769,0.75
35,75024,31641,43086,0.160115,0.259702,0.75
36,76621,33316,43379,0.150331,0.252403,0.75
37,78296,34894,42170,0.14336,0.243692,0.75
38,78942,36070,42554,0.135764,0.237345,0.75
39,79895,37302,41006,0.129082,0.22932,0.75
40,79873,37926,40797,0.122651,0.222712,0.75
41,79977,38738,40791,0.11664,0.218198,0.75
42,80134,39232,39899,0.112505,0.210093,0.75
43,80067,39477,39563,0.108397,0.20868,0.75
44,79956,39887,39305,0.105489,0.198957,0.75
45,80019,40477,39134,0.10087,0.193157,0.75
46,80146,40899,39055,0.0974347,0.187108,0.75
47,80771,41659,37808,0.0920132,0.182051,0.75
48,80337,41981,37798,0.0882159,0.172906,0.75
49,80317,42586,37149,0.084235,0.168295,0.75
50,80144,42794,36341,0.0802119,0.161925,0.75
51,79697,42769,36591,0.0781209,0.15814,0.75
52,79826,43315,37864,0.074155,0.152084,0.75
53,81264,44084,35281,0.070757,0.146708,0.75
54,80123,44070,36266,0.0673153,0.142847,0.75
55,80809,44442,35513,0.0644235,0.135626,0.75
56,80405,44765,35119,0.0617064,0.13366,0.75
57,80477,44915,34672,0.0593834,0.12823,0.75
58,79790,44879,35078,0.0566738,0.124209,0.75
59,80209,45385,34560,0.0548193,0.119112,0.75
60,80200,45618,33455,0.0528491,0.116066,0.75
61,79598,45530,33895,0.0509372,0.110621,0.75
62,79450,45851,33665,0.0474198,0.112387,0.75
63,79337,45914,33747,0.047273,0.105876,0.75
64,80060,46523,33193,0.0459156,0.102175,0.75
65,79778,46337,32867,0.0443857,0.0992637,0.75
66,79402,46155,33306,0.0426752,0.0982105,0.75
67,79601,46258,33523,0.0417457,0.0951884,0.75
68,80022,46577,32343,0.0406201,0.0916582,0.75
69,79492,46629,33288,0.0390102,0.0893115,0.75
70,80133,47185,32150,0.0374752,0.0879938,0.75
71,79137,47001,31902,0.0362409,0.0841013,0.75
72,79150,47001,32713,0.0351169,0.0805949,0.75
73,79670,47285,32678,0.0334442,0.0800539,0.75
74,80453,47662,31449,0.0330814,0.0798754,0.75
75,79388,47194,31607,0.0327316,0.0729111,0.75
76,78737,46820,32130,0.0304177,0.0742141,0.75
77,79128,47087,33312,0.029705,0.0667927,0.75
78,81060,48325,31103,0.0280348,0.0672604,0.75
79,79951,48022,30466,0.0272354,0.0649248,0.75
80,78798,47743,31565,0.0259778,0.0629178,0.75
81,78824,47895,31555,0.0248909,0.0584376,0.75
82,79332,48145,32034,0.0235088,0.0572205,0.75
83,80086,48536,29881,0.0231564,0.0568254,0.75
84,78839,47886,31303,0.0223937,0.0526946,0.75
85,79280,48261,31911,0.0210772,0.0533985,0.75
86,80078,48559,30729,0.0209608,0.0509291,0.75
87,80121,48742,30938,0.0204066,0.0487911,0.75
88,79766,48656,29886,0.0200336,0.0467443,0.75
89,78808,48236,30422,0.0187227,0.0466767,0.75
90,78816,48358,30933,0.0182133,0.0441438,0.75
91,79284,48628,30504,0.0174625,0.041388,0.75
92,79261,48735,30785,0.0165403,0.0411402,0.75
93,79780,49111,30253,0.0161256,0.0380954,0.75
94,79789,49323,29318,0.0148767,0.0379971,0.75
95,78891,49093,28958,0.0143743,0.0365184,0.75
96,77603,48442,29446,0.0141296,0.0346906,0.75
97,77401,48209,30292,0.0136432,0.0352733,0.75
98,78310,48604,30369,0.0133189,0.0337351,0.75
99,78809,48634,30610,0.013114,0.032277,0.75
100,79535,48961,30165,0.0128748,0.0318581,0.75
101,79767,49116,30530,0.0126681,0.0304618,0.75
102,80166,49615,29469,0.0121498,0.0312532,0.75
103,79221,49145,29187,0.0117898,0.0300134,0.75
104,78473,48785,29490,0.0117047,0.0291116,0.75
105,78109,48523,30551,0.0114263,0.0285915,0.75
106,79092,48899,29818,0.0111642,0.0283051,0.75
107,78988,48914,29673,0.010951,0.0257136,0.75
108,78845,48764,30991,0.0103684,0.0257655,0.75
109,80090,49639,29313,0.00998252,0.0231638,0.75
