generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78227,49187,28210,0.0,0.0,1.0
2,77970,48962,29984,0.0,0.0,1.0
3,79488,49944,30463,0.0,0.0,1.0
4,81138,51146,27937,0.0,0.0,1.0
5,79608,50536,26460,0.0,0.0,1.0
6,77143,49517,29594,0.0,0.0,1.0
7,78258,49970,28929,0.0,0.0,1.0
8,78856,50227,28395,0.0,0.0,1.0
9,78539,49993,28031,0.0,0.0,1.0
10,77751,49489,28484,0.0,0.0,1.0
11,78098,49665,29548,0.0,0.0,1.0
12,97165,50317,29275,0.184665,0.080222,1.0
13,104221,48018,27932,0.270257,0.157937,1.0
14,99175,43525,32062,0.302047,0.22706,1.0
15,96574,39253,38487,0.337601,0.27786,1.0
16,97450,35602,40160,0.365336,0.325921,1.0
17,96957,31210,42562,0.398935,0.361943,1.0
18,95155,27102,43384,0.429431,0.380025,1.0
19,92943,23624,43121,0.455839,0.400281,1.0
20,90488,20259,41893,0.483622,0.417946,1.0
21,68774,17078,40032,0.383132,0.424361,1.0
22,55790,14521,36824,0.309518,0.427425,1.0
23,51167,12376,33907,0.321926,0.43028,1.0
24,46643,10707,30591,0.329599,0.42537,1.0
25,42178,9433,27206,0.33131,0.424925,1.0
26,37846,8483,25384,0.329969,0.424874,1.0
27,34497,7723,23446,0.329333,0.422204,1.0
28,31659,7094,21903,0.328027,0.423458,1.0
29,29562,6594,19957,0.327092,0.420304,1.0
30,27388,6265,19088,0.325234,0.422622,1.0
31,25543,5856,18585,0.325255,0.421038,1.0
32,24496,5575,17169,0.324584,0.421399,1.0
33,23233,5269,16317,0.326152,0.421615,1.0
34,21939,4971,16126,0.326337,0.421431,1.0
35,21055,4753,14680,0.325671,0.424728,1.0
36,19703,4364,14647,0.327539,0.424831,1.0
37,18992,4149,12934,0.330613,0.425352,1.0
38,17487,3883,12773,0.33056,0.42445,1.0
39,16765,3656,12094,0.332419,0.430585,1.0
40,15774,3375,11246,0.336852,0.423128,1.0
41,14859,3214,10620,0.334006,0.425235,1.0
42,14172,3030,10331,0.334004,0.424693,1.0
43,13532,2873,9437,0.333395,0.435361,1.0
44,12610,2647,9578,0.339929,0.428273,1.0
