generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78400,49311,28907,0.0,0.0,1.0
2,78579,49277,29626,0.0,0.0,1.0
3,79396,49889,29771,0.0,0.0,1.0
4,80092,50492,28550,0.0,0.0,1.0
5,79561,50617,27950,0.0,0.0,1.0
6,78698,50146,27859,0.0,0.0,1.0
7,77580,49669,29617,0.0,0.0,1.0
8,78883,50169,29203,0.0,0.0,1.0
9,79345,50299,26454,0.0,0.0,1.0
10,77179,49358,29074,0.0,0.0,1.0
11,77978,49871,29844,0.0,0.0,1.0
12,97437,50525,27825,0.184304,0.082372,1.0
13,103511,47810,27503,0.271937,0.162764,1.0
14,98219,43204,33190,0.305567,0.227102,1.0
15,96610,39147,37230,0.33923,0.282501,1.0
16,96247,34937,40794,0.369804,0.326065,1.0
17,95818,30719,42716,0.399987,0.362429,1.0
18,94919,26610,43662,0.432353,0.383217,1.0
19,93546,23431,42750,0.46002,0.400023,1.0
20,90562,20241,41816,0.485402,0.414542,1.0
21,68960,17198,39783,0.381605,0.422706,1.0
22,55528,14532,36627,0.306944,0.431062,1.0
23,50633,12219,33254,0.322744,0.425483,1.0
24,45770,10597,30173,0.327813,0.42891,1.0
25,41502,9246,27141,0.33237,0.422976,1.0
26,37531,8417,24878,0.329821,0.424532,1.0
27,34276,7746,23140,0.330304,0.425562,1.0
28,31650,7066,21284,0.330806,0.42842,1.0
29,28964,6415,20548,0.33186,0.428144,1.0
30,27149,5892,18829,0.335371,0.424478,1.0
31,25255,5551,17309,0.332766,0.423652,1.0
32,23513,5091,16711,0.332348,0.430644,1.0
33,21890,4688,14969,0.335359,0.427584,1.0
34,20331,4302,14282,0.336801,0.427601,1.0
35,19001,4045,13163,0.334982,0.431285,1.0
36,17383,3716,12866,0.336507,0.42519,1.0
37,16596,3528,11373,0.336919,0.432032,1.0
38,15265,3220,11152,0.33829,0.430057,1.0
39,14556,3034,10133,0.33931,0.426429,1.0
40,13613,2868,9314,0.337618,0.419476,1.0
41,12652,2743,9003,0.330936,0.424414,1.0
42,11903,2604,8558,0.331513,0.427904,1.0
43,11233,2419,8526,0.334105,0.425111,1.0
44,10925,2297,7752,0.335469,0.42015,1.0
45,10431,2308,7353,0.330122,0.422345,1.0
46,9872,2139,7494,0.330784,0.419736,1.0
47,9657,2134,6914,0.327327,0.420957,1.0
48,9220,1993,7124,0.32885,0.422656,1.0
49,9183,1999,6864,0.331155,0.407707,1.0
50,9074,2081,6665,0.321523,0.418905,1.0
51,8877,2044,6769,0.320379,0.41173,1.0
52,8779,2010,6484,0.318032,0.413711,1.0
53,8524,2013,6324,0.317163,0.414927,1.0
54,8392,1969,6747,0.315002,0.408404,1.0
55,8556,2030,6413,0.312354,0.405738,1.0
56,8390,2100,6649,0.306973,0.406227,1.0
57,8545,2099,7156,0.306846,0.404486,1.0
58,9061,2170,6812,0.309237,0.398341,1.0
59,9160,2236,7113,0.303603,0.402221,1.0
60,9453,2324,7510,0.30292,0.403196,1.0
61,9725,2361,7548,0.303702,0.408254,1.0
62,9916,2399,7749,0.305315,0.412569,1.0
63,10221,2459,7666,0.311418,0.4006,1.0
64,10299,2523,8231,0.307845,0.40311,1.0
65,10629,2605,8462,0.305955,0.408414,1.0
66,10855,2632,8430,0.306955,0.408422,1.0
67,11144,2731,8548,0.308148,0.409043,1.0
68,11260,2721,8573,0.309547,0.392278,1.0
69,11447,2835,8550,0.299249,0.416901,1.0
70,11372,2753,9060,0.31006,0.409934,1.0
71,11664,2769,8681,0.312414,0.402488,1.0
72,11679,2855,8859,0.308203,0.40552,1.0
73,11735,2870,9025,0.305752,0.402271,1.0
74,11884,2909,9274,0.303012,0.40689,1.0
75,12123,2978,9138,0.305824,0.399869,1.0
76,12124,3025,9549,0.301551,0.407477,1.0
77,12394,3045,9376,0.304986,0.396491,1.0
78,12553,3115,9650,0.300167,0.409016,1.0
79,12632,3162,10050,0.300784,0.395672,1.0
80,13071,3365,10417,0.297835,0.401651,1.0
81,13515,3414,10605,0.300851,0.391042,1.0
82,14175,3674,10803,0.295944,0.399519,1.0
83,14592,3793,11682,0.296258,0.400017,1.0
84,15349,3941,11759,0.298391,0.395272,1.0
85,15621,4148,12249,0.293227,0.405258,1.0
86,16010,4171,12997,0.296502,0.40694,1.0
87,16565,4119,12721,0.303169,0.403978,1.0
88,16955,4226,12825,0.304188,0.393567,1.0
89,17177,4384,13212,0.29653,0.394906,1.0
90,17497,4552,13526,0.291193,0.399712,1.0
91,17885,4623,13638,0.294017,0.398702,1.0
92,18170,4727,14096,0.294772,0.394474,1.0
