generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78867,49751,28396,0.0,0.0,0.75
2,78464,49514,28757,0.0,0.0,0.75
3,78671,49792,29057,0.0,0.0,0.75
4,78887,49857,29151,0.0,0.0,0.75
5,79176,50085,28343,0.0,0.0,0.75
6,78850,50005,29652,0.0,0.0,0.75
7,79658,50628,27498,0.0,0.0,0.75
8,78248,49989,28508,0.0,0.0,0.75
9,78050,49804,29379,0.0,0.0,0.75
10,78987,50150,29093,0.0,0.0,0.75
11,79460,50496,28343,0.0,0.0,0.75
12,96869,50150,27300,0.185477,0.0805861,0.75
13,102326,47333,28508,0.276792,0.159727,0.75
14,98473,43155,33201,0.305525,0.224436,0.75
15,97340,39408,37721,0.336948,0.279897,0.75
16,97159,35325,40058,0.366549,0.322358,0.75
17,96364,31235,42154,0.39755,0.355731,0.75
18,94819,27314,43625,0.427135,0.374006,0.75
19,93587,24111,43269,0.452194,0.39125,0.75
20,91451,21112,42474,0.477644,0.402093,0.75
21,70277,18432,40245,0.36904,0.397925,0.75
22,58260,16756,37554,0.283488,0.39338,0.75
23,54730,15357,36754,0.284935,0.381047,0.75
24,52625,15056,34634,0.27676,0.36867,0.75
25,50869,15244,34511,0.264208,0.353395,0.75
26,50677,15977,34799,0.249087,0.342036,0.75
27,51710,17047,35902,0.234713,0.328854,0.75
28,53608,18596,37388,0.220303,0.318765,0.75
29,56780,20373,38939,0.209,0.312296,0.75
30,60161,22236,39925,0.199847,0.300776,0.75
31,63726,24394,41968,0.190393,0.295392,0.75
32,67144,26498,42443,0.181908,0.278043,0.75
33,70858,28846,43537,0.170679,0.271011,0.75
34,74091,30948,43393,0.160978,0.265008,0.75
35,76326,32799,43381,0.153283,0.252438,0.75
36,78272,34699,42546,0.144854,0.246004,0.75
37,79104,36175,42190,0.137572,0.23918,0.75
38,79607,37262,40978,0.129926,0.22761,0.75
39,79816,38233,40701,0.122413,0.222624,0.75
40,79703,38814,40366,0.116526,0.215615,0.75
41,79934,39301,39366,0.111924,0.205787,0.75
42,79524,39625,40050,0.105918,0.204157,0.75
43,80093,40262,39093,0.102319,0.193769,0.75
44,80236,40895,38424,0.0975123,0.188333,0.75
45,80077,41205,38289,0.0935475,0.183878,0.75
46,79861,41467,37940,0.0890485,0.175685,0.75
47,80054,42140,37748,0.084799,0.170367,0.75
48,80495,42655,37444,0.0814336,0.165087,0.75
49,80727,43221,36366,0.0784186,0.158953,0.75
50,80422,43386,36166,0.0749049,0.154302,0.75
51,80146,43726,35636,0.0715444,0.146734,0.75
52,79725,43915,36071,0.067852,0.141818,0.75
53,80288,44446,35320,0.0650907,0.14002,0.75
54,79817,44316,34502,0.0624491,0.134514,0.75
55,79291,44329,35694,0.0600951,0.128719,0.75
56,80099,45005,34060,0.0577161,0.124809,0.75
57,79474,45211,34344,0.0549865,0.124316,0.75
58,79480,45191,34588,0.0540765,0.118524,0.75
59,80170,45629,33776,0.0526693,0.114164,0.75
60,79772,45454,33775,0.0506631,0.110303,0.75
61,79769,45757,34255,0.048233,0.10689,0.75
62,79962,46036,33672,0.0467347,0.10188,0.75
63,80282,46345,33272,0.0443873,0.098927,0.75
64,80404,46751,32266,0.0424854,0.097595,0.75
65,79287,46298,32300,0.0413119,0.0939628,0.75
66,78777,46374,33464,0.0398467,0.0911128,0.75
67,79632,46821,33403,0.0383577,0.0901715,0.75
68,80098,46930,32464,0.0377413,0.0862648,0.75
69,80047,47202,32596,0.0364161,0.0814671,0.75
70,80148,47478,31786,0.0344176,0.0786352,0.75
71,79697,47607,32074,0.0331192,0.07623,0.75
72,79539,47456,31357,0.0316763,0.0741142,0.75
73,78853,47222,32790,0.0301827,0.0753736,0.75
74,79779,47503,31702,0.0301771,0.068655,0.75
75,79667,47692,31433,0.0287321,0.0667451,0.75
76,79487,47747,31725,0.0275894,0.0652167,0.75
77,79668,48091,31705,0.0264347,0.0643116,0.75
78,79888,48210,30012,0.0255545,0.0617253,0.75
79,78534,47868,31638,0.0241997,0.0613029,0.75
80,79058,48128,30675,0.0244061,0.0590383,0.75
81,78700,47951,31709,0.0238818,0.0557728,0.75
82,79447,48095,30809,0.0229084,0.0563472,0.75
83,79129,48052,30198,0.0226339,0.0528512,0.75
84,78252,47768,31217,0.0214116,0.0502931,0.75
85,79160,48266,31841,0.0201049,0.0496687,0.75
86,80110,48853,30511,0.0192485,0.04736,0.75
87,79889,49097,30150,0.0189826,0.0451078,0.75
88,79290,48880,28939,0.018199,0.0450257,0.75
89,77771,48101,31514,0.0177315,0.0451863,0.75
90,79305,48646,29939,0.0175399,0.0437389,0.75
91,78650,48280,29880,0.0170884,0.0406961,0.75
92,78137,48016,31552,0.0163367,0.0389357,0.75
93,79488,48902,30756,0.0154677,0.040106,0.75
94,80036,49275,29148,0.0148433,0.0367607,0.75
95,78620,48753,29584,0.0141376,0.0360837,0.75
96,78371,48751,30556,0.0142208,0.0339868,0.75
97,79095,49107,29384,0.0134964,0.0344065,0.75
98,78592,48842,28958,0.0133538,0.0337903,0.75
99,77635,48242,30960,0.0128872,0.0308947,0.75
100,78975,48963,31041,0.0124596,0.0301053,0.75
101,80333,49749,29368,0.0115706,0.0292325,0.75
102,79830,49681,28715,0.0114744,0.0288351,0.75
103,78361,49001,28423,0.0108409,0.0284101,0.75
104,77023,48435,31660,0.0105488,0.0256633,0.75
105,79535,49438,29987,0.0102911,0.0252943,0.75
106,79792,49559,29090,0.00991954,0.0254211,0.75
107,78934,49168,29150,0.00958396,0.0245798,0.75
108,78303,49110,30202,0.00917589,0.0237236,0.75
109,79092,49668,30339,0.00894528,0.0221991,0.75
110,79855,50024,28634,0.00850917,0.0222114,0.75
111,78540,49183,28170,0.00841609,0.020678,0.75
112,77272,48536,30370,0.00811419,0.0201515,0.75
113,78415,49203,30663,0.00776637,0.0197632,0.75
114,79849,49954,29294,0.00742652,0.0193726,0.75
115,79964,49851,28572,0.00710945,0.0181821,0.75
116,78738,49354,27694,0.00695979,0.0181447,0.75
117,77056,48670,30339,0.00698194,0.0170902,0.75
118,78371,49166,30163,0.00645009,0.0171734,0.75
119,79477,49351,29374,0.00632258,0.0175155,0.75
120,79323,49390,28976,0.00630965,0.0150987,0.75
121,78763,49548,29111,0.00580222,0.014273,0.75
122,78542,49734,29768,0.00546841,0.013538,0.75
123,79534,50222,28481,0.00523675,0.0128331,0.75
124,78569,49659,28540,0.00479833,0.0132621,0.75
125,77906,49226,29001,0.00487767,0.013034,0.75
126,78154,49458,29739,0.0048494,0.0126433,0.75
127,78881,49685,29020,0.00467159,0.0129221,0.75
128,78758,49682,29560,0.00449478,0.0105717,0.75
129,79666,50200,27726,0.00408581,0.0115956,0.75
130,77967,49391,29111,0.00409789,0.01125,0.75
131,78149,49407,29497,0.00412033,0.0104417,0.75
132,78792,49742,28396,0.00392806,0.00982533,0.75
133,78324,49433,28740,0.00374087,0.0092032,0.75
134,78274,49587,30338,0.00346858,0.00946008,0.75
135,79781,50141,29038,0.00334666,0.00833391,0.75
136,79776,50082,27433,0.0030523,0.00787373,0.75
137,77678,49240,29344,0.00292876,0.00787214,0.75
138,78220,49677,29600,0.00298517,0.00817568,0.75
139,79189,50074,28160,0.00309386,0.00685369,0.75
140,78468,49715,27847,0.0027336,0.00716415,0.75
141,77426,49172,29298,0.00253791,0.0068776,0.75
142,78321,49656,29845,0.00250891,0.00633272,0.75
143,79482,49965,28803,0.0023779,0.00602368,0.75
144,79440,50018,29304,0.00245468,0.00629607,0.75
145,79457,50264,28082,0.00230943,0.00637419,0.75
146,78414,49865,28552,0.00231464,0.00527108,0.75
147,78206,49593,29216,0.00225686,0.00571605,0.75
148,78734,50004,29510,0.00204486,0.00511691,0.75
149,79689,50504,27540,0.00194506,0.00484749,0.75
150,78004,49691,27780,0.00179478,0.00520158,0.75
151,77313,49338,29117,0.00183669,0.00424151,0.75
152,78226,49808,29653,0.00173216,0.00394564,0.75
153,79235,50132,29158,0.00148924,0.00396118,0.75
154,79594,50370,28029,0.0013506,0.0029077,0.75
155,78538,50007,28348,0.00114594,0.00350995,0.75
156,78187,49789,29405,0.00127259,0.00360483,0.75
157,78948,49859,28883,0.00125399,0.00365267,0.75
158,78863,49797,28590,0.00136946,0.00334033,0.75
159,78415,49714,28443,0.00128164,0.00295327,0.75
160,78165,49646,28656,0.00124096,0.00348967,0.75
161,78168,49548,29413,0.00118335,0.00285588,0.75
162,78830,49865,28767,0.0010529,0.00286787,0.75
163,78617,49824,29800,0.00108119,0.00275168,0.75
164,80122,50616,28769,0.00103592,0.00236366,0.75
165,79728,50633,27005,0.0008529,0.00281429,0.75
166,77738,49532,27838,0.000919756,0.00210144,0.75
167,76770,48991,30156,0.000996483,0.002371,0.75
168,78735,49687,30188,0.00102242,0.00250099,0.75
169,80361,50325,28017,0.000852404,0.00246279,0.75
170,79267,50089,28204,0.000939861,0.00251737,0.75
171,78403,49865,28110,0.000880068,0.00184988,0.75
172,77899,49643,28772,0.00080874,0.00238079,0.75
173,78080,49570,29352,0.000896516,0.00194195,0.75
174,78880,49853,28851,0.000868408,0.00181969,0.75
175,79031,50320,28544,0.000727563,0.0023998,0.75
176,78935,50192,27975,0.000709444,0.00218052,0.75
177,78240,49783,28872,0.000702965,0.00176642,0.75
178,78537,49917,29233,0.000655742,0.00177881,0.75
179,79206,50011,28498,0.000643891,0.00133343,0.75
180,78766,49846,29086,0.000545921,0.00151276,0.75
181,79058,50137,28030,0.000493309,0.00156975,0.75
182,78453,50263,29273,0.000477993,0.00109316,0.75
183,79187,50569,27302,0.000410421,0.00152004,0.75
184,77891,49765,27710,0.000526377,0.00117286,0.75
185,77028,49015,29360,0.000545256,0.00120913,0.75
186,77942,49344,29460,0.000500372,0.00147658,0.75
187,79181,49884,28625,0.000467284,0.00155459,0.75
188,79044,49984,28948,0.000525024,0.00115725,0.75
189,78941,50058,29976,0.000532043,0.00155124,0.75
190,80216,50777,28361,0.000517353,0.00123409,0.75
191,79578,50829,26992,0.000496368,0.00157454,0.75
192,77605,49758,27163,0.000502545,0.00127011,0.75
193,76287,48775,31168,0.000498119,0.0012192,0.75
194,79303,49931,29133,0.00046026,0.00130436,0.75
195,79652,50227,29113,0.000439411,0.000944595,0.75
196,79777,50452,28077,0.000388583,0.00101507,0.75
197,78928,50313,28225,0.000342084,0.000761736,0.75
198,78481,50106,28512,0.000324919,0.000876824,0.75
199,78353,49924,28436,0.000376501,0.000826417,0.75
200,78044,49528,29253,0.000377992,0.000649506,0.75
201,78722,49883,28628,0.000317573,0.000541428,0.75
202,78997,50188,29420,0.000221527,0.000798776,0.75
203,79719,50612,27228,0.000232065,0.000789628,0.75
204,77949,49632,27957,0.000198848,0.000375577,0.75
205,77317,49185,30070,0.000135805,0.000515464,0.75
206,79034,50225,29059,0.000170813,0.000636636,0.75
207,79765,50559,27738,0.000181784,0.000486697,0.75
208,78769,50173,27834,0.000120606,0.000323346,0.75
209,77620,49621,28350,0.000115949,0.000299824,0.75
210,77632,49607,29128,0.000141694,0.000514968,0.75
211,78557,49806,29420,0.000152755,0.000458872,0.75
212,79413,50028,28503,0.000201478,0.000754307,0.75
213,79300,50279,28237,0.00018285,0.00038956,0.75
214,78769,50155,27883,0.00016504,0.000537962,0.75
215,77870,49730,28179,0.000179787,0.000496824,0.75
216,77462,49508,28603,0.000167824,0.000524421,0.75
217,77828,49582,28821,0.000160611,0.000364318,0.75
218,78387,49688,29655,0.000172222,0.000505817,0.75
219,79433,50407,28586,0.000157365,0.00048975,0.75
220,79246,50464,27759,0.000132499,0.000324219,0.75
221,78299,49796,28221,0.000140487,0.000407498,0.75
222,77849,49600,29063,0.000141299,0.000378488,0.75
223,78339,49727,29361,0.00015318,0.000425735,0.75
224,79309,50060,29017,0.000132394,0.000310163,0.75
225,79383,50189,28116,0.000144867,0.000320102,0.75
226,78617,50047,28812,0.000108119,0.000520616,0.75
227,79009,50283,28969,0.000132896,0.000276157,0.75
228,79389,50424,27413,0.000119664,0.000401269,0.75
229,77963,49899,28394,0.000115439,0.000211312,0.75
230,77663,49634,29953,0.000109447,0.000133543,0.75
231,79037,50225,28585,6.95877e-05,0.000192409,0.75
232,79319,50265,28088,6.93403e-05,0.000231416,0.75
233,78515,49783,28316,8.91549e-05,0.00024721,0.75
234,78036,49725,28550,8.97022e-05,0.000175131,0.75
235,78188,49737,28527,0.000108712,0.000140218,0.75
236,78261,49941,28209,8.30554e-05,0.000248148,0.75
237,77859,49559,29136,8.99061e-05,0.000291735,0.75
238,78858,50194,29368,0.000107789,0.000221329,0.75
239,79432,50427,28164,0.000113304,0.000248544,0.75
240,78590,49923,28295,0.000108156,0.000300406,0.75
241,78262,49895,28006,8.30544e-05,0.00021424,0.75
242,77858,49901,29223,0.000102751,0.000188208,0.75
243,78603,50139,28033,9.54162e-05,0.000178361,0.75
244,78172,49711,28236,7.03577e-05,0.000407281,0.75
245,77935,49678,29487,0.000115481,0.000406959,0.75
246,79088,50349,29028,0.000145408,0.000292821,0.75
247,79725,50594,27709,0.000150517,0.000469162,0.75
248,78471,50050,28180,0.000165666,0.000337119,0.75
249,78008,49839,29057,0.00016024,0.00070551,0.75
250,78519,50017,27528,0.00024198,0.00021796,0.75
251,77465,49321,28989,0.000174272,0.000431198,0.75
252,78052,49641,30491,0.000179368,0.000639533,0.75
253,80032,50506,28701,0.000193673,0.000470367,0.75
254,79963,50495,26452,0.000181334,0.000529261,0.75
255,77341,49424,28798,0.000181017,0.000295159,0.75
