generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78429,49387,28327,0.0,0.0,0.25
2,78119,49306,29442,0.0,0.0,0.25
3,79368,50084,30133,0.0,0.0,0.25
4,80345,50829,28456,0.0,0.0,0.25
5,79692,50700,27247,0.0,0.0,0.25
6,77978,49955,27734,0.0,0.0,0.25
7,77176,49510,29456,0.0,0.0,0.25
8,78502,49986,28481,0.0,0.0,0.25
9,78429,49735,28801,0.0,0.0,0.25
10,78611,49800,28607,0.0,0.0,0.25
11,78717,49863,28722,0.0,0.0,0.25
12,96993,50231,29123,0.186075,0.0772757,0.25
13,104302,48004,27535,0.270402,0.158326,0.25
14,98725,43229,31972,0.303414,0.222492,0.25
15,96422,39030,38019,0.33707,0.275283,0.25
16,96850,35417,40811,0.365405,0.317292,0.25
17,97378,31575,41832,0.393189,0.343481,0.25
18,96056,28132,43769,0.417324,0.356405,0.25
19,95332,25630,43352,0.438415,0.364009,0.25
20,93839,23651,42708,0.453228,0.366149,0.25
21,73846,22064,41705,0.332415,0.359345,0.25
22,63260,21312,41156,0.241472,0.331167,0.25
23,63606,21908,41193,0.227848,0.298,0.25
24,65388,23881,41136,0.20269,0.262301,0.25
25,68438,27158,42465,0.170928,0.233416,0.25
26,73073,31414,43550,0.143904,0.204834,0.25
27,78907,36191,43250,0.121605,0.182208,0.25
28,84222,40964,40951,0.102586,0.161742,0.25
29,86577,44332,36911,0.0868475,0.1473,0.25
30,85020,45800,34228,0.0744295,0.129309,0.25
31,82465,46133,34076,0.0630025,0.118749,0.25
32,80638,46058,31975,0.054106,0.106568,0.25
33,78424,45328,34523,0.0475301,0.0945457,0.25
34,79831,46078,33684,0.0423582,0.0847287,0.25
35,80281,46460,33612,0.0379044,0.0752559,0.25
36,81724,47772,31656,0.0337233,0.0683125,0.25
37,80753,48015,30945,0.0296955,0.0594603,0.25
38,79760,48019,31442,0.0263854,0.0536702,0.25
39,79681,48318,31006,0.0233494,0.0490873,0.25
40,79661,48752,30740,0.0202609,0.0444535,0.25
41,79438,48855,30245,0.0179574,0.0388659,0.25
42,79340,48997,29862,0.0161961,0.0358817,0.25
43,79119,49054,29206,0.0142633,0.0299767,0.25
44,78196,48701,29870,0.0123408,0.0296451,0.25
45,78285,48599,31320,0.0115667,0.0262931,0.25
46,80206,49487,29375,0.0105167,0.0222468,0.25
47,79682,49544,29533,0.00913632,0.0186232,0.25
48,79594,49842,29271,0.00808478,0.0187216,0.25
49,79227,49767,29012,0.00733336,0.0150972,0.25
50,79246,49873,28194,0.00615173,0.0158367,0.25
51,77905,49228,29239,0.00588537,0.0130647,0.25
52,77870,49021,30193,0.00516245,0.0116087,0.25
53,79072,49644,29586,0.00447061,0.0104272,0.25
54,79488,49818,28773,0.00411383,0.00971397,0.25
55,79083,49815,28494,0.00390729,0.0082298,0.25
56,78306,49486,29359,0.00342886,0.00694847,0.25
57,79029,50041,29218,0.00286604,0.00764939,0.25
58,79475,50007,28397,0.00286883,0.0054055,0.25
59,78671,49713,29240,0.00247868,0.00538646,0.25
60,78690,49758,29312,0.00210319,0.0044521,0.25
61,79236,50129,28435,0.00179842,0.00409706,0.25
62,78837,49941,28294,0.00162995,0.00395844,0.25
63,78205,49703,29026,0.00159197,0.00310067,0.25
64,78730,50168,29879,0.00137178,0.00296195,0.25
65,79994,50864,27634,0.00123134,0.00238836,0.25
66,78570,50026,27626,0.000973654,0.00251575,0.25
67,77335,49465,29146,0.000821103,0.00181843,0.25
68,78164,49647,29046,0.000690855,0.00163534,0.25
69,78571,49777,29345,0.000630003,0.00126086,0.25
70,79377,50312,29053,0.000566915,0.000894916,0.25
71,79684,50619,26697,0.000401586,0.000898977,0.25
72,77412,49685,28354,0.000381078,0.00100515,0.25
73,77384,49347,29582,0.000394138,0.000726793,0.25
74,78622,50059,29564,0.000324337,0.000439724,0.25
75,79998,50649,27452,0.000225006,0.00065569,0.25
76,78404,50041,27926,0.000172185,0.00032228,0.25
77,77704,49782,28796,0.000135128,0.000399361,0.25
78,78249,50061,28533,0.000108628,0.000175236,0.25
79,78284,49962,28880,5.7483e-05,0.000121191,0.25
80,78720,50143,28687,3.81098e-05,0.000139436,0.25
81,78967,50214,28696,5.69858e-05,8.71202e-05,0.25
82,78913,50177,27956,4.43526e-05,0.000143082,0.25
83,78038,49767,28707,6.40713e-05,3.48347e-05,0.25
84,78445,49879,28461,2.54956e-05,3.51358e-05,0.25
85,78184,49839,28822,3.19759e-05,6.93914e-05,0.25
86,78652,50019,28631,1.90714e-05,0.0,0.25
87,78579,49944,28143,1.90891e-05,3.55328e-05,0.25
88,78313,49885,28482,0.0,7.02198e-05,0.25
89,78308,50144,29750,6.38504e-06,0.0,0.25
90,79474,50405,27802,0.0,5.3953e-05,0.25
91,78556,50175,28246,1.27298e-05,3.54032e-05,0.25
92,78141,49896,28497,1.27974e-05,0.0,0.25
93,77990,49802,28536,6.41108e-06,1.75217e-05,0.25
94,78245,49888,29490,0.0,0.0,0.25
95,79390,50263,29084,0.0,3.43832e-05,0.25
96,79971,50732,28107,1.25045e-05,1.77892e-05,0.25
97,79176,50365,27455,1.26301e-05,3.64232e-05,0.25
98,77680,49582,28523,1.28733e-05,5.25891e-05,0.25
99,77703,49527,29679,2.5739e-05,0.0,0.25
100,79067,50166,29050,1.26475e-05,1.72117e-05,0.25
101,79307,50339,27809,6.30461e-06,0.0,0.25
102,78257,49760,27879,6.3892e-06,0.0,0.25
103,77521,49462,29591,6.44987e-06,0.0,0.25
104,78913,50195,29172,0.0,3.42794e-05,0.25
105,79324,50297,28756,0.0,0.0,0.25
106,79353,50311,27981,0.0,0.0,0.25
107,78598,50094,28604,0.0,0.0,0.25
108,78688,50338,28043,0.0,0.0,0.25
109,78398,50186,28205,0.0,0.0,0.25
110,77744,49447,28053,0.0,0.0,0.25
111,77401,49393,29931,0.0,0.0,0.25
112,79133,50073,29253,0.0,0.0,0.25
113,79863,50485,27812,0.0,0.0,0.25
114,78795,49972,27589,0.0,0.0,0.25
115,77489,49517,29116,0.0,0.0,0.25
116,78382,49756,29286,0.0,0.0,0.25
117,79225,50019,28894,0.0,0.0,0.25
118,79390,50164,28203,0.0,0.0,0.25
119,78519,49966,28368,0.0,0.0,0.25
120,78113,49803,27924,0.0,0.0,0.25
121,77676,49549,30086,0.0,0.0,0.25
122,79393,50439,28794,0.0,0.0,0.25
123,79708,50553,28298,0.0,0.0,0.25
124,79136,50219,27818,0.0,0.0,0.25
125,78074,49764,28253,0.0,0.0,0.25
126,77789,49535,28272,0.0,0.0,0.25
127,77707,49647,29561,0.0,0.0,0.25
128,78862,50001,28512,0.0,0.0,0.25
129,78765,50125,28519,0.0,0.0,0.25
130,78846,50395,28574,0.0,0.0,0.25
131,78755,50277,28464,0.0,0.0,0.25
132,78742,50276,26963,0.0,0.0,0.25
133,77201,49451,29094,0.0,0.0,0.25
134,78103,49857,29303,0.0,0.0,0.25
135,79194,50281,27992,0.0,0.0,0.25
136,78589,49925,29004,0.0,0.0,0.25
137,78874,50158,27966,0.0,0.0,0.25
138,78295,49930,28239,0.0,0.0,0.25
139,78114,49867,29140,0.0,0.0,0.25
140,78537,49917,29288,0.0,0.0,0.25
141,78991,50035,28773,0.0,0.0,0.25
142,79219,50023,29625,0.0,0.0,0.25
143,79985,50570,28792,0.0,0.0,0.25
144,79939,50836,27062,0.0,0.0,0.25
145,77913,49962,27004,0.0,0.0,0.25
146,76358,49265,29150,0.0,0.0,0.25
147,77420,49341,29818,0.0,0.0,0.25
148,79075,49924,29145,0.0,0.0,0.25
149,79820,50361,29474,0.0,0.0,0.25
150,80254,50891,26705,0.0,0.0,0.25
151,77777,49953,28556,0.0,0.0,0.25
152,77894,49888,29231,0.0,0.0,0.25
153,78764,50283,28592,0.0,0.0,0.25
154,78957,50343,27614,0.0,0.0,0.25
155,77832,49778,27252,0.0,0.0,0.25
156,76768,49122,29951,0.0,0.0,0.25
157,78694,50126,29965,0.0,0.0,0.25
158,80370,50813,27248,0.0,0.0,0.25
159,78669,49989,27445,0.0,0.0,0.25
160,77243,49324,28431,0.0,0.0,0.25
161,77377,49441,30285,0.0,0.0,0.25
162,79364,50199,29147,0.0,0.0,0.25
163,79847,50498,28222,0.0,0.0,0.25
164,79067,50317,27413,0.0,0.0,0.25
165,77689,49734,28476,0.0,0.0,0.25
166,77837,49709,29074,0.0,0.0,0.25
167,78630,49892,29717,0.0,0.0,0.25
168,79755,50491,27507,0.0,0.0,0.25
169,78417,50057,28703,0.0,0.0,0.25
