generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78499,49456,28434,0.0,0.0,0.5
2,78139,49082,29557,0.0,0.0,0.5
3,79248,49994,29521,0.0,0.0,0.5
4,79973,50491,27734,0.0,0.0,0.5
5,78489,50070,27770,0.0,0.0,0.5
6,77549,49671,29607,0.0,0.0,0.5
7,78923,50364,28562,0.0,0.0,0.5
8,78973,50257,27789,0.0,0.0,0.5
9,77904,49696,29225,0.0,0.0,0.5
10,78570,50266,28910,0.0,0.0,0.5
11,79072,50584,28213,0.0,0.0,0.5
12,96836,50331,27800,0.185541,0.0782914,0.5
13,102916,47608,27836,0.274282,0.156272,0.5
14,98100,43126,33351,0.305428,0.21782,0.5
15,97228,39446,37525,0.33512,0.272965,0.5
16,97499,35670,40070,0.36267,0.320389,0.5
17,96968,31639,42490,0.39314,0.350918,0.5
18,95907,27891,43039,0.423707,0.366214,0.5
19,94202,24826,43129,0.446822,0.37906,0.5
20,92542,22391,42272,0.465129,0.386663,0.5
21,71697,19976,41142,0.351681,0.378154,0.5
22,60403,18718,39810,0.263654,0.36423,0.5
23,58618,18244,38590,0.25673,0.34014,0.5
24,58485,19079,38090,0.239044,0.312969,0.5
25,59328,20855,39075,0.21425,0.291107,0.5
26,62228,23372,40659,0.191883,0.268538,0.5
27,66673,26822,42662,0.169176,0.252953,0.5
28,71963,30458,43301,0.151884,0.228967,0.5
29,77236,34341,43635,0.134788,0.21453,0.5
30,81392,37910,41961,0.12086,0.200412,0.5
31,83261,40555,39981,0.107932,0.186213,0.5
32,83365,42330,38300,0.0966533,0.174295,0.5
33,82639,43429,36751,0.0867811,0.162812,0.5
34,81602,43800,35472,0.0790483,0.152064,0.5
35,80219,43700,35630,0.0728319,0.14252,0.5
36,79854,44049,36427,0.0672352,0.134818,0.5
37,80726,44909,34697,0.0625821,0.125904,0.5
38,80531,45194,34118,0.0582943,0.116581,0.5
39,79787,45299,34269,0.0536554,0.110814,0.5
40,80061,45838,34411,0.0495497,0.102947,0.5
41,80529,46368,34067,0.0456047,0.0958552,0.5
42,81123,46990,32571,0.0421459,0.089374,0.5
43,80415,47227,31743,0.0385003,0.0840973,0.5
44,79367,47101,32174,0.0356004,0.0802201,0.5
45,79239,47023,32248,0.0330771,0.0745938,0.5
46,79393,47309,31783,0.0309158,0.0689205,0.5
47,79334,47405,31826,0.0294073,0.0621819,0.5
48,79548,47682,31639,0.0265626,0.0603843,0.5
49,79762,47992,31371,0.0246483,0.0568997,0.5
50,79559,48267,31676,0.0231966,0.0523898,0.5
51,80392,48833,30681,0.0214636,0.0505199,0.5
52,79838,48908,29828,0.0203976,0.0453768,0.5
53,78956,48572,29447,0.0187699,0.0432302,0.5
54,77947,48013,30119,0.0173259,0.0391613,0.5
55,77944,47943,31269,0.0161141,0.037849,0.5
56,79073,48272,31006,0.0154098,0.0357995,0.5
57,79903,48771,30454,0.0146866,0.0344782,0.5
58,80091,49455,30308,0.0138592,0.030256,0.5
59,80087,49801,29302,0.0128673,0.0285134,0.5
60,79435,49690,28675,0.0115755,0.0272014,0.5
61,78057,49153,29032,0.0104411,0.0242147,0.5
62,77691,48687,30329,0.00949917,0.0236407,0.5
63,78733,49226,29456,0.00873204,0.0219819,0.5
64,78823,49196,29953,0.00832244,0.0204487,0.5
65,79123,49267,29613,0.00789909,0.0190795,0.5
66,79577,49857,28900,0.00768438,0.0172664,0.5
67,78998,49724,29490,0.00680397,0.0170227,0.5
