generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78416,49397,28658,0.0,0.0,0.5
2,78346,49378,29111,0.0,0.0,0.5
3,78770,49868,28758,0.0,0.0,0.5
4,78998,50016,28053,0.0,0.0,0.5
5,78263,49867,28342,0.0,0.0,0.5
6,78069,49602,27893,0.0,0.0,0.5
7,77384,49257,29775,0.0,0.0,0.5
8,79175,50181,28765,0.0,0.0,0.5
9,79186,50379,28467,0.0,0.0,0.5
10,78953,50403,28221,0.0,0.0,0.5
11,78260,49996,27513,0.0,0.0,0.5
12,95387,49450,28839,0.188831,0.0806547,0.5
13,102829,47112,29668,0.274796,0.159111,0.5
14,99566,43609,33454,0.301303,0.223366,0.5
15,98279,39847,36988,0.333245,0.282673,0.5
16,97233,35672,39967,0.366475,0.319651,0.5
17,96280,31457,42578,0.39502,0.347374,0.5
18,96069,27905,43719,0.422811,0.363389,0.5
19,95084,25058,43508,0.443929,0.37546,0.5
20,93279,22501,42274,0.462071,0.384598,0.5
21,72203,20268,41319,0.349494,0.378869,0.5
22,60909,18908,39796,0.261924,0.364358,0.5
23,59238,18550,38881,0.255942,0.336733,0.5
24,58943,19404,38217,0.236305,0.312374,0.5
25,59718,21226,39763,0.212189,0.287692,0.5
26,62950,23811,41171,0.189786,0.274259,0.5
27,67083,26950,42453,0.171109,0.250241,0.5
28,71828,30582,43294,0.151556,0.235009,0.5
29,76825,34214,43614,0.137026,0.217201,0.5
30,81245,37822,42037,0.122192,0.202227,0.5
31,83214,40156,39536,0.109303,0.187614,0.5
32,82828,41872,39106,0.0977206,0.179908,0.5
33,82544,43107,37348,0.0894129,0.165805,0.5
34,81648,43455,35866,0.0825372,0.15077,0.5
35,80640,43745,36167,0.0742125,0.142671,0.5
36,80453,43944,35799,0.0678098,0.137211,0.5
37,80666,44638,36042,0.0634592,0.128184,0.5
38,81485,45452,34867,0.0584157,0.116457,0.5
39,81539,45987,33010,0.053827,0.10927,0.5
40,79986,45797,33874,0.0491899,0.100357,0.5
41,80178,46442,33548,0.0451059,0.0960564,0.5
42,80331,46690,32618,0.0425614,0.0883255,0.5
43,80073,46928,32780,0.0387334,0.0846858,0.5
44,80179,47102,32803,0.0366867,0.0773252,0.5
45,80549,47716,31241,0.0334951,0.0738933,0.5
46,79361,47270,31734,0.0313252,0.0691057,0.5
47,79248,47443,32214,0.028966,0.0663842,0.5
48,80094,47901,32029,0.0274865,0.0601174,0.5
49,80338,48380,30710,0.0249695,0.0580267,0.5
50,79664,48201,30300,0.0233543,0.0537129,0.5
51,78729,47876,31435,0.0222345,0.0488468,0.5
52,79434,48479,31346,0.0205517,0.0464015,0.5
53,80273,49103,29986,0.0190662,0.0433202,0.5
54,79509,48887,29801,0.0177716,0.0427502,0.5
55,78797,48459,30535,0.0168154,0.0377763,0.5
56,79021,48679,30914,0.0154263,0.0359869,0.5
57,79767,48914,30464,0.0146552,0.0346475,0.5
58,79963,49130,30050,0.0141691,0.0302995,0.5
59,79830,49391,29790,0.0127396,0.0313192,0.5
60,79259,49429,28709,0.0117589,0.0279877,0.5
61,78064,48879,29793,0.0109718,0.026768,0.5
62,78426,49147,30421,0.0104047,0.025295,0.5
63,79174,49406,29236,0.00989593,0.0234813,0.5
64,78973,48993,29595,0.00938928,0.0215746,0.5
65,78959,49175,30440,0.00833977,0.0207786,0.5
66,79811,49784,29360,0.0080628,0.0191417,0.5
