generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78645,49342,28311,0.0,0.0,0.75
2,78478,49068,30482,0.0,0.0,0.75
3,80238,50121,28693,0.0,0.0,0.75
4,79854,50485,29000,0.0,0.0,0.75
5,79931,50475,27820,0.0,0.0,0.75
6,78462,49963,27827,0.0,0.0,0.75
7,77672,49552,29006,0.0,0.0,0.75
8,78382,49846,29521,0.0,0.0,0.75
9,79476,50215,28511,0.0,0.0,0.75
10,79384,50263,28288,0.0,0.0,0.75
11,78590,50023,28119,0.0,0.0,0.75
12,96239,49773,28239,0.187346,0.0772336,0.75
13,102604,47353,29456,0.271992,0.15939,0.75
14,99369,43339,33530,0.304225,0.227811,0.75
15,97688,39465,36791,0.336341,0.279538,0.75
16,97210,35658,40582,0.366737,0.322988,0.75
17,96726,31538,42199,0.396558,0.356004,0.75
18,95361,27519,43436,0.426574,0.372491,0.75
19,93803,24366,43351,0.450604,0.387338,0.75
20,91935,21584,42199,0.47408,0.404145,0.75
21,70537,18743,40831,0.367885,0.404815,0.75
22,58102,16597,38497,0.287408,0.397343,0.75
23,55141,15345,35960,0.289349,0.385887,0.75
24,52003,14616,34805,0.28183,0.378279,0.75
25,50160,14269,34034,0.273465,0.364004,0.75
26,49466,14742,33697,0.260209,0.348147,0.75
27,49808,15758,34097,0.24476,0.336731,0.75
28,50997,17046,35697,0.231043,0.325013,0.75
29,53668,18764,37174,0.217169,0.316216,0.75
30,56951,20440,39033,0.205405,0.306126,0.75
31,60719,22722,40566,0.19447,0.29468,0.75
32,64681,25042,42130,0.184111,0.28329,0.75
33,68485,27259,42850,0.173658,0.275788,0.75
34,71789,29594,43620,0.16334,0.267263,0.75
35,75013,31787,43430,0.155633,0.257103,0.75
36,77331,33582,43215,0.147826,0.246026,0.75
37,79020,35469,42425,0.139205,0.239305,0.75
38,79843,36864,41498,0.131352,0.232204,0.75
39,79726,37668,40922,0.124947,0.225343,0.75
40,79678,38624,40387,0.118678,0.219241,0.75
41,79779,39165,40114,0.113714,0.211223,0.75
42,80035,39676,39186,0.109271,0.203746,0.75
43,79604,40165,39033,0.103142,0.199126,0.75
44,79511,40429,39213,0.0992378,0.19366,0.75
45,80071,40827,39125,0.0961085,0.188728,0.75
46,80628,41273,38302,0.0941484,0.179925,0.75
47,80639,41689,37806,0.0891566,0.175528,0.75
48,80432,42187,37797,0.0850532,0.169471,0.75
49,80835,42916,37524,0.0810973,0.164775,0.75
