generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78539,49387,28545,0.0,0.0,0.5
2,78436,49433,30119,0.0,0.0,0.5
3,79844,50190,29986,0.0,0.0,0.5
4,80725,50916,28355,0.0,0.0,0.5
5,80180,50894,27172,0.0,0.0,0.5
6,78020,50172,27753,0.0,0.0,0.5
7,77227,49489,28274,0.0,0.0,0.5
8,77214,49228,29858,0.0,0.0,0.5
9,78935,49911,30171,0.0,0.0,0.5
10,80654,50834,28570,0.0,0.0,0.5
11,80194,50781,27222,0.0,0.0,0.5
12,96040,49825,26558,0.18737,0.0772084,0.5
13,100676,46678,29903,0.276372,0.154449,0.5
14,98443,43013,33738,0.304085,0.22362,0.5
15,97644,39185,37346,0.334608,0.27837,0.5
16,97055,35233,40164,0.363407,0.321445,0.5
17,96308,31286,42596,0.395429,0.348026,0.5
18,95712,27835,43775,0.423672,0.365266,0.5
19,94695,25130,42843,0.445082,0.373422,0.5
20,92750,22756,42663,0.462049,0.384068,0.5
21,72503,20541,41760,0.348792,0.378592,0.5
22,61446,19239,39707,0.26044,0.363059,0.5
23,59745,18729,39440,0.255101,0.338185,0.5
24,59420,19576,38634,0.237075,0.313726,0.5
25,60186,21236,39696,0.213264,0.291264,0.5
26,62914,23796,40684,0.190021,0.272822,0.5
27,66478,26629,42719,0.169943,0.254734,0.5
28,71847,30265,43415,0.153326,0.236128,0.5
29,76454,33967,43173,0.138076,0.221516,0.5
30,80135,37230,42739,0.123891,0.205433,0.5
31,83043,40112,40223,0.11199,0.19096,0.5
32,83472,41954,38552,0.0996502,0.181638,0.5
33,82528,42751,36877,0.0906723,0.164655,0.5
34,81184,43271,37172,0.0816417,0.156475,0.5
35,81140,43926,35709,0.0750555,0.146434,0.5
36,80260,44030,36556,0.068546,0.133795,0.5
37,81404,44710,34283,0.0635411,0.126345,0.5
38,80422,44961,35201,0.0587961,0.116801,0.5
39,80872,45611,34402,0.0539,0.110633,0.5
40,81041,46240,33991,0.0496045,0.104425,0.5
41,81191,46617,32537,0.0462921,0.0969051,0.5
42,79945,46672,32955,0.042842,0.0890457,0.5
43,79795,46857,32749,0.0392756,0.0847965,0.5
44,79680,47047,32846,0.0358936,0.0792638,0.5
45,80087,47346,32011,0.0335822,0.0728343,0.5
46,79916,47475,31815,0.0318021,0.0671539,0.5
47,79840,47794,32145,0.0283755,0.0651268,0.5
48,80250,48120,31175,0.0266791,0.058765,0.5
49,79948,48193,30803,0.024541,0.0548161,0.5
50,79554,48333,30777,0.022909,0.0498262,0.5
51,79191,48497,30296,0.0208736,0.0484387,0.5
52,78675,48167,29805,0.0199873,0.0462842,0.5
53,78027,47905,31866,0.0184295,0.0435417,0.5
54,79541,48573,30360,0.0173747,0.0411726,0.5
55,79525,48777,30768,0.0167494,0.0367427,0.5
56,79948,49155,30014,0.0155726,0.037949,0.5
57,79352,49159,29490,0.0148957,0.0330621,0.5
58,78876,48927,29563,0.0135022,0.0334878,0.5
59,78479,48616,30827,0.0127295,0.0295034,0.5
60,79345,49202,29910,0.0121243,0.0271983,0.5
61,79412,49231,30315,0.0108863,0.0256639,0.5
62,79893,49527,29614,0.0102137,0.023857,0.5
63,79562,49375,28842,0.00926322,0.0225019,0.5
64,78551,49091,29607,0.00897506,0.0219712,0.5
65,78656,49048,30135,0.00846725,0.0197279,0.5
66,79338,49393,30542,0.00783357,0.0171076,0.5
67,80513,50155,28534,0.00721623,0.0180136,0.5
68,79026,49371,28147,0.00685218,0.016023,0.5
69,77880,49044,30293,0.00625321,0.0155647,0.5
70,78926,49598,29114,0.00587259,0.0144604,0.5
71,78988,49473,28723,0.00552616,0.0134909,0.5
72,78396,49198,28774,0.00522986,0.0134844,0.5
