generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78057,49061,28560,0.0,0.0,0.25
2,78093,48990,29928,0.0,0.0,0.25
3,79492,50112,29730,0.0,0.0,0.25
4,80549,51016,28348,0.0,0.0,0.25
5,79717,50750,26547,0.0,0.0,0.25
6,77223,49596,28208,0.0,0.0,0.25
7,77115,49402,30138,0.0,0.0,0.25
8,79297,50354,28477,0.0,0.0,0.25
9,79365,50372,28065,0.0,0.0,0.25
10,78546,50005,27405,0.0,0.0,0.25
11,77225,49219,29017,0.0,0.0,0.25
12,96203,49793,31205,0.186834,0.0761256,0.25
13,105845,48799,27865,0.267145,0.158263,0.25
14,100514,44047,30886,0.299774,0.223548,0.25
15,96283,39183,37323,0.334836,0.274777,0.25
16,96308,35453,39905,0.366989,0.314372,0.25
17,96281,31558,42462,0.39407,0.343166,0.25
18,95641,27849,43472,0.419992,0.359484,0.25
19,94752,24930,43202,0.442239,0.362541,0.25
20,93290,23349,42509,0.453012,0.368534,0.25
21,73605,21931,41916,0.333598,0.358264,0.25
22,63372,21174,41137,0.241779,0.332219,0.25
23,63263,21694,40667,0.227582,0.295743,0.25
24,64892,23899,41107,0.200579,0.259153,0.25
25,68213,27182,42192,0.170393,0.230861,0.25
26,73113,31315,43775,0.142998,0.203118,0.25
27,79439,36379,42904,0.120268,0.180752,0.25
28,83760,40839,40813,0.100472,0.161493,0.25
29,86335,44343,37450,0.0854057,0.143097,0.25
30,85517,46174,34133,0.0731375,0.131046,0.25
31,82458,46210,32797,0.0626683,0.116901,0.25
32,79625,45624,33527,0.0545557,0.105989,0.25
33,79028,45629,34277,0.0481665,0.0952388,0.25
34,80051,46275,34173,0.0432537,0.0865596,0.25
35,81050,47003,32583,0.0388155,0.0741338,0.25
36,81173,47808,31693,0.0333485,0.0682012,0.25
37,80449,47989,30982,0.0297207,0.0620683,0.25
38,79488,48182,31802,0.0262178,0.0535029,0.25
39,80170,48534,30717,0.023313,0.0484422,0.25
40,79511,48395,30112,0.0206324,0.0455466,0.25
41,78942,48383,30360,0.0185579,0.0393445,0.25
42,78675,48634,30414,0.0163457,0.0363484,0.25
