generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78302,49290,28330,0.0,0.0,0.25
2,77946,49002,29491,0.0,0.0,0.25
3,79047,49744,30350,0.0,0.0,0.25
4,80520,50825,29038,0.0,0.0,0.25
5,80489,50937,27058,0.0,0.0,0.25
6,78284,50001,27944,0.0,0.0,0.25
7,77656,49838,28940,0.0,0.0,0.25
8,78560,50222,28396,0.0,0.0,0.25
9,78402,50073,28011,0.0,0.0,0.25
10,77916,49588,27518,0.0,0.0,0.25
11,77140,49149,30544,0.0,0.0,0.25
12,97675,50320,29798,0.185073,0.0787469,0.25
13,105376,48405,26605,0.269037,0.161192,0.25
14,98633,43247,32386,0.303854,0.226024,0.25
15,96496,39122,37851,0.339874,0.273467,0.25
16,96927,35516,40255,0.36643,0.314483,0.25
17,97432,31678,42775,0.393408,0.344652,0.25
18,96296,28182,43417,0.418995,0.358016,0.25
19,95017,25305,43396,0.440332,0.365898,0.25
20,93788,23369,42669,0.454264,0.369003,0.25
21,73626,21659,42152,0.336403,0.358441,0.25
22,63241,20830,40671,0.243995,0.331157,0.25
23,62981,21554,40240,0.228625,0.293265,0.25
24,64256,23644,41384,0.200409,0.259726,0.25
25,67887,27223,42429,0.169885,0.227816,0.25
26,73422,31897,42927,0.141804,0.204009,0.25
27,78779,36402,43231,0.119061,0.184046,0.25
28,83854,40846,41213,0.101599,0.15984,0.25
29,86856,44441,36875,0.0858317,0.145939,0.25
30,85296,45439,34482,0.0734911,0.132895,0.25
31,82095,45581,34171,0.0634265,0.116283,0.25
32,80423,45591,33667,0.0550651,0.107702,0.25
33,79962,45978,34013,0.048473,0.0961397,0.25
34,80272,46525,32969,0.0436952,0.0825776,0.25
35,80134,46916,32807,0.0382672,0.0764319,0.25
36,80614,47627,32445,0.0332821,0.0697026,0.25
37,80737,48228,31957,0.02972,0.0592828,0.25
38,80994,48693,30881,0.0264279,0.0550824,0.25
39,80138,48618,29729,0.0236155,0.049598,0.25
40,78690,48211,31146,0.0207333,0.0454151,0.25
41,79291,48546,30839,0.0185204,0.0401278,0.25
42,79475,48929,29644,0.016414,0.0339023,0.25
43,78931,48687,30113,0.0146267,0.0308173,0.25
44,78975,48935,30418,0.0124913,0.0278947,0.25
45,79461,49257,29883,0.0113515,0.025466,0.25
46,79614,49381,29108,0.0103311,0.0216264,0.25
47,79004,49150,29696,0.00915776,0.0199859,0.25
48,78937,49147,29625,0.00820274,0.0179747,0.25
49,78927,49360,30070,0.00739291,0.0169937,0.25
50,79594,49788,29377,0.00676559,0.0153862,0.25
51,79471,49799,29104,0.00624756,0.0147574,0.25
52,79157,49715,27818,0.00562806,0.0125458,0.25
53,77526,49080,30078,0.00494673,0.0113039,0.25
54,78999,49800,29525,0.00450639,0.00911092,0.25
55,79452,49884,28714,0.00382621,0.00870655,0.25
56,79054,49981,28076,0.00333316,0.00844137,0.25
57,77925,49293,29109,0.00322746,0.0071112,0.25
58,78146,49254,30593,0.00291762,0.00552414,0.25
59,80200,50302,29534,0.00240025,0.00497731,0.25
60,80453,50639,27700,0.00203224,0.00530686,0.25
61,79086,50056,27459,0.00195989,0.00455224,0.25
62,77449,49388,28994,0.00182055,0.00419052,0.25
63,77814,49537,29239,0.00179916,0.00348849,0.25
64,78701,49902,29034,0.00156288,0.00353034,0.25
65,79170,49844,28636,0.0013831,0.00309052,0.25
66,78857,50056,28776,0.00129348,0.00286697,0.25
67,78841,50256,28118,0.00111617,0.00318301,0.25
68,78037,49765,28875,0.00112126,0.00240693,0.25
69,78542,49891,29297,0.000948537,0.00228692,0.25
70,79307,50059,28399,0.000876341,0.00216557,0.25
71,78725,49787,28427,0.000793903,0.00182925,0.25
72,78183,49844,29104,0.000722663,0.00125412,0.25
73,78855,49916,28448,0.000545305,0.00161699,0.25
74,78794,49754,29142,0.000545727,0.00113239,0.25
75,79070,50089,28869,0.000480587,0.00114309,0.25
76,79130,50314,28311,0.000467585,0.00116562,0.25
77,78718,50069,27874,0.000387459,0.00084308,0.25
78,77889,49983,28483,0.000308131,0.000719728,0.25
79,77913,49848,28537,0.000269531,0.00063076,0.25
80,78190,49680,29013,0.000255787,0.000585944,0.25
81,78766,49854,28953,0.00018409,0.000362657,0.25
82,79100,50096,28628,0.000164349,0.000523963,0.25
83,78965,50117,27966,0.000177294,0.000339698,0.25
84,78011,49821,29146,0.000147415,0.0003431,0.25
85,78550,50199,29966,0.000120942,0.000467196,0.25
86,80129,50929,27115,0.000155998,0.00025816,0.25
87,78496,50257,27742,0.000140135,0.000162209,0.25
88,77449,49605,28992,0.00010975,0.0002242,0.25
89,77944,49661,28628,7.05635e-05,0.000244516,0.25
90,78341,49770,29340,0.000102118,0.000272665,0.25
91,79055,50070,28507,8.85459e-05,0.000140316,0.25
92,79059,50207,29389,5.69195e-05,0.000238184,0.25
93,79893,50565,28183,6.88421e-05,0.00014193,0.25
94,78984,50244,28008,3.1652e-05,7.14082e-05,0.25
95,78321,50213,27503,1.2768e-05,5.45395e-05,0.25
96,77284,49554,29018,1.29393e-05,1.72307e-05,0.25
97,78118,49882,29578,1.28011e-05,0.000169045,0.25
98,79487,50390,28253,3.7742e-05,1.76972e-05,0.25
99,78987,50108,27724,3.16508e-05,5.41047e-05,0.25
100,77838,49695,29176,1.92708e-05,1.71374e-05,0.25
101,78402,50000,29362,0.0,3.40576e-05,0.25
102,79344,50497,27825,6.30167e-06,5.39084e-05,0.25
103,78503,50027,27728,6.36918e-06,0.0,0.25
104,77559,49607,29122,6.44671e-06,1.71692e-05,0.25
105,78389,50209,29475,1.27569e-05,0.0,0.25
106,79706,50845,27721,0.0,1.80369e-05,0.25
107,78580,50189,26606,6.36294e-06,0.0,0.25
108,76420,49071,28859,6.54279e-06,0.0,0.25
109,77079,49305,30488,0.0,1.63999e-05,0.25
110,79637,50214,28226,6.27849e-06,0.0,0.25
111,79075,50015,28828,0.0,6.9377e-05,0.25
112,79119,50342,27976,0.0,3.57449e-05,0.25
113,78290,49945,28235,6.38651e-06,0.0,0.25
114,78400,49996,29100,0.0,0.0,0.25
115,78760,49926,28717,0.0,0.0,0.25
116,78771,50013,28362,0.0,0.0,0.25
117,78562,49974,26993,0.0,0.0,0.25
118,76789,49125,30141,0.0,0.0,0.25
119,78830,49803,28857,0.0,0.0,0.25
120,79214,50013,28940,0.0,0.0,0.25
121,79351,50261,27926,0.0,0.0,0.25
122,78547,50179,27944,0.0,0.0,0.25
123,78028,49897,29022,0.0,0.0,0.25
124,78605,50177,28460,0.0,0.0,0.25
125,78509,50075,28704,0.0,0.0,0.25
126,78732,50044,27196,0.0,0.0,0.25
127,77351,49426,29699,0.0,0.0,0.25
128,78904,50196,28661,0.0,0.0,0.25
129,78851,50262,26825,0.0,0.0,0.25
130,77230,49570,28634,0.0,0.0,0.25
131,77594,49602,29592,0.0,0.0,0.25
132,79126,50419,28684,0.0,0.0,0.25
133,79205,50227,27151,0.0,0.0,0.25
134,77476,49434,28662,0.0,0.0,0.25
135,77505,49362,29013,0.0,0.0,0.25
136,78265,49620,29235,0.0,0.0,0.25
137,79056,49934,29260,0.0,0.0,0.25
138,79341,50027,28866,0.0,0.0,0.25
139,79330,50351,28744,0.0,0.0,0.25
140,79406,50649,28310,0.0,0.0,0.25
141,78648,50244,27584,0.0,0.0,0.25
142,77481,49532,28600,0.0,0.0,0.25
143,77902,49685,29431,0.0,0.0,0.25
144,78867,50113,28648,0.0,0.0,0.25
145,79077,50235,28007,0.0,0.0,0.25
146,78293,49744,29224,0.0,0.0,0.25
147,78860,50215,28413,0.0,0.0,0.25
148,78806,50152,28205,0.0,0.0,0.25
149,78488,50141,28463,0.0,0.0,0.25
150,78293,50028,28168,0.0,0.0,0.25
151,77969,49698,28524,0.0,0.0,0.25
152,78343,49651,30191,0.0,0.0,0.25
153,79744,50496,28981,0.0,0.0,0.25
154,79869,50577,27185,0.0,0.0,0.25
155,78170,49871,28604,0.0,0.0,0.25
156,78025,49877,29573,0.0,0.0,0.25
157,79316,50381,29029,0.0,0.0,0.25
158,79672,50377,28389,0.0,0.0,0.25
159,78998,50131,27752,0.0,0.0,0.25
160,77998,49787,29409,0.0,0.0,0.25
161,78772,50095,27911,0.0,0.0,0.25
162,78013,49441,28849,0.0,0.0,0.25
163,78289,49718,29497,0.0,0.0,0.25
164,79361,50292,29295,0.0,0.0,0.25
165,79898,50734,27220,0.0,0.0,0.25
166,78149,49918,27367,0.0,0.0,0.25
167,76946,49273,29274,0.0,0.0,0.25
168,78093,49617,30030,0.0,0.0,0.25
169,79926,50383,28762,0.0,0.0,0.25
170,79970,50579,27606,0.0,0.0,0.25
171,78374,49933,27427,0.0,0.0,0.25
172,77200,49524,29065,0.0,0.0,0.25
173,78037,49595,29089,0.0,0.0,0.25
174,78809,49887,28525,0.0,0.0,0.25
175,78649,50144,29568,0.0,0.0,0.25
176,79540,50841,27421,0.0,0.0,0.25
177,78459,50283,27499,0.0,0.0,0.25
178,77575,49730,29746,0.0,0.0,0.25
179,78726,50333,27907,0.0,0.0,0.25
180,78097,49893,29235,0.0,0.0,0.25
181,78921,50057,28016,0.0,0.0,0.25
182,78310,49854,28517,0.0,0.0,0.25
183,78478,49975,28475,0.0,0.0,0.25
184,78372,49916,29500,0.0,0.0,0.25
185,79401,50318,28135,0.0,0.0,0.25
186,78847,50034,28524,0.0,0.0,0.25
187,78792,49991,28639,0.0,0.0,0.25
188,78803,50086,27889,0.0,0.0,0.25
189,78132,49856,29950,0.0,0.0,0.25
190,79415,50376,28462,0.0,0.0,0.25
191,79102,49951,27764,0.0,0.0,0.25
192,77958,49465,28154,0.0,0.0,0.25
193,77424,49196,29409,0.0,0.0,0.25
194,78595,49783,28587,0.0,0.0,0.25
195,78617,49853,28617,0.0,0.0,0.25
196,78686,49993,28924,0.0,0.0,0.25
197,78706,50019,29286,0.0,0.0,0.25
198,79589,50537,28038,0.0,0.0,0.25
