generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78373,49451,28765,0.0,0.0,1.0
2,78579,49432,29893,0.0,0.0,1.0
3,79710,50161,28619,0.0,0.0,1.0
4,79512,50236,27980,0.0,0.0,1.0
5,78639,50231,28395,0.0,0.0,1.0
6,78232,50233,27640,0.0,0.0,1.0
7,77584,49674,28537,0.0,0.0,1.0
8,78011,49599,29522,0.0,0.0,1.0
9,78939,49868,28577,0.0,0.0,1.0
10,78886,49816,29150,0.0,0.0,1.0
11,79260,50373,28900,0.0,0.0,1.0
12,97234,50555,27463,0.184853,0.0768489,1.0
13,103211,47919,28023,0.273566,0.160707,1.0
14,98735,43495,32133,0.304598,0.223789,1.0
15,96536,39235,38285,0.337066,0.275722,1.0
16,97193,35375,40143,0.366246,0.324527,1.0
17,96285,31076,42635,0.397663,0.360795,1.0
18,95287,27012,43450,0.4303,0.385052,1.0
19,92916,23509,43051,0.459028,0.402523,1.0
20,90460,20276,41770,0.484944,0.418674,1.0
21,68698,16992,39408,0.384429,0.426157,1.0
22,55120,14264,37043,0.310568,0.426599,1.0
23,51086,12211,32816,0.322721,0.429867,1.0
24,46073,10455,30249,0.330139,0.426312,1.0
25,41717,9285,27109,0.332706,0.429913,1.0
26,37477,8134,24775,0.335873,0.428012,1.0
27,33947,7393,22782,0.335538,0.42696,1.0
28,31226,6703,20821,0.336402,0.429134,1.0
29,28514,6061,19486,0.337764,0.432285,1.0
30,26193,5565,17784,0.338736,0.434211,1.0
31,23833,4977,16638,0.342005,0.43046,1.0
32,22218,4591,15213,0.342268,0.428384,1.0
33,20497,4214,14130,0.341587,0.428698,1.0
34,18907,3855,13173,0.340853,0.427275,1.0
35,17614,3615,11650,0.340439,0.430215,1.0
36,15946,3298,11484,0.34065,0.429641,1.0
37,14926,3095,10055,0.340111,0.423371,1.0
38,13762,2969,10043,0.335235,0.42791,1.0
39,12905,2748,9379,0.334948,0.432136,1.0
40,12204,2583,8987,0.337512,0.43613,1.0
41,11572,2411,8150,0.341125,0.426748,1.0
42,10745,2255,7774,0.339693,0.43549,1.0
43,10221,2104,7542,0.343949,0.431384,1.0
44,9788,1996,6741,0.344146,0.429313,1.0
45,9070,1857,6254,0.343219,0.43724,1.0
46,8372,1722,6203,0.344661,0.431565,1.0
47,7873,1633,5660,0.344659,0.437544,1.0
48,7401,1470,5684,0.350899,0.441766,1.0
49,7142,1332,4680,0.359353,0.431944,1.0
50,6373,1231,4488,0.354307,0.439617,1.0
51,5872,1137,3788,0.355841,0.43585,1.0
52,5128,1026,3876,0.348674,0.427761,1.0
53,4940,979,3334,0.347571,0.429514,1.0
54,4490,909,3247,0.342539,0.437327,1.0
55,4284,870,3118,0.345355,0.449326,1.0
56,3985,759,3052,0.358846,0.43578,1.0
57,3851,725,2510,0.358219,0.433068,1.0
58,3480,698,2644,0.349856,0.452912,1.0
59,3246,596,2566,0.36183,0.444661,1.0
60,3154,540,2068,0.369055,0.426499,1.0
61,2833,501,1763,0.358807,0.433919,1.0
62,2497,446,1643,0.352423,0.415399,1.0
63,2262,469,1521,0.337975,0.431624,1.0
64,2085,461,1467,0.333333,0.41786,1.0
65,1966,454,1492,0.326551,0.436662,1.0
66,1890,410,1589,0.33836,0.432977,1.0
67,1934,407,1486,0.339969,0.431023,1.0
68,1896,393,1368,0.342036,0.429825,1.0
69,1777,355,1328,0.346652,0.426581,1.0
70,1707,326,1153,0.344171,0.423244,1.0
71,1582,332,1109,0.330278,0.429216,1.0
72,1444,302,1066,0.331371,0.421201,1.0
73,1354,297,1088,0.334564,0.426471,1.0
74,1348,293,1074,0.335682,0.420857,1.0
75,1365,291,1072,0.334066,0.436101,1.0
76,1387,272,995,0.341384,0.452261,1.0
77,1292,230,998,0.359907,0.437375,1.0
78,1227,207,802,0.365933,0.452618,1.0
79,1091,163,694,0.38176,0.438761,1.0
80,956,158,471,0.36977,0.432059,1.0
81,763,149,520,0.352556,0.464423,1.0
82,657,112,632,0.369863,0.428797,1.0
83,708,120,393,0.368644,0.459288,1.0
84,579,99,414,0.367876,0.400966,1.0
85,543,113,341,0.3407,0.439883,1.0
86,467,106,393,0.335118,0.435115,1.0
87,501,97,313,0.347305,0.370607,1.0
88,480,109,319,0.316667,0.434169,1.0
89,436,95,373,0.324541,0.372654,1.0
90,476,119,355,0.298319,0.416901,1.0
91,473,116,408,0.30444,0.414216,1.0
92,509,122,416,0.315324,0.371394,1.0
93,555,143,500,0.293694,0.396,1.0
94,632,155,570,0.295886,0.409649,1.0
95,669,167,550,0.298954,0.392727,1.0
96,724,190,540,0.290055,0.471296,1.0
97,705,160,636,0.329787,0.42217,1.0
98,760,146,553,0.342763,0.407776,1.0
99,721,148,500,0.333564,0.429,1.0
100,655,136,528,0.328244,0.40625,1.0
101,673,148,439,0.318722,0.404328,1.0
102,642,149,506,0.318536,0.392292,1.0
103,663,151,420,0.307692,0.414286,1.0
104,603,158,520,0.29602,0.457692,1.0
105,592,127,547,0.336993,0.431444,1.0
106,652,116,442,0.358129,0.477376,1.0
107,581,95,367,0.380379,0.427793,1.0
108,493,96,347,0.363083,0.446686,1.0
109,439,86,363,0.359909,0.451791,1.0
110,431,68,286,0.37355,0.442308,1.0
111,375,61,229,0.368,0.465066,1.0
112,335,48,221,0.380597,0.447964,1.0
113,297,42,126,0.383838,0.484127,1.0
114,227,31,144,0.403084,0.423611,1.0
115,184,32,74,0.366848,0.5,1.0
116,122,20,83,0.385246,0.463855,1.0
117,109,18,67,0.380734,0.455224,1.0
118,95,16,79,0.4,0.5,1.0
119,91,8,71,0.450549,0.5,1.0
120,86,7,26,0.453488,0.5,1.0
121,51,4,29,0.460784,0.5,1.0
122,34,3,24,0.455882,0.5,1.0
123,22,1,19,0.477273,0.5,1.0
124,9,0,0,0.5,NAN,1.0

