generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78562,49410,28782,0.0,0.0,1.0
2,78542,49370,29021,0.0,0.0,1.0
3,79093,49842,29489,0.0,0.0,1.0
4,79607,50349,28757,0.0,0.0,1.0
5,79605,50522,28019,0.0,0.0,1.0
6,78804,50378,28277,0.0,0.0,1.0
7,78391,50054,27611,0.0,0.0,1.0
8,77398,49465,29278,0.0,0.0,1.0
9,78533,49921,29195,0.0,0.0,1.0
10,79181,50229,27811,0.0,0.0,1.0
11,78275,49632,28431,0.0,0.0,1.0
12,96318,49509,30033,0.188594,0.0782639,1.0
13,104482,48018,28862,0.270898,0.159396,1.0
14,100192,44031,31986,0.300658,0.219674,1.0
15,97495,39676,37085,0.334012,0.276662,1.0
16,96465,35667,40005,0.363816,0.325609,1.0
17,95909,31353,42688,0.396569,0.359972,1.0
18,95146,27169,43568,0.429419,0.38324,1.0
19,93489,23504,43329,0.45761,0.403425,1.0
20,90485,20149,41784,0.484086,0.419586,1.0
21,68438,16927,39572,0.384063,0.428093,1.0
22,55042,14074,36244,0.313633,0.427478,1.0
23,50228,12116,32905,0.324451,0.428415,1.0
24,45276,10344,29904,0.331036,0.426732,1.0
25,41126,9171,27439,0.332405,0.433616,1.0
26,37327,8053,24615,0.336405,0.43118,1.0
27,33577,7190,22356,0.338297,0.430958,1.0
28,30462,6427,20171,0.340194,0.43213,1.0
29,27606,5754,18563,0.342426,0.431126,1.0
30,24910,5213,16643,0.340426,0.432524,1.0
31,22564,4756,15745,0.341318,0.435027,1.0
32,20825,4418,14281,0.342137,0.431167,1.0
33,19219,4051,13490,0.341901,0.430467,1.0
34,17926,3753,12233,0.341125,0.433704,1.0
35,16529,3369,11653,0.343275,0.433236,1.0
36,15300,3118,10318,0.343856,0.42988,1.0
37,13978,2855,9719,0.342073,0.425044,1.0
38,12884,2739,9241,0.337395,0.429715,1.0
39,12051,2589,8910,0.337607,0.436813,1.0
40,11473,2318,8525,0.345158,0.429619,1.0
41,11016,2217,7795,0.346678,0.43483,1.0
42,10285,2064,6929,0.347496,0.441334,1.0
43,9385,1850,6693,0.351252,0.428059,1.0
44,8776,1781,5853,0.346399,0.437383,1.0
45,7859,1585,5901,0.346036,0.425945,1.0
46,7511,1528,4984,0.341632,0.430578,1.0
47,6881,1388,5080,0.342683,0.439862,1.0
48,6440,1287,4562,0.348447,0.423608,1.0
49,6106,1263,4382,0.343105,0.431538,1.0
50,5811,1203,4377,0.346412,0.431688,1.0
51,5534,1143,4231,0.342248,0.433704,1.0
52,5285,1073,3803,0.344371,0.430318,1.0
53,4963,1016,3802,0.343945,0.446476,1.0
54,4870,939,3562,0.356057,0.434587,1.0
55,4564,865,3177,0.354733,0.438464,1.0
56,4237,791,3028,0.357328,0.439234,1.0
57,3870,714,2709,0.35646,0.431155,1.0
58,3578,695,2604,0.348798,0.446813,1.0
59,3304,653,2257,0.351846,0.44506,1.0
60,3034,554,2175,0.361404,0.446667,1.0
61,2758,489,1818,0.366207,0.457371,1.0
62,2394,415,1570,0.371136,0.448726,1.0
63,2098,341,1403,0.378694,0.4469,1.0
64,1809,286,1187,0.381426,0.443134,1.0
65,1591,260,964,0.37775,0.444502,1.0
66,1345,230,875,0.36803,0.444571,1.0
67,1147,217,789,0.362685,0.444867,1.0
68,1009,190,718,0.364718,0.461699,1.0
69,887,161,702,0.377114,0.445157,1.0
