generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78251,49264,28856,0.0,0.0,0.25
2,78550,49382,29360,0.0,0.0,0.25
3,79206,49979,29083,0.0,0.0,0.25
4,79495,50597,27671,0.0,0.0,0.25
5,78452,50099,28154,0.0,0.0,0.25
6,78095,50007,27720,0.0,0.0,0.25
7,77394,49589,28598,0.0,0.0,0.25
8,77765,49581,29301,0.0,0.0,0.25
9,78876,49957,28614,0.0,0.0,0.25
10,78906,50234,29109,0.0,0.0,0.25
11,79443,50718,28316,0.0,0.0,0.25
12,96916,50396,27266,0.186254,0.0761388,0.25
13,102334,47652,28678,0.271669,0.157612,0.25
14,98639,43648,32732,0.302963,0.220931,0.25
15,97271,39493,36969,0.335527,0.276326,0.25
16,97071,35441,40333,0.366474,0.31349,0.25
17,96510,31461,42447,0.393571,0.346609,0.25
18,95864,28062,43208,0.419537,0.354298,0.25
19,94947,25524,43229,0.438792,0.362338,0.25
20,93598,23569,42876,0.452665,0.366884,0.25
21,73962,21962,42025,0.332231,0.361511,0.25
22,63524,20982,41137,0.242444,0.332827,0.25
23,63241,21605,40678,0.228776,0.293537,0.25
24,64743,23889,40950,0.20128,0.258901,0.25
25,68002,27319,42366,0.169385,0.231896,0.25
26,73005,31452,43487,0.142778,0.203072,0.25
27,78975,36340,43000,0.11912,0.180744,0.25
28,83882,41176,40586,0.0999201,0.160696,0.25
29,86067,44363,36669,0.0841728,0.143623,0.25
30,84676,45762,34679,0.0713012,0.128565,0.25
31,82470,46142,33062,0.0609858,0.118323,0.25
32,80027,45769,33496,0.0539568,0.105401,0.25
33,79353,45759,34275,0.0485804,0.0941648,0.25
34,80230,46437,33128,0.0428705,0.083932,0.25
35,80568,46988,32242,0.0387188,0.0751349,0.25
36,80243,47569,31594,0.033573,0.0668481,0.25
37,79729,47597,32337,0.0296003,0.0621424,0.25
38,80460,48377,31582,0.0265598,0.0550155,0.25
39,80452,48697,29374,0.0235171,0.0493634,0.25
40,78819,48118,30933,0.0210038,0.0442893,0.25
41,79066,48417,31450,0.0187944,0.0397456,0.25
42,79998,49083,29797,0.0167692,0.0362453,0.25
43,79487,49030,29368,0.0148829,0.0310712,0.25
44,78589,48975,31031,0.0131062,0.0294705,0.25
45,79828,49698,28964,0.0116939,0.0265502,0.25
46,78788,49098,28701,0.0104013,0.0244939,0.25
47,77999,48791,29676,0.00944884,0.0216168,0.25
48,78240,48936,30508,0.00876789,0.0183558,0.25
49,79491,49498,29625,0.0075606,0.0176034,0.25
50,79507,49600,29427,0.00689876,0.0151561,0.25
51,79498,49895,28571,0.00616997,0.0145252,0.25
52,78659,49754,28937,0.00558105,0.0118361,0.25
53,78411,49485,29644,0.00487177,0.0114863,0.25
54,79063,49611,29087,0.00447744,0.00904184,0.25
55,79075,49780,29757,0.00362947,0.00825016,0.25
56,79765,50306,28813,0.00318435,0.00756603,0.25
57,79392,50392,28130,0.00292851,0.00615002,0.25
58,78220,49836,28041,0.00256328,0.00579509,0.25
59,77478,49401,30307,0.00217481,0.00526281,0.25
60,79496,50167,28462,0.0019372,0.00430398,0.25
61,78925,50027,28550,0.00186253,0.00383538,0.25
62,78571,49901,27641,0.00158455,0.0036359,0.25
63,77287,49203,28943,0.00134563,0.00314411,0.25
64,78018,49526,30370,0.00119844,0.00312809,0.25
65,80087,50501,28892,0.00106759,0.00276893,0.25
66,79733,50323,26976,0.00102843,0.00218713,0.25
67,77766,49627,28401,0.000945143,0.00147882,0.25
68,77356,49501,29135,0.000691608,0.00140724,0.25
69,78380,50101,28682,0.000586884,0.0020919,0.25
70,78797,50191,27791,0.000717032,0.00124141,0.25
71,77724,49645,28513,0.000566106,0.00171851,0.25
72,77877,49703,29343,0.000564994,0.00122687,0.25
73,78920,50277,28518,0.000437152,0.0011221,0.25
74,78904,50106,28057,0.00043724,0.000962327,0.25
75,78073,49609,27848,0.00034583,0.000772048,0.25
76,77485,49470,30530,0.000342002,0.000671471,0.25
77,79485,50324,29627,0.000245329,0.000421912,0.25
78,80313,50637,26376,0.000186769,0.000473916,0.25
79,77673,49569,28378,0.000141619,0.00049334,0.25
80,77618,49515,29674,0.000135278,0.000336995,0.25
81,79012,50192,28168,0.000139219,0.000372763,0.25
82,78623,49940,28255,0.000146268,0.000283136,0.25
83,78069,49721,28970,0.000108878,0.000172592,0.25
84,78425,49766,27904,8.92573e-05,0.000215023,0.25
85,78061,49617,29935,7.6863e-05,0.000250543,0.25
86,79583,50193,29614,0.000106807,0.000337678,0.25
