generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
46,11922,2714,9197,0.323268,0.417691,1.0
47,12044,2726,9149,0.324518,0.419991,1.0
48,11925,2695,8457,0.324864,0.419771,1.0
49,11444,2606,8452,0.323925,0.427059,1.0
50,11004,2425,8455,0.329789,0.414843,1.0
51,10858,2415,7740,0.326165,0.413953,1.0
52,10377,2321,7835,0.323215,0.426739,1.0
53,10096,2232,7653,0.327605,0.423298,1.0
54,9995,2173,6952,0.332166,0.429876,1.0
55,9349,2019,7104,0.334742,0.425183,1.0
56,9140,1985,6626,0.333753,0.421974,1.0
57,8782,1940,6780,0.331758,0.423009,1.0
58,8625,1896,6165,0.332406,0.436415,1.0
59,8098,1734,6006,0.338108,0.427323,1.0
60,7790,1653,5902,0.340308,0.426466,1.0
61,7493,1595,5730,0.33578,0.438831,1.0
62,7231,1446,5272,0.345111,0.433422,1.0
63,6940,1388,4717,0.347622,0.42951,1.0
64,6402,1267,4640,0.348329,0.438362,1.0
65,5988,1180,4326,0.35187,0.427416,1.0
66,5661,1146,3879,0.345434,0.437999,1.0
67,5204,1031,3918,0.348674,0.448315,1.0
68,4837,889,3418,0.356626,0.427589,1.0
69,4452,845,2955,0.35164,0.432318,1.0
70,4045,792,2797,0.34759,0.429031,1.0
71,3656,746,2495,0.339716,0.425852,1.0
72,3348,698,2459,0.335723,0.408703,1.0
73,3293,744,2312,0.325843,0.430363,1.0
74,3061,692,2593,0.327834,0.418434,1.0
75,3143,704,2410,0.324849,0.426556,1.0
76,3134,694,2325,0.332323,0.421935,1.0
77,3111,681,2302,0.330923,0.433536,1.0
78,3000,621,2130,0.337667,0.420892,1.0
79,2886,604,2202,0.334373,0.44119,1.0
80,2748,567,2163,0.346434,0.435275,1.0
81,2697,560,1817,0.347794,0.449092,1.0
82,2460,502,1945,0.354878,0.424422,1.0
83,2406,500,1783,0.347257,0.44083,1.0
84,2342,471,1670,0.349488,0.434431,1.0
85,2184,453,1615,0.350962,0.458204,1.0
86,2066,375,1467,0.369313,0.444104,1.0
87,1891,342,1285,0.369117,0.451751,1.0
88,1652,294,1058,0.368341,0.464083,1.0
89,1441,235,999,0.380291,0.444444,1.0
90,1310,207,846,0.380534,0.466312,1.0
91,1102,188,732,0.383848,0.449454,1.0
92,980,168,620,0.381122,0.467742,1.0
93,832,128,536,0.396034,0.472948,1.0
94,679,99,431,0.39838,0.470998,1.0
95,578,78,313,0.406574,0.476038,1.0
96,447,63,197,0.401566,0.48731,1.0
97,326,38,229,0.418712,0.473799,1.0
98,261,22,145,0.43295,0.393103,1.0
99,229,33,49,0.379913,0.397959,1.0
100,143,26,100,0.339161,0.48,1.0
101,101,20,94,0.361386,0.473404,1.0
102,100,20,50,0.38,0.46,1.0
103,84,18,27,0.363095,0.5,1.0
104,59,12,55,0.372881,0.363636,1.0
105,54,17,47,0.305556,0.393617,1.0
106,65,17,44,0.3,0.409091,1.0
107,63,17,63,0.285714,0.380952,1.0
108,86,22,47,0.296512,0.414894,1.0
109,77,21,76,0.305195,0.375,1.0
110,98,24,53,0.311224,0.358491,1.0
111,94,23,81,0.276596,0.283951,1.0
112,105,35,94,0.2,0.37766,1.0
113,125,40,143,0.236,0.367133,1.0
114,162,47,122,0.265432,0.372951,1.0
115,175,51,160,0.274286,0.334375,1.0
116,195,61,193,0.246154,0.339378,1.0
117,231,85,249,0.220779,0.285141,1.0
118,326,117,327,0.193252,0.318043,1.0
119,412,156,365,0.195388,0.338356,1.0
120,514,175,554,0.212062,0.334838,1.0
121,675,240,601,0.211111,0.313644,1.0
122,844,301,800,0.207938,0.343125,1.0
123,1073,366,1061,0.221808,0.318096,1.0
124,1384,457,1213,0.220737,0.319868,1.0
125,1683,557,1493,0.215983,0.338915,1.0
126,2033,659,1859,0.218642,0.317644,1.0
127,2444,820,2122,0.209493,0.331527,1.0
128,2905,966,3000,0.218244,0.298167,1.0
129,3854,1342,3149,0.203166,0.315179,1.0
130,4526,1608,4619,0.200508,0.322364,1.0
131,5871,2024,5131,0.206098,0.306665,1.0
132,7157,2530,6622,0.202808,0.312519,1.0
133,8877,3124,8285,0.201532,0.317864,1.0
134,11029,3905,9783,0.203781,0.308852,1.0
135,13496,4750,11819,0.202319,0.312717,1.0
136,16297,5786,14421,0.201111,0.311213,1.0
137,19726,7141,17419,0.197835,0.314255,1.0
138,24020,8528,20858,0.200833,0.314987,1.0
139,28929,10154,23496,0.20279,0.314351,1.0
140,33658,11937,26936,0.20175,0.311405,1.0
141,38800,14103,30457,0.197539,0.312358,1.0
142,44157,16304,33526,0.195314,0.311042,1.0
143,49604,18531,37066,0.194309,0.316098,1.0
144,55087,20603,38876,0.196253,0.310269,1.0
145,59877,22690,40606,0.193589,0.310927,1.0
146,63653,24313,41949,0.192662,0.315598,1.0
147,66249,25529,42257,0.192727,0.309949,1.0
148,68329,26588,43223,0.190607,0.311512,1.0
149,70139,27408,43289,0.190016,0.312239,1.0
150,71136,27921,43202,0.189524,0.311652,1.0
151,71367,28241,43301,0.189233,0.309288,1.0
152,71549,28349,42882,0.187892,0.309314,1.0
153,71694,28569,43478,0.187129,0.312112,1.0
154,71818,28694,43545,0.187119,0.310816,1.0
155,72053,28732,43305,0.186779,0.313093,1.0
156,71989,28607,43313,0.187445,0.310623,1.0
157,72087,28674,43523,0.187648,0.309928,1.0
158,72322,28668,43428,0.187446,0.311331,1.0
159,72194,28674,43744,0.186615,0.308945,1.0
160,72435,28926,43231,0.185739,0.310321,1.0
161,72332,28841,43355,0.187517,0.307023,1.0
162,72331,28957,43731,0.185488,0.308145,1.0
163,72702,29071,43391,0.185236,0.309776,1.0
164,72531,28957,43598,0.185355,0.308122,1.0
165,72544,29081,43419,0.184957,0.307699,1.0
166,72695,29235,43627,0.184648,0.303596,1.0
167,72823,29376,43490,0.182999,0.309037,1.0
168,72912,29479,43258,0.183934,0.30725,1.0
169,72956,29440,43399,0.183652,0.307254,1.0
170,72939,29487,43175,0.184627,0.304528,1.0
171,72679,29678,43629,0.18107,0.307651,1.0
172,73006,29545,43148,0.182232,0.308195,1.0
173,72491,29354,43566,0.182492,0.307901,1.0
174,72651,29373,43559,0.182778,0.304518,1.0
175,73197,29742,43001,0.18276,0.307307,1.0
176,72756,29475,43426,0.182631,0.309469,1.0
177,72852,29430,43443,0.183488,0.307046,1.0
178,72790,29472,43166,0.182573,0.308518,1.0
179,72552,29379,43516,0.183654,0.311173,1.0
180,72414,29270,43386,0.184094,0.311252,1.0
181,72476,29060,43203,0.186131,0.308173,1.0
182,72367,29125,43697,0.185983,0.309953,1.0
183,72396,29032,43299,0.185611,0.307709,1.0
184,72633,29062,43101,0.185281,0.308856,1.0
185,72459,29077,43214,0.18498,0.312029,1.0
186,72254,28844,43339,0.18635,0.311613,1.0
187,72141,28870,43271,0.186385,0.308671,1.0
188,72053,28964,43667,0.185259,0.308883,1.0
189,72365,29065,43135,0.184357,0.311383,1.0
190,72256,28793,43640,0.185715,0.3044,1.0
191,72267,29030,43132,0.183625,0.306118,1.0
192,72442,29161,43480,0.183561,0.306394,1.0
193,72702,29305,43364,0.182677,0.307652,1.0
194,72604,29199,43506,0.183427,0.306601,1.0
195,72286,29235,43626,0.182822,0.305621,1.0
196,72377,29292,43640,0.181964,0.306771,1.0
197,72863,29388,43470,0.182582,0.305498,1.0
198,73013,29473,43464,0.18244,0.306645,1.0
199,73049,29512,43453,0.18285,0.309748,1.0
200,72849,29167,43531,0.184306,0.308918,1.0
201,72804,29264,43487,0.184722,0.307517,1.0
202,72849,29455,42987,0.184546,0.309338,1.0
203,72217,29037,43395,0.184866,0.307685,1.0
204,72180,28928,43505,0.18483,0.310229,1.0
205,72247,28983,43299,0.184568,0.309776,1.0
206,72120,28824,43396,0.185247,0.309694,1.0
207,72051,28848,43261,0.184703,0.313331,1.0
208,71913,28464,43520,0.187623,0.31065,1.0
209,71982,28440,43118,0.18861,0.311401,1.0
210,71851,28530,43226,0.188452,0.310022,1.0
211,71591,28436,43400,0.186748,0.306901,1.0
212,71929,28795,43077,0.184918,0.311233,1.0
213,71763,28806,43551,0.184858,0.309407,1.0
214,71966,28818,43364,0.185595,0.30862,1.0
215,72458,28863,43675,0.186439,0.312181,1.0
216,72532,28769,43234,0.187965,0.3072,1.0
217,72347,28775,43456,0.185778,0.305516,1.0
218,72524,29136,43097,0.183877,0.308745,1.0
219,72397,29132,43310,0.183212,0.306061,1.0
220,72509,29276,43528,0.183067,0.300244,1.0
221,73192,29678,43444,0.180757,0.305013,1.0
222,73175,29778,43367,0.180717,0.302845,1.0
223,73200,29993,43020,0.178955,0.30344,1.0
224,72995,29863,43418,0.180375,0.305265,1.0
225,73173,29780,43430,0.180914,0.307334,1.0
226,72920,29796,43245,0.181404,0.305122,1.0
227,72835,29451,43943,0.182653,0.305965,1.0
228,73303,29458,43357,0.182428,0.307009,1.0
229,72938,29391,42741,0.182511,0.308287,1.0
230,72355,29241,43577,0.18318,0.307536,1.0
231,72604,29331,43196,0.183461,0.30923,1.0
232,72703,29178,43096,0.1859,0.308277,1.0
233,72569,29105,43411,0.186168,0.310129,1.0
234,72414,28919,42877,0.185738,0.309257,1.0
235,72149,28861,43524,0.185761,0.311816,1.0
236,71925,28650,43363,0.186674,0.306137,1.0
237,71920,28720,43185,0.185414,0.312701,1.0
238,71624,28552,43732,0.186481,0.308024,1.0
239,72095,28605,43107,0.185623,0.309718,1.0
240,71828,28590,43553,0.185756,0.31115,1.0
241,72042,28531,43471,0.187446,0.307366,1.0
242,72391,28734,43174,0.186411,0.308809,1.0
243,72247,28826,43244,0.185731,0.306933,1.0
244,72317,29012,43281,0.184701,0.305815,1.0
245,72448,29044,43779,0.184277,0.306734,1.0
246,73151,29267,43033,0.184365,0.311354,1.0
247,72522,29031,43226,0.184937,0.309293,1.0
248,72193,28915,43332,0.185253,0.30789,1.0
249,72301,29080,43326,0.185405,0.308671,1.0
250,72368,28992,43386,0.18502,0.309466,1.0
251,72550,29184,43435,0.184948,0.307609,1.0
252,72808,29362,43471,0.184471,0.313772,1.0
253,72748,29126,43238,0.186912,0.311081,1.0
254,72298,28964,43236,0.187031,0.312737,1.0
255,72057,28666,43517,0.188115,0.312269,1.0
256,72041,28539,43314,0.188302,0.310211,1.0
257,72010,28694,43902,0.187516,0.313585,1.0
258,72172,28484,43295,0.189561,0.311537,1.0
259,72204,28703,43342,0.188785,0.314822,1.0
260,71911,28496,43302,0.189081,0.315263,1.0
261,71644,28185,43233,0.190867,0.317061,1.0
262,71337,27816,43438,0.191794,0.312883,1.0
263,71065,27826,42825,0.190495,0.309936,1.0
264,71276,27887,43314,0.189643,0.315983,1.0
265,70999,27887,43716,0.190728,0.308228,1.0
266,71720,28433,43215,0.188246,0.311512,1.0
267,71891,28803,43708,0.18775,0.313856,1.0
268,72227,28886,43126,0.187928,0.31343,1.0
269,71933,28644,43611,0.188286,0.3175,1.0
270,71954,28322,43098,0.191685,0.314991,1.0
271,71624,28221,43696,0.191647,0.3148,1.0
272,71431,28070,43174,0.190835,0.312155,1.0
273,71412,28106,43021,0.188652,0.31294,1.0
274,71379,28012,43331,0.189285,0.310044,1.0
275,71325,28221,43103,0.188188,0.308923,1.0
276,71280,28319,43564,0.186279,0.312058,1.0
277,71440,28236,43333,0.186282,0.311702,1.0
278,71648,28393,42894,0.187465,0.313529,1.0
279,71585,28385,43530,0.188308,0.312819,1.0
280,71836,28433,43342,0.189605,0.30933,1.0
281,71792,28414,43574,0.18835,0.309852,1.0
282,72126,28702,43267,0.187644,0.311161,1.0
283,72166,28715,43410,0.187374,0.30933,1.0
284,72298,28783,43552,0.186789,0.313212,1.0
285,72518,28763,43600,0.188339,0.304622,1.0
286,72980,29066,43341,0.1854,0.313006,1.0
287,72409,28851,43251,0.186717,0.309785,1.0
288,72083,28763,43511,0.185848,0.308635,1.0
289,72220,28703,43597,0.185336,0.310113,1.0
290,72373,28723,43474,0.186216,0.308058,1.0
291,72205,28843,43302,0.185839,0.308669,1.0
292,72569,29059,43769,0.18552,0.3091,1.0
293,72768,29132,43140,0.185033,0.307337,1.0
294,72473,29057,43104,0.18462,0.304195,1.0
295,72322,29185,43479,0.182559,0.307033,1.0
296,72556,29165,43472,0.183128,0.308532,1.0
297,72579,29209,43275,0.183214,0.30498,1.0
298,72695,29270,43409,0.182179,0.302645,1.0
299,73131,29423,43715,0.18192,0.30493,1.0
300,73395,29555,43390,0.181722,0.303192,1.0
301,73245,29645,43478,0.180988,0.30451,1.0
302,73174,29905,43264,0.180932,0.301382,1.0
303,73165,29906,43038,0.179191,0.303174,1.0
304,73149,29996,43498,0.17897,0.303347,1.0
305,73363,29962,43292,0.179062,0.303936,1.0
306,73428,29986,43363,0.180238,0.305456,1.0
307,73472,29914,43351,0.181552,0.301539,1.0
308,72951,29837,43067,0.17925,0.303887,1.0
309,72667,29809,43132,0.17905,0.304716,1.0
310,72599,29613,43461,0.180416,0.307839,1.0
311,72937,29444,43500,0.182808,0.306874,1.0
312,73145,29483,43143,0.182849,0.305229,1.0
313,72812,29393,43413,0.182648,0.308928,1.0
314,72868,29309,43707,0.184532,0.306907,1.0
315,72923,29417,42915,0.183248,0.305057,1.0
316,72692,29345,43589,0.182544,0.303953,1.0
317,72891,29455,43290,0.180523,0.30723,1.0
