generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78590,49312,28667,0.0,0.0,0.75
2,78761,49491,29794,0.0,0.0,0.75
3,79792,50339,28266,0.0,0.0,0.75
4,79089,50377,28324,0.0,0.0,0.75
5,78692,50312,27913,0.0,0.0,0.75
6,78018,49869,28387,0.0,0.0,0.75
7,78001,49824,29080,0.0,0.0,0.75
8,78642,49991,28892,0.0,0.0,0.75
9,79098,50165,28307,0.0,0.0,0.75
10,78808,50222,28733,0.0,0.0,0.75
11,79031,50379,28370,0.0,0.0,0.75
12,96790,50130,27733,0.186982,0.0772726,0.75
13,102564,47404,29012,0.27495,0.158538,0.75
14,98865,43550,33219,0.304744,0.223502,0.75
15,97403,39495,37420,0.335539,0.27679,0.75
16,97152,35745,40913,0.362952,0.320387,0.75
17,96989,31791,41988,0.39288,0.357031,0.75
18,95823,27583,43580,0.426103,0.374908,0.75
19,93784,24133,42954,0.452316,0.388637,0.75
20,91202,21179,42299,0.473789,0.401641,0.75
21,70673,18605,40525,0.367693,0.403924,0.75
22,58124,16425,38085,0.286869,0.395773,0.75
23,55100,15315,36422,0.289002,0.384026,0.75
24,52529,14794,34479,0.282463,0.370356,0.75
25,50668,14745,33927,0.269273,0.355587,0.75
26,49970,15408,34359,0.253132,0.345543,0.75
27,50869,16526,35869,0.238849,0.335206,0.75
28,52832,18063,36603,0.225697,0.324659,0.75
29,55374,19612,38160,0.21483,0.316405,0.75
30,58714,21441,40000,0.205803,0.302225,0.75
31,62490,23615,41151,0.194511,0.299859,0.75
32,66095,25632,42527,0.186754,0.285383,0.75
33,69838,27991,43173,0.17633,0.277986,0.75
34,72656,30071,43655,0.166573,0.271252,0.75
35,75178,31947,42945,0.159122,0.259739,0.75
36,76891,33716,43221,0.15083,0.254275,0.75
37,78200,35048,42302,0.143005,0.243523,0.75
38,78984,36339,41993,0.134344,0.237468,0.75
39,79163,37080,41224,0.127332,0.22932,0.75
40,79530,37867,41099,0.121822,0.223631,0.75
41,79865,38590,40414,0.117799,0.216014,0.75
42,79702,39210,40000,0.111923,0.205425,0.75
