generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78000,49239,28444,0.0,0.0,0.25
2,77802,49236,30021,0.0,0.0,0.25
3,79658,50437,28953,0.0,0.0,0.25
4,80008,50676,27975,0.0,0.0,0.25
5,79213,50419,27360,0.0,0.0,0.25
6,77469,49789,28015,0.0,0.0,0.25
7,77225,49469,28887,0.0,0.0,0.25
8,78023,49660,28403,0.0,0.0,0.25
9,78118,49720,29059,0.0,0.0,0.25
10,78700,50029,28458,0.0,0.0,0.25
11,78722,50093,28547,0.0,0.0,0.25
12,96687,50078,28608,0.185671,0.0775133,0.25
13,103368,47985,28443,0.270964,0.15916,0.25
14,99351,43691,32562,0.302237,0.224464,0.25
15,96901,39473,37593,0.336096,0.274426,0.25
16,97013,35653,39879,0.363905,0.315316,0.25
17,96674,31826,42377,0.391786,0.342179,0.25
18,96267,28449,43560,0.417573,0.35629,0.25
19,95539,25766,43479,0.438439,0.36352,0.25
20,94009,23738,43120,0.453419,0.367718,0.25
21,74233,21988,41903,0.332723,0.35964,0.25
22,63508,21196,41054,0.241017,0.333926,0.25
23,63082,21699,40517,0.228932,0.296641,0.25
24,64644,23703,41415,0.202633,0.262912,0.25
25,68187,26962,42449,0.172555,0.232844,0.25
26,73126,31196,43131,0.145564,0.205177,0.25
27,79026,36221,43005,0.122055,0.183246,0.25
28,83892,41035,40765,0.102662,0.162259,0.25
29,85957,44172,37298,0.0861768,0.146925,0.25
30,84895,45697,34549,0.0730491,0.130973,0.25
31,82619,46040,33393,0.0629153,0.118019,0.25
32,80160,45877,33128,0.054385,0.107145,0.25
33,78932,45534,34051,0.0482757,0.0954451,0.25
34,79871,46209,33035,0.0433762,0.0841078,0.25
35,80119,46648,32652,0.0384615,0.0756462,0.25
36,80445,47374,32873,0.0335074,0.0680193,0.25
37,81200,48184,31689,0.0299507,0.0586008,0.25
38,81050,48662,30603,0.0264035,0.0544718,0.25
39,79832,48561,30723,0.0229169,0.0493767,0.25
40,79313,48511,30103,0.020148,0.0450952,0.25
41,78541,48394,30123,0.0184235,0.0385254,0.25
42,78407,48438,30794,0.015968,0.0366955,0.25
43,79470,49067,30684,0.0148735,0.030309,0.25
44,80008,49282,28943,0.0126112,0.0284179,0.25
45,78651,48813,29784,0.0112205,0.0247952,0.25
46,78641,48983,30264,0.00982312,0.0233611,0.25
47,79274,49378,29711,0.00903827,0.0205479,0.25
48,79291,49483,28958,0.0081409,0.017629,0.25
49,78837,49518,29652,0.00713497,0.0163227,0.25
50,79167,50020,29293,0.00647997,0.0140477,0.25
51,79341,50033,27540,0.0059427,0.0130901,0.25
52,77599,49166,29013,0.00541888,0.011064,0.25
53,77723,48951,30300,0.00436808,0.0101815,0.25
54,79274,49851,29753,0.00388526,0.00929318,0.25
55,80199,50451,29118,0.00354119,0.00848273,0.25
56,79991,50609,26817,0.00341913,0.0073088,0.25
57,77532,49591,27704,0.00288268,0.00635287,0.25
58,76559,48999,29287,0.00244909,0.00595828,0.25
59,77947,49529,29757,0.00220021,0.00510804,0.25
60,79348,50103,28962,0.00206054,0.0045577,0.25
61,79297,49978,28330,0.00183487,0.0040593,0.25
62,78535,49819,28321,0.00160438,0.00397232,0.25
63,78043,49610,29218,0.00146073,0.00302895,0.25
64,78693,49666,29057,0.00122628,0.00325223,0.25
65,78927,49757,29025,0.0011783,0.00239449,0.25
66,79255,50087,29461,0.00108511,0.00244391,0.25
67,79699,50414,27862,0.000941041,0.00209963,0.25
68,78557,49836,28316,0.000922897,0.00155389,0.25
69,78229,49566,28125,0.000779762,0.00151111,0.25
70,77571,49335,30244,0.000618788,0.0014879,0.25
71,79496,50193,29273,0.000534618,0.00150309,0.25
72,80008,50514,28040,0.000524948,0.00144437,0.25
73,79111,50413,27198,0.000613063,0.000808883,0.25
74,77477,49617,28618,0.000387212,0.00080369,0.25
75,77634,49448,30400,0.000302702,0.00106908,0.25
76,79581,50111,28987,0.000282731,0.000845206,0.25
77,79636,50081,27909,0.000357878,0.000519546,0.25
78,78592,49805,28915,0.000279927,0.00067439,0.25
79,78474,49840,28192,0.000273976,0.00031924,0.25
80,78270,49875,29585,0.00017248,0.000490113,0.25
81,79325,50329,27581,0.000195399,0.000326312,0.25
82,77928,49495,28918,0.000147572,0.000484128,0.25
83,78508,49653,29592,0.000178326,0.000506894,0.25
84,79293,50113,28850,0.00013242,0.000571924,0.25
85,79576,50246,28030,0.000188499,0.000463789,0.25
86,78377,49865,28687,0.000204142,0.000313731,0.25
87,78390,49927,29071,0.000159459,0.000309587,0.25
88,78962,50316,28820,0.000132975,0.000346981,0.25
89,79320,50479,28027,0.000144982,0.000338959,0.25
90,78549,50059,27398,0.000127309,0.000109497,0.25
91,77322,49515,28577,0.00010993,0.000209959,0.25
92,77677,49647,29094,7.72429e-05,0.000309342,0.25
93,78519,49963,28656,9.55183e-05,0.000296622,0.25
