generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78055,49236,28499,0.0,0.0,0.0
2,78184,49309,30064,0.0,0.0,0.0
3,79674,50338,29225,0.0,0.0,0.0
4,79992,50749,26957,0.0,0.0,0.0
5,77908,49737,27071,0.0,0.0,0.0
6,76594,48954,29594,0.0,0.0,0.0
7,78027,49814,30302,0.0,0.0,0.0
8,80080,50638,28037,0.0,0.0,0.0
9,79412,50346,27411,0.0,0.0,0.0
10,77623,49469,28625,0.0,0.0,0.0
11,78035,49768,29082,0.0,0.0,0.0
12,96717,50134,29000,0.187392,0.0800345,0.0
13,104065,48006,28390,0.272527,0.159141,0.0
14,99110,43727,32639,0.300898,0.226278,0.0
15,96930,39598,36494,0.334468,0.276128,0.0
16,96023,35316,40316,0.366157,0.3133,0.0
17,96276,31666,42733,0.394096,0.340393,0.0
18,96394,28253,43123,0.41985,0.346277,0.0
19,96389,26173,43692,0.436647,0.351552,0.0
20,95321,24604,42934,0.444288,0.354637,0.0
21,75613,23388,42318,0.321003,0.341179,0.0
22,65992,23173,41960,0.225383,0.307781,0.0
23,66606,24375,41631,0.207684,0.255303,0.0
24,69624,27749,42737,0.172728,0.211854,0.0
25,74768,32577,43545,0.135813,0.176117,0.0
26,81396,38397,42691,0.105834,0.145616,0.0
27,87095,44182,38996,0.0829439,0.123115,0.0
28,88810,47751,33841,0.0650659,0.108921,0.0
29,85795,48406,29808,0.0524797,0.0910662,0.0
30,80363,47457,30754,0.042084,0.0793718,0.0
31,77782,46834,31827,0.0350917,0.0682754,0.0
32,77855,46761,32852,0.0302293,0.0582765,0.0
33,79652,47651,32557,0.0263207,0.0492521,0.0
34,81092,48723,31149,0.022123,0.0421201,0.0
35,81401,49571,30153,0.0188388,0.0374092,0.0
36,80640,49878,28760,0.0160962,0.0303199,0.0
37,78760,49085,29565,0.0134459,0.0286487,0.0
38,78332,48719,29534,0.0119683,0.0222455,0.0
39,78249,48796,29971,0.00983399,0.0207868,0.0
40,78977,49039,30353,0.00874305,0.0168023,0.0
41,79684,49899,30226,0.00717208,0.0146066,0.0
42,80207,50213,27684,0.00622764,0.0121189,0.0
43,78398,49648,28780,0.00514044,0.0109451,0.0
44,78253,49749,28526,0.00444711,0.00857113,0.0
45,77771,49553,30729,0.00363246,0.00774513,0.0
46,79981,50432,28370,0.00297571,0.00669722,0.0
47,79051,49796,27731,0.00258694,0.00569759,0.0
48,77865,49234,30048,0.00221537,0.00417665,0.0
49,79214,50105,28788,0.00189992,0.00406419,0.0
50,79221,50049,27668,0.00171672,0.00377693,0.0
51,78038,49574,28342,0.00148646,0.00298144,0.0
52,77416,49446,29135,0.00130464,0.0023168,0.0
53,78370,49887,29544,0.000969759,0.0024032,0.0
54,79648,50401,28732,0.000853757,0.0015488,0.0
55,79516,50514,27777,0.000710549,0.00171005,0.0
56,78211,49883,27697,0.00069044,0.00149836,0.0
57,77308,49536,28814,0.000614425,0.00116263,0.0
58,77912,49687,29272,0.000455642,0.00104195,0.0
59,78762,50140,29306,0.000425332,0.0007507,0.0
60,79585,50394,27504,0.000326695,0.000545375,0.0
