generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78032,49045,28565,0.0,0.0,0.75
2,78211,49145,30404,0.0,0.0,0.75
3,80308,50372,29014,0.0,0.0,0.75
4,80137,50470,28140,0.0,0.0,0.75
5,79111,50171,27472,0.0,0.0,0.75
6,77609,49624,28920,0.0,0.0,0.75
7,78148,49825,29763,0.0,0.0,0.75
8,79605,50530,28384,0.0,0.0,0.75
9,79083,50180,26917,0.0,0.0,0.75
10,77326,49331,29086,0.0,0.0,0.75
11,78020,49699,28793,0.0,0.0,0.75
12,96617,49998,29291,0.187948,0.0794613,0.75
13,104217,48163,28394,0.272556,0.158942,0.75
14,99701,44021,31732,0.302093,0.228051,0.75
15,96869,39566,37115,0.336991,0.278728,0.75
16,96341,35468,40335,0.367149,0.324929,0.75
17,95970,31301,42483,0.398286,0.35473,0.75
18,94924,26971,43825,0.427921,0.374661,0.75
19,93769,23896,43263,0.452415,0.389837,0.75
20,91491,21006,42205,0.475222,0.400012,0.75
21,70474,18418,40463,0.367582,0.401144,0.75
22,58217,16541,38092,0.284779,0.398771,0.75
23,54885,15092,36371,0.289779,0.380028,0.75
24,52618,14759,34467,0.280607,0.366365,0.75
25,50730,14947,33911,0.265632,0.361181,0.75
26,49833,15396,34703,0.252885,0.346728,0.75
27,50528,16379,35093,0.239699,0.33434,0.75
28,52546,17731,36027,0.227115,0.320066,0.75
29,54784,19447,38337,0.212854,0.312518,0.75
30,58508,21485,39377,0.201263,0.30368,0.75
31,62036,23445,41106,0.192719,0.294069,0.75
32,65889,25505,42047,0.1845,0.28266,0.75
33,69506,27802,43022,0.173431,0.276335,0.75
34,72430,30077,43888,0.163951,0.26505,0.75
35,75445,32349,43068,0.154715,0.258312,0.75
36,77320,34120,43231,0.147788,0.248595,0.75
37,79008,35795,41749,0.139138,0.243491,0.75
38,79013,36710,41722,0.133541,0.234612,0.75
39,79473,37436,40771,0.126326,0.228336,0.75
40,79086,38089,40692,0.119787,0.220756,0.75
41,79418,38484,39460,0.11566,0.212405,0.75
42,78983,39001,40281,0.109353,0.207393,0.75
43,79865,39683,39790,0.105879,0.197512,0.75
44,80391,40524,39533,0.100285,0.193471,0.75
45,80853,41366,38896,0.0960385,0.184993,0.75
46,81135,42107,37405,0.0915018,0.181593,0.75
47,80149,42200,37260,0.0874995,0.171122,0.75
48,79993,42406,37362,0.0830198,0.167751,0.75
49,80082,42636,36625,0.0802615,0.163686,0.75
50,79750,42647,36713,0.077279,0.160665,0.75
51,79821,42860,37479,0.0755252,0.153633,0.75
52,80787,43551,36003,0.0724126,0.149029,0.75
53,80434,43656,35410,0.0692555,0.145905,0.75
54,79682,43923,35992,0.0657677,0.142712,0.75
55,80209,44260,35883,0.0647371,0.136625,0.75
56,80835,44854,34830,0.0624235,0.132817,0.75
57,80262,45005,34595,0.0599163,0.129831,0.75
58,79668,45051,34933,0.057771,0.12315,0.75
59,80034,45273,33994,0.0550079,0.123537,0.75
60,79670,45257,34699,0.0544935,0.118375,0.75
61,80107,45694,33718,0.0521677,0.113041,0.75
