generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,77862,49051,28792,0.0,0.0,0.75
2,78122,49289,30662,0.0,0.0,0.75
3,80210,50513,28892,0.0,0.0,0.75
4,80367,50998,27440,0.0,0.0,0.75
5,78885,50454,26785,0.0,0.0,0.75
6,76805,49446,28176,0.0,0.0,0.75
7,76954,49299,28903,0.0,0.0,0.75
8,77865,49436,29829,0.0,0.0,0.75
9,79391,50047,29197,0.0,0.0,0.75
10,79792,50318,27836,0.0,0.0,0.75
11,78928,50151,29021,0.0,0.0,0.75
12,97162,50499,28965,0.186215,0.0754704,0.75
13,104058,48348,27540,0.269388,0.155664,0.75
14,99157,43736,32028,0.302727,0.223695,0.75
15,96345,39286,37716,0.334771,0.274472,0.75
16,96572,35427,40107,0.364971,0.31972,0.75
17,96162,31400,42772,0.394969,0.351433,0.75
18,95987,27554,43373,0.424787,0.37204,0.75
19,94327,24393,43262,0.44844,0.387245,0.75
20,92060,21578,42685,0.471529,0.399988,0.75
21,71112,19050,40699,0.363785,0.406005,0.75
22,58657,16732,39383,0.286317,0.397811,0.75
23,55871,15541,36289,0.289623,0.383711,0.75
24,52898,14882,35131,0.281495,0.372762,0.75
25,51148,14889,34098,0.269434,0.359948,0.75
26,50173,15413,34148,0.254828,0.346975,0.75
27,50590,16432,35099,0.240453,0.333072,0.75
28,52404,17839,36661,0.227034,0.322427,0.75
29,55379,19583,38138,0.213926,0.31643,0.75
30,58712,21331,39616,0.205137,0.303186,0.75
31,62444,23449,40861,0.194558,0.293116,0.75
32,66036,25786,42394,0.183279,0.28504,0.75
33,69540,27946,43048,0.172836,0.274426,0.75
34,72801,30197,43295,0.163617,0.267848,0.75
35,75311,32037,43228,0.156265,0.25753,0.75
36,77250,33907,43077,0.147463,0.249321,0.75
37,78119,35301,42271,0.139223,0.239632,0.75
38,79134,36685,41806,0.132111,0.233818,0.75
39,80134,37637,40692,0.126457,0.227747,0.75
40,79757,38230,40966,0.12051,0.218791,0.75
41,80116,38788,40145,0.114422,0.213987,0.75
42,80121,39123,39264,0.111269,0.208181,0.75
43,79595,39404,40496,0.106797,0.197661,0.75
44,80511,40563,39337,0.101427,0.19685,0.75
45,80617,41054,38738,0.0982981,0.186096,0.75
46,80927,41813,38349,0.0931704,0.183721,0.75
47,80990,42168,37495,0.0898259,0.17485,0.75
48,80434,42485,37224,0.0850138,0.172738,0.75
49,80171,42628,36336,0.0820122,0.164616,0.75
50,79378,42524,37262,0.0782333,0.161156,0.75
51,80116,43013,36653,0.0752596,0.15925,0.75
52,79960,43150,36310,0.0732179,0.151845,0.75
53,80229,43689,36484,0.0712336,0.148229,0.75
54,80591,44189,35312,0.0685871,0.142912,0.75
55,80011,44259,35726,0.0653285,0.137211,0.75
56,80342,44822,35359,0.0623833,0.135001,0.75
57,80342,45045,34338,0.0605163,0.13204,0.75
58,79843,44859,34807,0.0588405,0.125104,0.75
59,79848,44903,35331,0.0563633,0.123249,0.75
60,80537,45241,34067,0.0550182,0.122215,0.75
61,80176,45275,34333,0.0540997,0.116491,0.75
