generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78410,49223,28556,0.0,0.0,1.0
2,78594,49270,30341,0.0,0.0,1.0
3,80007,50426,29659,0.0,0.0,1.0
4,80582,50883,27176,0.0,0.0,1.0
5,78534,50096,27807,0.0,0.0,1.0
6,77635,49791,28708,0.0,0.0,1.0
7,77917,49701,29551,0.0,0.0,1.0
8,79125,50098,28962,0.0,0.0,1.0
9,79374,50243,27727,0.0,0.0,1.0
10,78257,49884,28374,0.0,0.0,1.0
11,77891,49767,29081,0.0,0.0,1.0
12,96513,50101,28869,0.185737,0.0775226,1.0
13,103827,47900,28017,0.270243,0.160974,1.0
14,99094,43553,32590,0.30189,0.223305,1.0
15,96694,39129,37412,0.337037,0.276529,1.0
16,96596,35457,40332,0.366268,0.325139,1.0
17,96342,31220,43123,0.395378,0.360875,1.0
18,95732,27108,42717,0.428524,0.383571,1.0
19,93025,23397,43192,0.459296,0.401926,1.0
20,90157,20173,41767,0.485647,0.416812,1.0
21,68233,17104,39960,0.382498,0.42505,1.0
22,55698,14492,36687,0.309473,0.426091,1.0
23,51113,12343,33203,0.321552,0.425474,1.0
24,46286,10741,30010,0.325898,0.425175,1.0
25,41674,9509,27325,0.327902,0.425014,1.0
26,37522,8532,24846,0.327208,0.420309,1.0
27,34154,7847,23658,0.324735,0.419161,1.0
28,31951,7291,21947,0.324121,0.42131,1.0
29,29712,6719,20522,0.323977,0.424423,1.0
30,27952,6267,19095,0.328062,0.427599,1.0
31,25677,5653,18366,0.330529,0.423119,1.0
32,24338,5288,16429,0.331354,0.423215,1.0
33,22409,4937,15340,0.328953,0.430248,1.0
34,20595,4425,14875,0.33377,0.426252,1.0
35,19438,4219,13802,0.334679,0.427981,1.0
36,18443,3983,12639,0.334951,0.42535,1.0
37,17101,3608,12559,0.334776,0.4279,1.0
38,16308,3450,11171,0.337135,0.42485,1.0
39,15198,3243,10873,0.334583,0.425274,1.0
40,14321,3053,10300,0.333496,0.42034,1.0
41,13552,2972,9439,0.33021,0.418,1.0
42,12801,2911,9097,0.326889,0.424206,1.0
43,12265,2785,9242,0.327884,0.421662,1.0
44,12080,2681,8609,0.329512,0.418574,1.0
45,11519,2580,8578,0.326287,0.43087,1.0
46,11171,2415,8380,0.332692,0.416587,1.0
47,10986,2441,7726,0.32992,0.422793,1.0
48,10383,2298,8024,0.329047,0.420738,1.0
49,10193,2237,7205,0.328559,0.424983,1.0
50,9710,2124,7192,0.331153,0.416365,1.0
51,9488,2077,6970,0.327624,0.420014,1.0
52,9049,2001,6822,0.323019,0.424289,1.0
53,8766,1937,6617,0.326375,0.408796,1.0
54,8664,1992,6265,0.320868,0.422506,1.0
55,8376,1871,6541,0.324379,0.4244,1.0
56,8414,1807,6341,0.331293,0.409241,1.0
57,8312,1867,6013,0.322486,0.421919,1.0
58,7997,1788,5959,0.322871,0.418778,1.0
59,7742,1783,5665,0.32046,0.419594,1.0
60,7523,1750,5747,0.322877,0.420828,1.0
61,7464,1729,5774,0.323821,0.41583,1.0
62,7447,1719,5593,0.322345,0.421956,1.0
63,7294,1629,5638,0.325542,0.421869,1.0
64,7215,1597,5260,0.327166,0.419106,1.0
65,6984,1537,5191,0.326246,0.411385,1.0
66,6850,1534,5305,0.322409,0.424599,1.0
67,6727,1493,5355,0.325405,0.41774,1.0
68,6779,1487,4826,0.326449,0.419499,1.0
69,6551,1466,4770,0.327736,0.425262,1.0
70,6236,1412,4520,0.325208,0.425664,1.0
71,5841,1291,4699,0.328625,0.427538,1.0
72,5834,1231,4308,0.334676,0.413533,1.0
73,5704,1226,3984,0.32898,0.433609,1.0
74,5301,1104,4188,0.337012,0.412011,1.0
75,5336,1169,3741,0.33021,0.408714,1.0
76,5082,1190,3796,0.320051,0.405954,1.0
77,5045,1240,3861,0.308523,0.421652,1.0
78,4941,1187,4170,0.313803,0.416307,1.0
79,5140,1222,3775,0.316926,0.42543,1.0
80,5054,1164,4179,0.324298,0.427614,1.0
81,5117,1128,4148,0.33076,0.417912,1.0
82,5113,1108,3695,0.330139,0.414614,1.0
83,4977,1127,3833,0.32399,0.421732,1.0
84,4909,1151,3951,0.321756,0.410782,1.0
85,4914,1138,3797,0.317562,0.414801,1.0
86,4886,1135,3590,0.31754,0.411838,1.0
87,4844,1166,3719,0.313068,0.411266,1.0
88,4880,1149,3814,0.314959,0.417147,1.0
89,4840,1133,3961,0.315909,0.421863,1.0
90,5008,1086,3793,0.325978,0.406143,1.0
91,5012,1101,3459,0.32093,0.402718,1.0
92,4801,1150,3817,0.310144,0.413807,1.0
93,4879,1158,3977,0.312974,0.420166,1.0
94,4998,1138,3827,0.320528,0.417298,1.0
95,5073,1169,3924,0.321309,0.411442,1.0
96,5034,1173,3830,0.315256,0.425326,1.0
97,4972,1124,3826,0.32321,0.42368,1.0
98,4886,1097,3812,0.327876,0.420645,1.0
99,4898,1105,3668,0.328808,0.412486,1.0
100,4785,1098,3730,0.32069,0.409651,1.0
101,4735,1133,3660,0.315628,0.409836,1.0
102,4772,1125,4103,0.313181,0.427492,1.0
103,5069,1129,3920,0.326889,0.410587,1.0
104,5086,1147,3764,0.319701,0.417508,1.0
105,4999,1121,4068,0.321964,0.424779,1.0
106,5001,1081,3838,0.326235,0.424831,1.0
107,5012,1023,3518,0.335694,0.419699,1.0
108,4783,1002,3455,0.331173,0.418669,1.0
109,4627,1017,3267,0.326345,0.414601,1.0
110,4370,971,3422,0.322769,0.416715,1.0
111,4396,988,3180,0.320064,0.417138,1.0
112,4197,967,3321,0.320229,0.411924,1.0
113,4235,989,3226,0.319126,0.41429,1.0
114,4216,971,3236,0.318074,0.42707,1.0
115,4152,929,3152,0.323699,0.422906,1.0
116,4120,886,2893,0.330461,0.420843,1.0
117,3946,861,2960,0.331602,0.437838,1.0
118,3773,781,2970,0.341108,0.421717,1.0
119,3781,777,2518,0.338138,0.418785,1.0
120,3499,728,2783,0.335239,0.416996,1.0
121,3511,762,2621,0.328112,0.427509,1.0
122,3401,734,2722,0.330638,0.426525,1.0
123,3449,735,2489,0.335605,0.412214,1.0
124,3314,723,2515,0.32408,0.425646,1.0
125,3205,705,2428,0.321217,0.425865,1.0
126,3072,677,2497,0.329427,0.425911,1.0
127,3100,668,2211,0.334032,0.428539,1.0
128,2983,627,2472,0.339088,0.437298,1.0
129,3029,600,2077,0.346814,0.442224,1.0
130,2755,568,2015,0.350998,0.442184,1.0
131,2598,515,2024,0.356236,0.449358,1.0
132,2437,446,1772,0.365408,0.433409,1.0
133,2289,410,1505,0.362604,0.451827,1.0
134,2018,351,1321,0.368682,0.452309,1.0
135,1800,315,1156,0.370556,0.446367,1.0
136,1553,271,1103,0.372505,0.464189,1.0
137,1421,223,1057,0.385996,0.461684,1.0
138,1293,206,798,0.387084,0.443609,1.0
139,1119,186,649,0.379357,0.471495,1.0
140,903,143,634,0.393688,0.47082,1.0
141,747,115,434,0.388889,0.479263,1.0
142,603,84,406,0.404643,0.479064,1.0
143,503,54,364,0.417495,0.471154,1.0
144,442,43,200,0.421946,0.4575,1.0
145,345,36,119,0.411594,0.44958,1.0
146,213,30,167,0.394366,0.479042,1.0
