generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
169,78245,49577,30776,0.0,0.0,0.0
170,80483,50734,27399,0.0,0.0,0.0
171,78813,49915,27777,0.0,0.0,0.0
172,77904,49760,29220,0.0,0.0,0.0
173,78928,50313,28693,0.0,0.0,0.0
174,78988,50211,27834,0.0,0.0,0.0
175,78008,49622,28887,0.0,0.0,0.0
176,78453,49689,29074,0.0,0.0,0.0
177,79091,50266,29695,0.0,0.0,0.0
178,80120,50959,27394,0.0,0.0,0.0
179,78568,50396,27577,0.0,0.0,0.0
180,77567,49680,27695,0.0,0.0,0.0
181,76965,49231,30514,0.0,0.0,0.0
182,79377,50338,28311,0.0,0.0,0.0
183,79032,50217,28729,0.0,0.0,0.0
184,79191,50289,27410,0.0,0.0,0.0
185,77792,50111,28402,0.0,0.0,0.0
186,77962,49979,28086,0.0,0.0,0.0
187,77539,49618,28968,0.0,0.0,0.0
188,78277,49745,28907,0.0,0.0,0.0
189,78915,50066,29497,0.0,0.0,0.0
190,79614,50400,28338,0.0,0.0,0.0
191,79114,50369,28107,0.0,0.0,0.0
192,78492,50263,28348,0.0,0.0,0.0
193,78127,50051,29082,0.0,0.0,0.0
194,78787,50227,28099,0.0,0.0,0.0
195,78208,49992,27590,0.0,0.0,0.0
196,77270,49676,29701,0.0,0.0,0.0
197,78759,50131,28886,0.0,0.0,0.0
198,79341,50367,28488,0.0,0.0,0.0
199,79101,50025,27611,0.0,0.0,0.0
200,77661,49425,29470,0.0,0.0,0.0
201,78702,49872,29201,0.0,0.0,0.0
202,79683,50606,28268,0.0,0.0,0.0
203,79045,50431,27596,0.0,0.0,0.0
204,77621,49513,28322,0.0,0.0,0.0
205,77747,49696,29046,0.0,0.0,0.0
206,78681,50049,28511,0.0,0.0,0.0
207,78947,50140,28404,0.0,0.0,0.0
208,78668,50028,28252,0.0,0.0,0.0
209,78345,50104,28232,0.0,0.0,0.0
210,78259,49945,29160,0.0,0.0,0.0
211,79022,50123,27689,0.0,0.0,0.0
212,77904,49460,28612,0.0,0.0,0.0
213,78281,49990,29702,0.0,0.0,0.0
214,79689,50621,26785,0.0,0.0,0.0
215,77803,49672,27678,0.0,0.0,0.0
216,77005,49329,29632,0.0,0.0,0.0
217,78366,49781,29050,0.0,0.0,0.0
218,79421,50106,29495,0.0,0.0,0.0
219,80075,50529,27543,0.0,0.0,0.0
220,78351,50034,28349,0.0,0.0,0.0
221,78154,49915,28815,0.0,0.0,0.0
222,78315,49864,29041,0.0,0.0,0.0
223,78729,50137,28410,0.0,0.0,0.0
224,78470,49948,28456,0.0,0.0,0.0
225,78235,49734,29451,0.0,0.0,0.0
226,79294,50353,28718,0.0,0.0,0.0
227,79410,50501,28320,0.0,0.0,0.0
228,78904,50104,27502,0.0,0.0,0.0
229,77288,49317,29117,0.0,0.0,0.0
230,78231,49621,29444,0.0,0.0,0.0
231,79005,49979,28781,0.0,0.0,0.0
232,79312,50060,28144,0.0,0.0,0.0
233,78341,49746,28338,0.0,0.0,0.0
234,77982,49577,29001,0.0,0.0,0.0
235,78539,49698,29843,0.0,0.0,0.0
236,79884,50347,28337,0.0,0.0,0.0
237,79068,50270,28331,0.0,0.0,0.0
238,78889,50315,28783,0.0,0.0,0.0
239,79041,50666,27385,0.0,0.0,0.0
240,77545,49885,27708,0.0,0.0,0.0
241,77080,49460,29689,0.0,0.0,0.0
242,78517,49880,28618,0.0,0.0,0.0
243,78727,49861,28847,0.0,0.0,0.0
244,79068,50056,29216,0.0,0.0,0.0
245,79414,50269,28341,0.0,0.0,0.0
246,79113,50249,27812,0.0,0.0,0.0
247,78037,49828,28546,0.0,0.0,0.0
248,77904,49641,29862,0.0,0.0,0.0
249,79432,50333,28887,0.0,0.0,0.0
250,79715,50542,27031,0.0,0.0,0.0
251,77654,49774,28935,0.0,0.0,0.0
252,78286,50163,28686,0.0,0.0,0.0
253,78528,50080,27016,0.0,0.0,0.0
254,77155,49158,29765,0.0,0.0,0.0
255,78415,49884,29488,0.0,0.0,0.0
256,79462,50408,28697,0.0,0.0,0.0
257,79712,50449,27173,0.0,0.0,0.0
258,77778,49567,28995,0.0,0.0,0.0
259,78286,49788,28953,0.0,0.0,0.0
260,79055,50171,29280,0.0,0.0,0.0
261,79662,50298,27976,0.0,0.0,0.0
262,78689,49994,27437,0.0,0.0,0.0
263,77393,49593,28650,0.0,0.0,0.0
264,77833,49875,29488,0.0,0.0,0.0
265,79082,50328,27715,0.0,0.0,0.0
266,78308,49696,28650,0.0,0.0,0.0
267,78273,49632,28577,0.0,0.0,0.0
268,78368,49712,29102,0.0,0.0,0.0
269,79213,50250,29730,0.0,0.0,0.0
270,80073,50623,27601,0.0,0.0,0.0
271,78652,49916,28083,0.0,0.0,0.0
272,77955,49713,28570,0.0,0.0,0.0
273,77869,49860,28513,0.0,0.0,0.0
274,78233,49811,29018,0.0,0.0,0.0
275,78606,49953,28397,0.0,0.0,0.0
276,78549,49880,29117,0.0,0.0,0.0
277,79184,50330,29321,0.0,0.0,0.0
278,79646,50507,27856,0.0,0.0,0.0
279,78596,49942,28189,0.0,0.0,0.0
280,78051,49653,28900,0.0,0.0,0.0
281,78444,50072,28984,0.0,0.0,0.0
282,79031,50210,27542,0.0,0.0,0.0
283,77708,49811,28425,0.0,0.0,0.0
284,77692,49452,29307,0.0,0.0,0.0
285,78674,49850,29472,0.0,0.0,0.0
286,79876,50603,28393,0.0,0.0,0.0
287,79245,50323,27458,0.0,0.0,0.0
288,77871,49715,28890,0.0,0.0,0.0
289,78227,49811,29188,0.0,0.0,0.0
290,79236,50175,28811,0.0,0.0,0.0
291,79334,50238,27804,0.0,0.0,0.0
292,78020,49533,28584,0.0,0.0,0.0
293,78252,49653,30103,0.0,0.0,0.0
294,79761,50607,28628,0.0,0.0,0.0
295,79615,50523,27696,0.0,0.0,0.0
296,78396,49954,27219,0.0,0.0,0.0
297,77026,49407,29157,0.0,0.0,0.0
298,78224,49978,28975,0.0,0.0,0.0
299,78589,49859,28114,0.0,0.0,0.0
300,78135,49620,29036,0.0,0.0,0.0
301,78940,50211,30066,0.0,0.0,0.0
302,80370,50988,27320,0.0,0.0,0.0
303,78754,50066,27782,0.0,0.0,0.0
304,77479,49462,30268,0.0,0.0,0.0
305,79208,50251,29116,0.0,0.0,0.0
306,79646,50448,28600,0.0,0.0,0.0
307,79272,50280,27199,0.0,0.0,0.0
308,77507,49558,28298,0.0,0.0,0.0
309,77686,49761,28594,0.0,0.0,0.0
310,78123,49916,28119,0.0,0.0,0.0
311,77964,49519,28002,0.0,0.0,0.0
312,77456,49257,29649,0.0,0.0,0.0
313,78824,49971,29954,0.0,0.0,0.0
314,80395,50852,27775,0.0,0.0,0.0
315,79379,50377,27272,0.0,0.0,0.0
316,77659,49659,29052,0.0,0.0,0.0
317,78117,49665,28387,0.0,0.0,0.0

