generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78108,49260,28659,0.0,0.0,0.75
2,78396,49358,30303,0.0,0.0,0.75
3,80035,50374,28680,0.0,0.0,0.75
4,79742,50540,26968,0.0,0.0,0.75
5,77656,49757,28714,0.0,0.0,0.75
6,78013,49958,28468,0.0,0.0,0.75
7,78371,49983,28287,0.0,0.0,0.75
8,78409,49787,28792,0.0,0.0,0.75
9,78625,49840,28929,0.0,0.0,0.75
10,78838,49974,28734,0.0,0.0,0.75
11,79235,50450,29076,0.0,0.0,0.75
12,97553,50637,26569,0.18431,0.0775904,0.75
13,102215,47600,28064,0.274656,0.159083,0.75
14,97964,43125,33450,0.306414,0.225172,0.75
15,96965,39069,37183,0.337715,0.275865,0.75
16,96791,35166,40748,0.366315,0.323366,0.75
17,96552,31061,42126,0.396507,0.354733,0.75
18,94972,27132,43435,0.428216,0.37738,0.75
19,93760,24126,43039,0.45377,0.388229,0.75
20,91207,21387,42215,0.475238,0.40212,0.75
21,70371,18804,40680,0.367282,0.404597,0.75
22,58148,16693,38623,0.286622,0.396551,0.75
23,55191,15292,36535,0.290681,0.387519,0.75
24,52910,14708,34885,0.285475,0.374172,0.75
25,50975,14649,34024,0.273055,0.361407,0.75
26,50011,15054,34280,0.258823,0.350146,0.75
27,50454,15944,34419,0.244232,0.339144,0.75
28,51502,17080,35933,0.230962,0.32587,0.75
29,53885,18800,36981,0.21827,0.31865,0.75
30,56355,20517,39352,0.206015,0.30724,0.75
31,60543,22591,40573,0.196059,0.29877,0.75
32,64360,24659,42235,0.187112,0.285143,0.75
33,68439,27429,42755,0.176047,0.276365,0.75
34,71694,29560,43419,0.165314,0.270538,0.75
35,74692,31492,43363,0.158846,0.258838,0.75
36,76735,33572,43054,0.14915,0.257479,0.75
37,78101,34863,42709,0.143897,0.24441,0.75
38,79029,36164,42147,0.136292,0.236423,0.75
39,79692,37334,41383,0.12899,0.229249,0.75
40,79995,38123,40626,0.123001,0.223231,0.75
41,79743,38783,40328,0.116926,0.217392,0.75
42,79847,39342,39861,0.112008,0.211359,0.75
43,79746,39597,38980,0.108338,0.201873,0.75
44,79650,39912,40009,0.103503,0.194856,0.75
45,80171,40580,39140,0.0985955,0.187302,0.75
46,80811,41389,37871,0.092803,0.182462,0.75
47,80441,41671,38272,0.0891958,0.173195,0.75
48,80873,42548,37432,0.0840639,0.170643,0.75
49,80580,42822,36877,0.0811306,0.164954,0.75
50,80352,42950,36697,0.0783988,0.157492,0.75
51,79863,43281,36598,0.0728059,0.153465,0.75
52,80135,43671,36354,0.0702377,0.147109,0.75
53,80518,44020,35401,0.068227,0.146521,0.75
54,79943,44189,35450,0.0657844,0.138632,0.75
55,79906,44264,36003,0.0632368,0.136544,0.75
56,80435,44579,34744,0.0612233,0.127346,0.75
57,80099,44710,34608,0.0574976,0.125766,0.75
58,79986,44909,34855,0.055741,0.120384,0.75
59,80068,45451,34236,0.0532173,0.115259,0.75
60,80265,45828,34673,0.0508815,0.114859,0.75
61,80598,45995,33240,0.0489528,0.11062,0.75
62,79756,45934,33818,0.0471563,0.105861,0.75
63,79960,45946,33909,0.0460105,0.102465,0.75
64,80258,46474,33137,0.0445688,0.100522,0.75
65,80086,46334,32920,0.0431723,0.0967041,0.75
66,79948,46548,33850,0.0418772,0.0919055,0.75
67,80372,46934,31688,0.0395038,0.0918329,0.75
68,79158,46589,33021,0.0384232,0.0864601,0.75
69,79670,46782,32643,0.0368206,0.086481,0.75
70,79696,46921,31996,0.0357609,0.0837448,0.75
71,79331,47151,32487,0.0344065,0.0798319,0.75
72,79284,47239,32107,0.0331214,0.0751705,0.75
73,79405,47441,31857,0.0308167,0.0744263,0.75
74,79435,47297,30910,0.0300057,0.0719346,0.75
75,78694,47060,32947,0.029189,0.071615,0.75
76,79861,48029,31447,0.0289253,0.0659045,0.75
77,79932,48107,30991,0.0274546,0.0645833,0.75
78,79255,47890,31839,0.0259416,0.0619994,0.75
79,79697,48163,30965,0.0242104,0.0615534,0.75
80,79231,47796,31486,0.0242329,0.0584387,0.75
81,79603,48085,31656,0.02368,0.0568297,0.75
82,79731,48278,29795,0.0229146,0.0545226,0.75
83,78630,47930,31178,0.0216648,0.0521361,0.75
84,79000,48174,31376,0.0208987,0.0530182,0.75
85,79069,48241,30230,0.0200458,0.0513066,0.75
86,79030,48174,30743,0.0202265,0.047458,0.75
87,78935,48309,30930,0.0190727,0.0474297,0.75
88,79153,48436,30715,0.0181737,0.045092,0.75
89,79405,48666,30288,0.0174548,0.0439943,0.75
90,78981,48267,30228,0.0169028,0.0418486,0.75
91,78558,48117,30703,0.0159627,0.0405661,0.75
92,79096,48557,31094,0.0157846,0.0404258,0.75
93,79635,48751,30451,0.0154706,0.0389314,0.75
94,79775,49062,30015,0.0155374,0.0371814,0.75
95,79405,49063,29114,0.0148731,0.0354125,0.75
96,78175,48364,29963,0.0142949,0.0364283,0.75
97,78130,48296,30420,0.0140151,0.0356016,0.75
98,78659,48683,30246,0.0136412,0.0329961,0.75
99,78818,48664,29705,0.0127953,0.0331931,0.75
100,78556,48596,30632,0.0125707,0.0307685,0.75
101,79586,49310,29529,0.0118425,0.0309188,0.75
102,79090,49145,29590,0.0117082,0.0304326,0.75
103,78762,48913,29249,0.0116109,0.028001,0.75
104,78336,48668,29998,0.0108762,0.0279852,0.75
105,78593,48771,29946,0.0109234,0.0281841,0.75
106,78942,48938,29925,0.0104444,0.0258145,0.75
