generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
104,78477,49242,29882,0.0100539,0.0250987,0.75
105,78760,49097,30114,0.00981463,0.0243076,0.75
106,79196,49366,29565,0.00918607,0.0223068,0.75
107,79086,49146,28942,0.00847811,0.0224933,0.75
108,78414,49005,30917,0.00841049,0.0219297,0.75
109,79840,49892,28449,0.00814755,0.0221097,0.75
110,78735,49431,29226,0.00798882,0.0190242,0.75
111,78335,49249,29436,0.00781898,0.0189564,0.75
112,78418,49324,28926,0.00738988,0.0184609,0.75
113,78379,49470,29703,0.00693426,0.0189206,0.75
114,78895,49658,28806,0.0068889,0.0163334,0.75
115,78407,49185,29123,0.00649814,0.016499,0.75
116,78321,48999,29690,0.00624354,0.0170259,0.75
117,78643,49169,30147,0.00621161,0.0158556,0.75
118,79328,49742,28619,0.00631555,0.0153569,0.75
119,78525,49352,28898,0.00595352,0.0162814,0.75
120,78334,49204,29656,0.00609569,0.0145502,0.75
121,78880,49701,29830,0.00576826,0.0139792,0.75
122,79665,49888,29082,0.00554823,0.0145451,0.75
123,79363,49841,28844,0.00541814,0.0141624,0.75
124,78943,49761,28531,0.00499094,0.0132137,0.75
125,78245,49363,28140,0.00502908,0.012651,0.75
126,77344,49058,30218,0.0047515,0.0139486,0.75
127,78754,49651,29960,0.00486959,0.0121996,0.75
128,79869,50109,28733,0.00472023,0.0119549,0.75
129,79362,50035,29582,0.00470628,0.0112737,0.75
130,79544,50251,28635,0.00436237,0.0108608,0.75
131,78899,49953,27816,0.00415088,0.0102639,0.75
132,77603,49034,29692,0.00394959,0.0110804,0.75
133,78260,49309,29994,0.00383976,0.00991865,0.75
134,79110,49812,29074,0.00394388,0.00952741,0.75
135,79541,50160,28720,0.00385964,0.00967967,0.75
136,79051,50076,28916,0.00363057,0.010444,0.75
137,79053,50306,27990,0.00380125,0.00900322,0.75
138,78130,49950,27804,0.00344938,0.00913538,0.75
139,77110,49242,30030,0.00343665,0.00895771,0.75
140,78590,49813,28806,0.00339738,0.00911268,0.75
141,78331,49597,28841,0.00351713,0.00941368,0.75
142,78624,49524,29946,0.00333868,0.00849863,0.75
143,79700,50322,28514,0.00335006,0.00804868,0.75
144,79073,50058,27031,0.00299091,0.00791684,0.75
145,77025,49104,29803,0.00302499,0.00817032,0.75
146,78338,49653,29664,0.0030445,0.00814118,0.75
147,79288,50063,28168,0.00296388,0.00757952,0.75
148,78514,49629,28759,0.0028721,0.00733683,0.75
149,78145,49714,29138,0.00262973,0.00688105,0.75
150,78657,49817,28778,0.00251726,0.00667176,0.75
151,78581,49832,29028,0.00242425,0.00721717,0.75
152,78847,49819,29042,0.00244778,0.00604297,0.75
153,78901,49756,28097,0.00233204,0.00637079,0.75
154,78005,49302,29049,0.00230113,0.00573169,0.75
155,78148,49403,29810,0.00227133,0.00632338,0.75
156,79303,49803,29121,0.0023013,0.00606092,0.75
157,79558,49886,27956,0.00230021,0.00579482,0.75
158,78263,49342,29631,0.00217216,0.0047754,0.75
159,78956,50145,29139,0.00189979,0.00461581,0.75
160,79180,50453,27343,0.0018439,0.00469956,0.75
161,77617,49619,27559,0.00187459,0.00400958,0.75
162,76748,49090,30517,0.00161568,0.00498083,0.75
163,78970,49971,29459,0.0017475,0.00444686,0.75
164,80052,50451,27977,0.00173013,0.00409265,0.75
165,79032,49979,28416,0.00178409,0.0045221,0.75
166,77877,49507,28054,0.00172066,0.00397448,0.75
167,77475,49385,30026,0.0016586,0.0044628,0.75
168,79152,50267,28435,0.00149712,0.00397398,0.75
169,79054,50107,28566,0.00147368,0.00399076,0.75
170,78736,49865,28362,0.00142248,0.00394895,0.75
171,78097,49826,28369,0.0013957,0.00400085,0.75
172,78088,49710,29854,0.00142788,0.0031989,0.75
173,79279,50340,28281,0.00125506,0.00318235,0.75
174,78908,50239,28572,0.00113423,0.00229245,0.75
175,78848,50290,28438,0.000887784,0.00309445,0.75
176,78560,50232,27862,0.00101197,0.00256622,0.75
177,77771,49509,28504,0.00109938,0.00240317,0.75
178,77942,49545,29253,0.00105848,0.00261512,0.75
179,78655,49756,29186,0.00106795,0.00231275,0.75
180,79121,49958,29113,0.000954235,0.00206093,0.75
181,79689,50383,28154,0.000759201,0.00227321,0.75
182,78670,50067,28019,0.000819881,0.00265891,0.75
183,77900,49749,28391,0.000872914,0.0020429,0.75
184,77971,49705,29460,0.000807993,0.00190088,0.75
185,79089,50085,28291,0.000714385,0.00197943,0.75
186,78663,49749,28642,0.000762747,0.00172823,0.75
187,78619,49779,29042,0.000725016,0.00189381,0.75
188,78868,49955,28414,0.000672009,0.00205884,0.75
189,78394,49679,29924,0.000676072,0.00190483,0.75
190,79767,50261,27288,0.000676972,0.00181398,0.75
191,78064,49578,29101,0.00067893,0.00154634,0.75
192,78723,49952,29390,0.000558922,0.00156516,0.75
193,79236,50276,28605,0.000498511,0.00129348,0.75
194,79289,50313,28167,0.000529708,0.00126034,0.75
195,78369,49880,28378,0.000529546,0.00140954,0.75
196,78151,49637,28478,0.000531023,0.00126413,0.75
197,78179,49679,29933,0.000454086,0.000801791,0.75
198,79474,50242,29261,0.000377482,0.000820204,0.75
199,79829,50443,27290,0.000313169,0.000824478,0.75
200,78151,49691,28600,0.000262313,0.000891608,0.75
201,78128,49640,29647,0.00026879,0.000640874,0.75
202,79141,50300,28553,0.000246396,0.000560361,0.75
203,79092,50271,27544,0.00025287,0.0006535,0.75
204,77717,49766,28937,0.000238043,0.000673878,0.75
205,78148,49859,28863,0.00020474,0.000450404,0.75
206,78804,50241,28354,0.000190346,0.000564294,0.75
207,78561,49946,27333,0.000165477,0.000493908,0.75
208,77369,49457,29525,0.000129251,0.000355631,0.75
209,78438,50063,30073,0.000127489,0.000448908,0.75
210,80150,51015,26968,0.000137243,0.000352269,0.75
211,78474,50112,26942,0.00016566,0.000241259,0.75
212,76688,49260,27752,9.12789e-05,0.000324301,0.75
213,76280,48857,29993,7.21028e-05,0.000333411,0.75
214,78659,49653,30248,8.89917e-05,0.00018183,0.75
215,80521,50457,28611,0.000111772,0.000244661,0.75
216,79925,50431,27144,0.000125117,0.000184203,0.75
217,78060,49831,28066,8.96746e-05,0.000267227,0.75
218,77519,49388,29136,5.16003e-05,0.000205931,0.75
219,78274,49915,29651,5.11025e-05,0.000185491,0.75
220,79456,50320,28567,5.66351e-05,0.000210033,0.75
221,79309,50239,27574,4.41312e-05,0.000235729,0.75
222,78279,49897,28035,6.38741e-05,0.000124844,0.75
223,77644,49822,29002,7.72758e-05,0.000155162,0.75
224,78361,49955,28622,8.93302e-05,5.24072e-05,0.75
225,78438,49722,29254,3.18723e-05,0.00010255,0.75
226,79273,50402,28263,2.52293e-05,0.000106146,0.75
227,78726,50113,27698,3.81069e-05,9.02592e-05,0.75
228,77841,49610,29392,4.49635e-05,0.0,0.75
229,78825,50158,28682,1.90295e-05,8.71627e-05,0.75
230,78950,50362,28454,2.53325e-05,0.000140578,0.75
231,78769,50298,27803,3.8086e-05,1.79837e-05,0.75
232,78065,49916,28080,2.56197e-05,0.000160256,0.75
233,77764,49730,28413,3.85783e-05,5.27927e-05,0.75
234,77879,49693,29345,3.21011e-05,0.0,0.75
235,78877,50034,29062,1.9017e-05,8.6023e-05,0.75
236,79377,50253,27774,1.88972e-05,3.60049e-05,0.75
237,78254,49589,28817,6.38945e-06,1.73509e-05,0.75
238,78731,50130,29474,6.35074e-06,3.39282e-05,0.75
239,79543,50587,27841,1.25718e-05,0.0,0.75
240,78670,50076,28333,0.0,1.76473e-05,0.75
241,78440,49941,28760,0.0,6.9541e-05,0.75
242,78721,50089,28157,6.35155e-06,1.77576e-05,0.75
243,78188,49643,28120,6.39484e-06,0.0,0.75
244,77712,49409,29116,6.43401e-06,0.0,0.75
245,78308,49694,29563,0.0,1.6913e-05,0.75
246,79407,50271,29575,0.0,0.0,0.75
247,80128,50700,28324,0.0,0.0,0.75
248,79620,50718,27180,0.0,0.0,0.75
249,77846,49964,27548,0.0,0.0,0.75
250,76606,49016,29439,0.0,0.0,0.75
251,77944,49447,29599,0.0,0.0,0.75
252,79206,49987,28878,0.0,0.0,0.75
253,79532,50207,27820,0.0,0.0,0.75
254,78305,49748,28285,0.0,0.0,0.75
255,77956,49747,29563,0.0,0.0,0.75
256,79297,50539,28812,0.0,0.0,0.75
257,79133,50282,26754,0.0,0.0,0.75
258,77227,49441,28414,0.0,0.0,0.75
259,77424,49615,30430,0.0,0.0,0.75
260,79734,50664,28557,0.0,0.0,0.75
261,79623,50430,27685,0.0,0.0,0.75
262,78207,49914,27963,0.0,0.0,0.75
263,77450,49514,29337,0.0,0.0,0.75
264,78558,49812,28850,0.0,0.0,0.75
265,78808,49805,29095,0.0,0.0,0.75
266,78996,49900,29046,0.0,0.0,0.75
267,79241,50201,28275,0.0,0.0,0.75
268,78832,50185,28481,0.0,0.0,0.75
269,78769,50140,28999,0.0,0.0,0.75
270,78815,50229,27697,0.0,0.0,0.75
271,78188,49719,28408,0.0,0.0,0.75
272,78043,49598,29837,0.0,0.0,0.75
273,79303,50434,28646,0.0,0.0,0.75
274,79336,50345,28036,0.0,0.0,0.75
275,78616,49943,27854,0.0,0.0,0.75
276,77557,49425,28210,0.0,0.0,0.75
277,77603,49240,29346,0.0,0.0,0.75
278,78780,49819,29912,0.0,0.0,0.75
279,80143,50514,27578,0.0,0.0,0.75
280,78631,49968,28129,0.0,0.0,0.75
281,77968,49912,28463,0.0,0.0,0.75
282,77991,49957,29210,0.0,0.0,0.75
283,78919,50188,28140,0.0,0.0,0.75
284,78725,50033,27921,0.0,0.0,0.75
285,78082,49782,29398,0.0,0.0,0.75
286,78746,50163,28002,0.0,0.0,0.75
287,78350,49792,28586,0.0,0.0,0.75
288,78324,49704,28910,0.0,0.0,0.75
289,78594,49977,28260,0.0,0.0,0.75
290,78461,49969,28717,0.0,0.0,0.75
291,78630,50215,28571,0.0,0.0,0.75
292,78618,50074,27914,0.0,0.0,0.75
293,78030,49677,28225,0.0,0.0,0.75
294,77722,49390,29806,0.0,0.0,0.75
295,79463,50385,30316,0.0,0.0,0.75
296,81029,51187,27353,0.0,0.0,0.75
297,79116,50335,27013,0.0,0.0,0.75
298,77023,49457,28977,0.0,0.0,0.75
299,77629,49528,28876,0.0,0.0,0.75
300,78371,49736,29915,0.0,0.0,0.75
301,79639,50168,28650,0.0,0.0,0.75
302,79079,50255,27863,0.0,0.0,0.75
303,78601,50185,28480,0.0,0.0,0.75
304,78279,50133,29071,0.0,0.0,0.75
305,78565,50108,28486,0.0,0.0,0.75
306,78793,49951,28207,0.0,0.0,0.75
307,78092,49500,29185,0.0,0.0,0.75
308,78902,50031,29023,0.0,0.0,0.75
309,79199,50257,28309,0.0,0.0,0.75
310,78585,50006,28458,0.0,0.0,0.75
311,78573,50157,27956,0.0,0.0,0.75
312,77744,49732,28077,0.0,0.0,0.75
313,77717,49550,30070,0.0,0.0,0.75
314,79642,50542,28714,0.0,0.0,0.75
315,79534,50540,27501,0.0,0.0,0.75
316,78359,50029,28891,0.0,0.0,0.75
317,78621,50070,28683,0.0,0.0,0.75

