generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78359,49335,28399,0.0,0.0,0.0
2,78314,49367,30019,0.0,0.0,0.0
3,79933,50283,28930,0.0,0.0,0.0
4,79864,50403,28494,0.0,0.0,0.0
5,79190,50507,27573,0.0,0.0,0.0
6,77811,49778,28730,0.0,0.0,0.0
7,78139,49965,29888,0.0,0.0,0.0
8,79688,50610,27724,0.0,0.0,0.0
9,78448,49942,28482,0.0,0.0,0.0
10,78544,49863,29323,0.0,0.0,0.0
11,79069,50115,28103,0.0,0.0,0.0
12,96737,49911,29288,0.186578,0.07865,0.0
13,104043,47842,28585,0.272796,0.157565,0.0
14,99737,43664,31404,0.303408,0.222599,0.0
15,96528,39207,38152,0.335312,0.271192,0.0
16,97033,35766,39891,0.363593,0.312777,0.0
17,96788,31685,42240,0.392605,0.336589,0.0
18,96467,28480,43335,0.414701,0.347029,0.0
19,95640,26167,43376,0.431828,0.353606,0.0
20,94772,24553,42847,0.444662,0.352417,0.0
21,75546,23450,42583,0.319607,0.33814,0.0
22,66113,23107,42012,0.223942,0.303009,0.0
23,67129,24651,42148,0.203653,0.25777,0.0
24,70167,27958,43019,0.172232,0.212418,0.0
25,75418,32846,43360,0.136499,0.175242,0.0
26,81729,38572,42604,0.106058,0.149669,0.0
27,86655,43642,39350,0.0831285,0.126252,0.0
28,88719,47480,34250,0.0666035,0.105737,0.0
29,85892,48708,30692,0.0529968,0.090952,0.0
30,81211,48016,29587,0.0423588,0.0807787,0.0
31,77620,46697,32325,0.0359508,0.068894,0.0
32,77802,46870,32542,0.0302691,0.0589853,0.0
33,79310,47235,32194,0.0264405,0.0514071,0.0
34,80626,48071,32696,0.02284,0.0415647,0.0
35,82200,49466,30187,0.0189173,0.0358598,0.0
36,81239,49562,28434,0.0156452,0.0300345,0.0
37,78863,49015,29890,0.0129338,0.0272165,0.0
38,78581,49164,30113,0.011205,0.0223492,0.0
39,79067,49406,29831,0.00956151,0.0194093,0.0
40,79586,49703,29446,0.00824266,0.0167935,0.0
41,79400,49584,29312,0.00719773,0.013851,0.0
42,79412,49687,29103,0.00618924,0.0119747,0.0
43,79175,49911,28574,0.00498263,0.0101666,0.0
44,78367,49574,28415,0.00422372,0.00900933,0.0
45,77717,49210,29418,0.00353205,0.00747841,0.0
46,78622,49743,29979,0.00304622,0.00580406,0.0
47,79841,50496,28776,0.00246114,0.00564707,0.0
48,79897,50714,27799,0.0020589,0.00429872,0.0
49,78266,49927,27549,0.00167378,0.00411993,0.0
50,77100,49355,29522,0.00161479,0.00321794,0.0
51,78433,49883,29838,0.00148534,0.0025806,0.0
52,79760,50484,28253,0.00112839,0.00214137,0.0
53,79124,50174,27611,0.00086573,0.00206439,0.0
54,77835,49492,28165,0.000738742,0.00166874,0.0
55,77530,49193,29361,0.000690055,0.00141344,0.0
56,78516,49575,30517,0.000547659,0.00113052,0.0
57,80289,50550,28458,0.000504428,0.000966336,0.0
58,79899,50507,26996,0.000450569,0.000796414,0.0
59,77807,49738,28438,0.000321308,0.00058021,0.0
60,77410,49470,29136,0.000258365,0.000497666,0.0
61,78231,49806,30276,0.00024287,0.000511957,0.0
62,80252,50901,27442,0.000205602,0.000619488,0.0
63,78642,50212,27321,0.00018438,0.000439223,0.0
64,77408,49650,30018,0.00018086,0.000216537,0.0
65,79167,50379,27918,0.000113684,0.000107458,0.0
66,78619,49909,27688,4.45185e-05,0.000162525,0.0
67,77814,49593,29451,5.78302e-05,0.000339547,0.0
68,78847,49881,29517,0.000145852,0.000118576,0.0
69,79729,50322,27938,0.000106611,0.000107381,0.0
70,78864,50225,27739,5.70603e-05,0.000108151,0.0
71,77822,49627,27256,2.56997e-05,0.000110068,0.0
72,76714,49053,29776,4.5624e-05,0.000151128,0.0
73,78577,49814,30003,3.81791e-05,6.666e-05,0.0
74,80133,50677,28271,3.74378e-05,5.30579e-05,0.0
75,79242,50300,27555,3.15489e-05,1.81455e-05,0.0
76,77962,49853,29018,6.41338e-06,1.72307e-05,0.0
77,78534,50025,29360,6.36667e-06,6.81199e-05,0.0
78,79534,50452,28129,6.28662e-06,0.0,0.0
79,78556,49868,27451,6.36489e-06,1.82143e-05,0.0
80,77041,49019,28446,0.0,0.0,0.0
81,77136,49201,30475,0.0,0.0,0.0
82,79600,50277,29055,0.0,0.0,0.0
83,80188,50628,27403,0.0,0.0,0.0
84,78519,49899,27962,0.0,0.0,0.0
85,77573,49453,29496,0.0,0.0,0.0
86,78765,50066,29219,0.0,0.0,0.0
87,79357,50290,27393,0.0,0.0,0.0
88,78071,49620,28843,0.0,0.0,0.0
89,78313,49830,28989,0.0,0.0,0.0
90,79116,50259,29576,0.0,0.0,0.0
91,80022,50824,27306,0.0,0.0,0.0
92,78283,50093,27891,0.0,0.0,0.0
93,77679,49634,29030,0.0,0.0,0.0
94,78342,49914,28821,0.0,0.0,0.0
95,78726,49998,28739,0.0,0.0,0.0
96,78892,50139,28995,0.0,0.0,0.0
97,79209,50599,27826,0.0,0.0,0.0
98,78559,50086,27867,0.0,0.0,0.0
99,78006,49873,28696,0.0,0.0,0.0
100,78205,49856,27885,0.0,0.0,0.0
101,77607,49591,29503,0.0,0.0,0.0
102,78733,49907,28261,0.0,0.0,0.0
103,78394,49643,28398,0.0,0.0,0.0
104,78082,49591,29367,0.0,0.0,0.0
105,78855,50142,28624,0.0,0.0,0.0
106,78986,50252,27274,0.0,0.0,0.0
107,77566,49332,28998,0.0,0.0,0.0
108,78301,49751,28953,0.0,0.0,0.0
109,78822,50061,28775,0.0,0.0,0.0
110,79121,50144,28335,0.0,0.0,0.0
111,78638,50021,29111,0.0,0.0,0.0
112,79114,50424,28736,0.0,0.0,0.0
113,79316,50586,27874,0.0,0.0,0.0
114,78272,49851,28127,0.0,0.0,0.0
115,77997,49691,29022,0.0,0.0,0.0
116,78493,49910,28712,0.0,0.0,0.0
117,78943,50113,29082,0.0,0.0,0.0
118,79204,50480,28446,0.0,0.0,0.0
119,78857,50293,28151,0.0,0.0,0.0
120,78663,50286,27866,0.0,0.0,0.0
121,77791,49882,28101,0.0,0.0,0.0
122,77560,49589,29795,0.0,0.0,0.0
123,78961,50243,28635,0.0,0.0,0.0
124,79052,50106,27653,0.0,0.0,0.0
125,78107,49675,29526,0.0,0.0,0.0
126,79142,50318,28905,0.0,0.0,0.0
127,79525,50572,27853,0.0,0.0,0.0
128,78325,49943,27704,0.0,0.0,0.0
129,77202,49300,29044,0.0,0.0,0.0
130,77910,49717,30450,0.0,0.0,0.0
131,80125,50611,28682,0.0,0.0,0.0
132,79934,50567,27132,0.0,0.0,0.0
133,77771,49695,27051,0.0,0.0,0.0
134,76357,49165,29812,0.0,0.0,0.0
135,78357,49967,30277,0.0,0.0,0.0
136,80220,50546,27453,0.0,0.0,0.0
137,78608,49729,27977,0.0,0.0,0.0
138,77900,49694,29142,0.0,0.0,0.0
139,78893,50164,28924,0.0,0.0,0.0
140,79213,50528,28560,0.0,0.0,0.0
141,78932,50160,27494,0.0,0.0,0.0
142,77448,49378,27858,0.0,0.0,0.0
143,77297,49205,30374,0.0,0.0,0.0
144,79419,50447,28960,0.0,0.0,0.0
145,79780,50517,26122,0.0,0.0,0.0
146,76897,49071,28930,0.0,0.0,0.0
147,77386,49273,28985,0.0,0.0,0.0
148,78330,49908,30037,0.0,0.0,0.0
149,80057,50591,28660,0.0,0.0,0.0
150,79478,50235,27723,0.0,0.0,0.0
151,78183,49727,28722,0.0,0.0,0.0
152,78301,49923,29597,0.0,0.0,0.0
153,79408,50290,27811,0.0,0.0,0.0
154,78405,49959,28316,0.0,0.0,0.0
155,77987,49707,28050,0.0,0.0,0.0
156,77763,49690,29984,0.0,0.0,0.0
157,79529,50424,28241,0.0,0.0,0.0
158,79159,50178,27769,0.0,0.0,0.0
159,77938,49612,29120,0.0,0.0,0.0
160,78715,50203,29932,0.0,0.0,0.0
161,80014,50716,26887,0.0,0.0,0.0
162,77891,49632,28274,0.0,0.0,0.0
163,77605,49600,29384,0.0,0.0,0.0
164,78671,50190,28991,0.0,0.0,0.0
