generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78269,49038,28289,0.0,0.0,0.5
2,77808,49026,30500,0.0,0.0,0.5
3,79927,50089,29810,0.0,0.0,0.5
4,80878,51073,27517,0.0,0.0,0.5
5,79293,50419,27376,0.0,0.0,0.5
6,77477,49846,28020,0.0,0.0,0.5
7,77309,49607,28800,0.0,0.0,0.5
8,78120,49664,28939,0.0,0.0,0.5
9,78394,49589,29022,0.0,0.0,0.5
10,78783,49937,28776,0.0,0.0,0.5
11,78973,49879,28524,0.0,0.0,0.5
12,96826,49854,28674,0.186396,0.0772302,0.5
13,103423,47746,29269,0.271004,0.157539,0.5
14,100091,43876,32339,0.301646,0.222178,0.5
15,97030,39436,37395,0.332341,0.274796,0.5
16,97177,35926,40196,0.363121,0.316462,0.5
17,97159,32256,41973,0.392048,0.347628,0.5
18,95631,28342,43448,0.420204,0.363688,0.5
19,94530,25399,43156,0.442103,0.378082,0.5
20,92583,22666,42908,0.461877,0.386688,0.5
21,72468,20449,41247,0.348975,0.380209,0.5
22,61104,18770,39683,0.263109,0.367109,0.5
23,59051,18315,38965,0.258785,0.336058,0.5
24,59113,19229,38428,0.239803,0.313378,0.5
25,60236,21157,38975,0.215884,0.292867,0.5
26,62601,23515,41439,0.192649,0.269722,0.5
27,67146,26977,42658,0.170368,0.253657,0.5
28,72248,30550,43429,0.153707,0.233807,0.5
29,77118,34332,43161,0.13657,0.220569,0.5
30,80775,37449,41854,0.123423,0.205536,0.5
31,82415,39854,40228,0.110987,0.190141,0.5
32,82720,41535,39093,0.0990329,0.179086,0.5
33,82430,42562,37354,0.0902766,0.166676,0.5
34,81712,43176,36320,0.0819219,0.155465,0.5
35,80652,43520,36085,0.0748525,0.145033,0.5
36,80297,43958,36111,0.0682217,0.135,0.5
37,80694,44793,35252,0.0620306,0.128546,0.5
38,80418,45076,34988,0.0577731,0.117755,0.5
