generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78263,49146,28692,0.0,0.0,0.75
2,78414,49192,30352,0.0,0.0,0.75
3,80236,50410,28730,0.0,0.0,0.75
4,79829,50437,27325,0.0,0.0,0.75
5,78139,49827,28871,0.0,0.0,0.75
6,78177,49981,28374,0.0,0.0,0.75
7,78114,49950,28233,0.0,0.0,0.75
8,77974,49741,29471,0.0,0.0,0.75
9,79139,50429,28299,0.0,0.0,0.75
10,78703,50146,27716,0.0,0.0,0.75
11,78029,49984,28961,0.0,0.0,0.75
12,96602,50130,29000,0.186259,0.077,0.75
13,103664,47851,28637,0.271632,0.159304,0.75
14,99286,43487,32609,0.303507,0.227008,0.75
15,97009,39218,37682,0.335763,0.277215,0.75
16,97027,35329,40047,0.366264,0.324581,0.75
17,96289,31183,42689,0.3972,0.357446,0.75
18,95479,27144,43446,0.428246,0.371473,0.75
19,93805,24006,43163,0.451895,0.390496,0.75
20,91465,21278,42263,0.473662,0.401273,0.75
21,70224,18509,40856,0.366342,0.400431,0.75
22,58202,16543,38226,0.285351,0.396157,0.75
23,55296,15402,36460,0.288131,0.383297,0.75
24,52707,14874,35326,0.280323,0.373054,0.75
25,50962,14915,34360,0.268681,0.35601,0.75
26,50522,15586,34326,0.253246,0.344127,0.75
27,51103,16611,35506,0.237931,0.335704,0.75
28,52875,17828,36183,0.226809,0.322886,0.75
29,55293,19529,38274,0.213834,0.315253,0.75
30,58287,21360,39989,0.204136,0.302508,0.75
31,62289,23684,41287,0.192618,0.296522,0.75
32,65820,25694,42549,0.183379,0.285259,0.75
33,69576,27913,43267,0.173587,0.274782,0.75
34,72819,30491,43410,0.164463,0.270813,0.75
35,75334,32366,43241,0.157479,0.259522,0.75
36,77024,33963,42641,0.1487,0.250592,0.75
37,78093,35398,42289,0.140294,0.244709,0.75
38,79109,36409,41975,0.134214,0.236724,0.75
39,79700,37466,41380,0.128545,0.226885,0.75
40,79935,38223,40631,0.121361,0.224225,0.75
41,79848,38723,40234,0.116784,0.214259,0.75
42,80056,39122,40138,0.112403,0.208394,0.75
43,80306,39951,39471,0.107545,0.201629,0.75
44,80302,40352,38954,0.103105,0.192637,0.75
45,80293,40981,38803,0.0972563,0.189599,0.75
46,80284,41471,37821,0.0936301,0.182782,0.75
47,79849,41607,37649,0.0892935,0.173723,0.75
48,79946,42036,38072,0.0848072,0.172148,0.75
49,80543,42556,37276,0.0815713,0.167279,0.75
50,80665,42915,36738,0.0797372,0.161794,0.75
51,80321,43029,36982,0.077072,0.159321,0.75
52,80372,43197,35923,0.0746529,0.153787,0.75
53,79909,43420,35879,0.0719694,0.146799,0.75
54,79661,43759,36029,0.0681262,0.143537,0.75
55,80067,44069,35347,0.0653453,0.138682,0.75
56,79969,44309,35699,0.0636247,0.133057,0.75
57,80643,44847,34535,0.0609352,0.130679,0.75
58,79848,44724,34501,0.0586301,0.126692,0.75
59,79492,44895,35273,0.056295,0.123225,0.75
60,80218,45332,34471,0.0546573,0.1191,0.75
61,80305,45451,34028,0.0527302,0.115875,0.75
62,80072,45600,34199,0.0507543,0.111144,0.75
63,80204,45861,33628,0.0487507,0.111128,0.75
64,79977,45843,33885,0.0484077,0.103792,0.75
65,79801,46077,34028,0.0451874,0.102386,0.75
66,80466,46429,32788,0.0440248,0.0979474,0.75
67,79864,46529,33630,0.0419087,0.0964466,0.75
68,80181,46925,31900,0.0403961,0.0920846,0.75
69,78989,46629,32824,0.0382205,0.0886851,0.75
70,79485,46826,32824,0.0375354,0.0859584,0.75
71,79776,47190,32621,0.0359945,0.086616,0.75
72,79686,47257,31708,0.0352697,0.0813202,0.75
73,79234,47140,32539,0.0338302,0.078936,0.75
74,79960,47459,31715,0.0326663,0.0787325,0.75
75,79261,47276,31948,0.0313332,0.0768436,0.75
76,78969,47140,31866,0.0309742,0.0747662,0.75
77,79090,47195,31658,0.0304526,0.0698402,0.75
78,79214,47401,31785,0.02913,0.0685543,0.75
79,79341,47642,31668,0.0279931,0.0631552,0.75
80,79651,48094,31938,0.0261641,0.0629814,0.75
81,80205,48327,30505,0.0253538,0.0618915,0.75
82,79123,47837,30765,0.0247273,0.0562327,0.75
83,78908,47776,31398,0.0237365,0.058698,0.75
