generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78664,49591,28547,0.0,0.0,0.75
2,78712,49386,30160,0.0,0.0,0.75
3,80018,50236,27720,0.0,0.0,0.75
4,78747,49922,28070,0.0,0.0,0.75
5,78138,49837,29755,0.0,0.0,0.75
6,79338,50363,28075,0.0,0.0,0.75
7,78958,50253,28153,0.0,0.0,0.75
8,78543,49819,27717,0.0,0.0,0.75
9,77155,49192,28870,0.0,0.0,0.75
10,77912,49381,30079,0.0,0.0,0.75
11,79746,50390,28106,0.0,0.0,0.75
12,97124,50039,27827,0.18567,0.0803716,0.75
13,102739,47602,28396,0.273513,0.1543,0.75
14,98741,43557,33340,0.303987,0.226005,0.75
15,97484,39743,36874,0.335542,0.27598,0.75
16,97116,35619,40243,0.366798,0.324814,0.75
17,96302,31182,41927,0.398133,0.356262,0.75
18,94557,27139,43603,0.427721,0.375892,0.75
19,93315,23771,43674,0.454509,0.38721,0.75
20,91348,20916,41848,0.475922,0.400306,0.75
21,70054,18430,40450,0.366567,0.401829,0.75
22,57866,16479,38388,0.284805,0.393639,0.75
23,55092,15273,36122,0.286212,0.381582,0.75
24,52638,14812,34639,0.278943,0.366624,0.75
25,50809,15015,34082,0.264422,0.354659,0.75
26,50248,15641,34643,0.24996,0.346607,0.75
27,51103,16575,35331,0.237481,0.332498,0.75
28,52897,17892,36633,0.224058,0.318784,0.75
29,55637,19686,38318,0.211541,0.309215,0.75
30,58931,21722,40079,0.199844,0.297837,0.75
31,62889,24037,41746,0.188658,0.289429,0.75
32,67074,26415,42677,0.178855,0.27639,0.75
33,71348,29081,43136,0.167769,0.268882,0.75
34,74140,31331,43443,0.157486,0.260802,0.75
35,76566,33385,42999,0.149244,0.256018,0.75
36,77941,34897,42676,0.143294,0.247774,0.75
37,79045,36127,41581,0.137181,0.238895,0.75
38,78940,36693,41139,0.130891,0.228396,0.75
39,79014,37519,41555,0.123231,0.224522,0.75
40,79873,38479,40412,0.118081,0.215357,0.75
41,79966,39303,39972,0.112367,0.209246,0.75
42,80181,39926,39690,0.108068,0.202532,0.75
43,80361,40458,39078,0.103253,0.198731,0.75
44,80550,40997,38694,0.0998262,0.190042,0.75
45,80363,41599,37911,0.0939674,0.184485,0.75
46,79754,41773,37517,0.0903278,0.179958,0.75
47,79519,41963,37530,0.0863001,0.173435,0.75
48,79643,42247,37497,0.0820976,0.166947,0.75
49,80060,42646,37737,0.0793218,0.160625,0.75
50,81053,43315,36508,0.0759811,0.154651,0.75
51,80472,43610,35423,0.0722363,0.150171,0.75
52,79655,43796,36417,0.0690854,0.147829,0.75
53,80203,44381,35422,0.067884,0.141198,0.75
54,80093,44485,35126,0.0642004,0.136281,0.75
55,79674,44465,34895,0.0611555,0.131623,0.75
56,79732,44588,35494,0.0588221,0.128289,0.75
57,80344,45006,34218,0.0580379,0.125241,0.75
58,79677,45025,34668,0.0553987,0.11737,0.75
59,80365,45757,34905,0.053145,0.11908,0.75
60,80870,46096,33255,0.0519476,0.115892,0.75
61,79964,45850,33885,0.0507041,0.111391,0.75
62,79973,46066,34037,0.0483851,0.106987,0.75
63,80213,46375,33082,0.0464264,0.105148,0.75
64,79781,46107,33135,0.0447412,0.101509,0.75
65,79290,46103,33553,0.0434985,0.0976962,0.75
66,79410,46146,33202,0.0418902,0.0956268,0.75
67,79610,46501,33419,0.0404535,0.0911009,0.75
68,80121,46793,31714,0.0390722,0.087958,0.75
69,79163,46679,32638,0.0370943,0.0839359,0.75
70,79308,46806,33052,0.0356711,0.0816743,0.75
71,79996,47283,32815,0.0338204,0.0799482,0.75
72,80671,47560,31516,0.0336366,0.0789123,0.75
73,79694,47353,31827,0.032562,0.0730826,0.75
74,79575,47577,32005,0.0304116,0.0727074,0.75
75,79302,47554,31287,0.0295264,0.0703807,0.75
76,78871,47263,32042,0.0290601,0.0681917,0.75
77,79497,47619,32129,0.0283659,0.0669489,0.75
78,79779,48000,30845,0.0269244,0.0661047,0.75
79,79088,47683,31150,0.0257624,0.0658748,0.75
80,78661,47606,31143,0.0258514,0.0627428,0.75
81,78800,47466,31513,0.0255584,0.0582934,0.75
82,79229,47742,31478,0.0243219,0.0586918,0.75
83,79586,48205,31589,0.0233081,0.0582323,0.75
84,79668,48288,30412,0.0222988,0.0521176,0.75
85,79221,48247,30643,0.0208089,0.0543028,0.75
86,78889,48202,31258,0.020776,0.050787,0.75
87,79257,48420,30919,0.0202001,0.0499854,0.75
88,79653,48577,30045,0.0199867,0.045748,0.75
89,79010,48419,31033,0.0185673,0.0460639,0.75
90,79560,48764,29460,0.0181812,0.0422946,0.75
91,78344,48284,30728,0.0168615,0.0422253,0.75
92,78829,48357,30432,0.0165738,0.0408452,0.75
93,78735,48400,30540,0.0155522,0.0391126,0.75
94,79253,48813,30952,0.0155073,0.0384628,0.75
95,80046,49177,29532,0.0151725,0.0370615,0.75
96,79092,48945,30031,0.0145653,0.0367121,0.75
97,78753,48707,29777,0.0135804,0.0341035,0.75
98,78641,48690,30286,0.0131992,0.033844,0.75
99,79039,49032,29568,0.0127279,0.0309794,0.75
100,78630,48938,30058,0.0121201,0.0302582,0.75
101,78808,49058,30141,0.0115026,0.0288975,0.75
102,79150,49267,29583,0.0108339,0.0284116,0.75
103,79078,49321,28724,0.0103822,0.0272246,0.75
104,77879,48865,29170,0.0102788,0.0271512,0.75
105,77645,48641,30434,0.0104836,0.0242492,0.75
106,78828,49138,30076,0.00978079,0.0236235,0.75
107,79445,49358,29725,0.00944049,0.023381,0.75
108,79457,49355,29136,0.0091496,0.021966,0.75
109,78800,49205,29638,0.00863579,0.0227242,0.75
110,79126,49494,29811,0.00849278,0.0232465,0.75
111,79275,49591,28780,0.00847051,0.0204135,0.75
112,78428,49071,29183,0.0081986,0.0205085,0.75
113,78301,49067,30538,0.00783515,0.0199915,0.75
114,79709,49688,29325,0.00743329,0.0198806,0.75
115,79219,49438,28422,0.00762443,0.0199142,0.75
116,78233,48960,29912,0.00761827,0.0174846,0.75
117,78769,49304,29721,0.00702688,0.0191447,0.75
118,79032,49474,28570,0.00704778,0.0187959,0.75
119,78533,49206,29887,0.00693339,0.0173821,0.75
120,79042,49558,29623,0.00681283,0.0155622,0.75
121,79142,49589,29297,0.00617877,0.0162474,0.75
122,79112,49473,29044,0.00597255,0.0163545,0.75
123,78790,49544,30092,0.0058383,0.0147381,0.75
124,79700,50004,28257,0.0055207,0.0137842,0.75
125,78929,49773,30026,0.00517554,0.0133384,0.75
126,79499,49918,28563,0.00496233,0.0124112,0.75
127,78565,49619,28983,0.00454401,0.0117828,0.75
128,78410,49492,29252,0.00459125,0.0115719,0.75
129,78725,49885,29212,0.00454112,0.0124093,0.75
130,79071,49843,27937,0.00458449,0.011347,0.75
131,77960,49320,30337,0.00439969,0.0105317,0.75
132,79463,49982,29470,0.00425984,0.011096,0.75
133,79558,49930,28026,0.00420448,0.0106865,0.75
134,78266,49320,29193,0.00403751,0.00983112,0.75
135,78603,49512,29917,0.00395659,0.00994418,0.75
136,79529,50136,28987,0.00379736,0.0096595,0.75
137,79281,49996,28425,0.00378401,0.00930519,0.75
138,78278,49288,27783,0.00371113,0.0101861,0.75
139,77236,48914,30130,0.00367057,0.00947561,0.75
140,78756,49560,30330,0.00352989,0.00946258,0.75
141,80260,50290,27883,0.00362572,0.0090019,0.75
142,78675,49550,28675,0.003381,0.00835222,0.75
143,78410,49694,28771,0.00299707,0.00861979,0.75
144,78158,49532,29305,0.00305791,0.00684184,0.75
145,78741,49785,29132,0.00284477,0.0088734,0.75
146,79092,49807,28405,0.0029649,0.00755149,0.75
147,78099,49430,30061,0.00282334,0.00745152,0.75
148,79519,50125,28741,0.00277292,0.00765457,0.75
149,79106,49933,28535,0.002819,0.00681619,0.75
150,78781,49803,28959,0.00260215,0.00625022,0.75
151,78740,49776,28838,0.00255906,0.00615507,0.75
152,78855,49777,28460,0.00218122,0.00628953,0.75
153,78257,49566,29470,0.00218511,0.00571768,0.75
154,78952,49983,29070,0.00227353,0.00614035,0.75
155,79185,50389,28787,0.00235524,0.00573175,0.75
156,78912,50116,27356,0.00229369,0.00575742,0.75
157,77277,49293,28087,0.00212871,0.0068537,0.75
158,76937,48859,30555,0.00231358,0.00679103,0.75
159,79296,49956,29014,0.00249067,0.00563521,0.75
160,79455,49740,28612,0.00234095,0.00601146,0.75
161,79225,49952,29136,0.0023225,0.00554297,0.75
162,79224,50083,28625,0.00201959,0.00517031,0.75
163,78837,49881,28349,0.0019534,0.00506191,0.75
164,78302,49572,28313,0.00187735,0.00471515,0.75
165,77597,49146,29180,0.00177842,0.0044037,0.75
166,78314,49493,29063,0.00164083,0.00493755,0.75
167,78566,49774,29519,0.00175648,0.00418375,0.75
168,79574,50376,29083,0.00157715,0.00335247,0.75
169,79636,50412,26492,0.00132478,0.00349162,0.75
170,77098,49235,28699,0.00126462,0.00357155,0.75
171,77581,49335,29367,0.00134053,0.00316682,0.75
172,78571,49833,29443,0.00124092,0.00278504,0.75
173,79628,50284,29153,0.00112398,0.00348163,0.75
174,79646,50501,26927,0.001243,0.0024325,0.75
175,77699,49536,29143,0.000997439,0.00269361,0.75
176,78400,49959,29436,0.00098852,0.00298954,0.75
177,79241,50250,28454,0.00104113,0.00216138,0.75
178,78865,49945,27976,0.000881253,0.00296683,0.75
179,77923,49357,28121,0.000936822,0.00190249,0.75
180,77266,49088,30507,0.000757125,0.00216344,0.75
181,79548,50066,29151,0.000741691,0.00197249,0.75
182,79962,50298,28117,0.000756609,0.00190276,0.75
183,78961,50008,27797,0.00073454,0.00187071,0.75
184,77814,49437,29130,0.00061043,0.00199107,0.75
185,78492,49704,29486,0.000649748,0.00208574,0.75
186,79491,50084,28085,0.000761092,0.00165569,0.75
187,78559,49674,28478,0.000687381,0.00152749,0.75
188,78238,49671,29509,0.000626294,0.0015419,0.75
189,79046,50384,29009,0.000543987,0.00118929,0.75
190,79497,50515,27362,0.000509453,0.00104159,0.75
191,77880,49875,27831,0.000417309,0.000952176,0.75
192,77251,49436,29440,0.000284786,0.00110394,0.75
193,78222,49853,30275,0.000294035,0.000990917,0.75
194,80369,50775,28243,0.000292401,0.00109762,0.75
195,79404,50356,26725,0.00034633,0.000748363,0.75
196,77110,49142,28682,0.000298275,0.000732167,0.75
197,77403,49627,30563,0.000258388,0.000703465,0.75
198,79780,50743,29203,0.000256957,0.000873198,0.75
199,80093,50838,27109,0.00024971,0.00068243,0.75
200,78275,49905,26904,0.000274673,0.000520369,0.75
201,76607,49272,29920,0.000202331,0.000434492,0.75
202,78501,50056,29227,0.000178342,0.000598761,0.75
203,79417,50343,27381,0.000207764,0.00065739,0.75
204,77977,49688,28091,0.000243662,0.000391584,0.75
205,77451,49391,28507,0.000180759,0.000263093,0.75
206,77894,49560,30202,0.000154056,0.000496656,0.75
207,79817,50421,28516,0.000150344,0.000648759,0.75
208,79489,50183,27708,0.000201286,0.000415043,0.75
209,78154,49706,29518,0.000223917,0.000406532,0.75
210,79185,50510,28837,0.000170487,0.000658876,0.75
211,79376,50484,27440,0.000207871,0.00058309,0.75
