generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78383,49334,28438,0.0,0.0,0.75
2,78446,49409,29915,0.0,0.0,0.75
3,79581,50243,30024,0.0,0.0,0.75
4,80749,51105,27519,0.0,0.0,0.75
5,79127,50376,26633,0.0,0.0,0.75
6,76792,49340,28728,0.0,0.0,0.75
7,77332,49590,30244,0.0,0.0,0.75
8,79386,50127,28849,0.0,0.0,0.75
9,79665,50234,28430,0.0,0.0,0.75
10,79359,50291,28730,0.0,0.0,0.75
11,78975,50304,27854,0.0,0.0,0.75
12,96180,50151,28243,0.187087,0.0774174,0.75
13,102815,47720,28251,0.274444,0.158862,0.75
14,98371,43179,32650,0.30538,0.225237,0.75
15,96652,39213,37784,0.337603,0.280357,0.75
16,96709,35299,39671,0.367768,0.325326,0.75
17,95506,31045,42676,0.398729,0.356606,0.75
18,94895,27046,43601,0.428674,0.376941,0.75
19,93649,23751,43445,0.454895,0.390171,0.75
20,91786,21048,42302,0.476658,0.398976,0.75
21,70612,18726,40257,0.366744,0.401334,0.75
22,58134,16560,38028,0.284506,0.396918,0.75
23,54918,15331,36161,0.28721,0.37958,0.75
24,52114,14877,34548,0.276931,0.369645,0.75
25,50438,14941,34160,0.265157,0.355782,0.75
26,50178,15549,34529,0.251465,0.343755,0.75
27,50847,16526,35723,0.236513,0.334798,0.75
28,52967,17964,36643,0.22447,0.323677,0.75
29,55666,19649,38246,0.213532,0.316111,0.75
30,58668,21489,39937,0.204089,0.298983,0.75
31,62332,23755,41177,0.190135,0.291619,0.75
32,66212,25882,42522,0.180753,0.283065,0.75
33,69730,28262,43493,0.169576,0.265445,0.75
34,73567,31014,43371,0.158821,0.262872,0.75
35,76194,33202,43129,0.150793,0.249994,0.75
36,78243,35093,42519,0.141284,0.244303,0.75
37,79362,36550,42119,0.134277,0.236568,0.75
38,80104,37419,41125,0.12819,0.2289,0.75
39,79907,38052,40699,0.122467,0.22186,0.75
40,79659,38748,40434,0.116741,0.217441,0.75
41,79952,39287,39479,0.112768,0.208617,0.75
