generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78437,49353,28301,0.0,0.0,0.75
2,77978,49205,30062,0.0,0.0,0.75
3,79705,50345,29789,0.0,0.0,0.75
4,80495,51002,26789,0.0,0.0,0.75
5,78281,50166,27661,0.0,0.0,0.75
6,77288,49614,28692,0.0,0.0,0.75
7,77912,49885,29667,0.0,0.0,0.75
8,79542,50478,27543,0.0,0.0,0.75
9,77992,49681,28417,0.0,0.0,0.75
10,78028,49754,29117,0.0,0.0,0.75
11,78979,50324,28963,0.0,0.0,0.75
12,97507,50693,27650,0.185187,0.0802532,0.75
13,103141,47754,27743,0.272617,0.159265,0.75
14,97950,43019,33119,0.305094,0.224343,0.75
15,96248,38984,37841,0.336781,0.278758,0.75
16,96736,35134,40268,0.366001,0.324985,0.75
17,96363,30922,42545,0.398722,0.356035,0.75
18,95253,27119,43408,0.428459,0.375979,0.75
19,93709,23776,43157,0.456221,0.391385,0.75
20,90892,20884,41975,0.476632,0.401977,0.75
21,69668,18296,40590,0.367242,0.404102,0.75
22,58199,16394,37725,0.287745,0.399284,0.75
23,54708,15050,36573,0.290862,0.385899,0.75
24,52082,14496,34567,0.284302,0.370295,0.75
25,50394,14599,33463,0.269804,0.358456,0.75
26,49323,15075,34050,0.254253,0.347093,0.75
27,50010,16011,34776,0.240322,0.332801,0.75
28,51695,17403,35872,0.225892,0.324153,0.75
29,54042,18986,37690,0.214046,0.310812,0.75
30,57550,21205,39299,0.200139,0.299333,0.75
31,61512,23348,40761,0.189735,0.290486,0.75
32,65386,25751,42390,0.179526,0.280042,0.75
33,69522,28377,43200,0.169968,0.271238,0.75
34,72970,30801,43506,0.160854,0.263803,0.75
35,76052,32873,43374,0.152586,0.253147,0.75
36,77933,34676,42979,0.14388,0.245306,0.75
37,79607,36269,42055,0.136621,0.237784,0.75
38,79894,37369,41391,0.12991,0.22825,0.75
39,80375,38279,40878,0.123347,0.224864,0.75
