generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78085,49038,28627,0.0,0.0,0.25
2,78063,48948,31224,0.0,0.0,0.25
3,80583,50628,29595,0.0,0.0,0.25
4,80935,50991,26947,0.0,0.0,0.25
5,78593,50252,26726,0.0,0.0,0.25
6,76447,49252,28798,0.0,0.0,0.25
7,77285,49719,30279,0.0,0.0,0.25
8,79442,50322,28069,0.0,0.0,0.25
9,79200,50205,28649,0.0,0.0,0.25
10,79078,50288,28318,0.0,0.0,0.25
11,78635,50337,28151,0.0,0.0,0.25
12,96414,50268,28160,0.187877,0.0802912,0.25
13,102988,47400,28950,0.276338,0.159965,0.25
14,98928,43101,32921,0.30599,0.22352,0.25
15,96974,39008,37667,0.337498,0.277285,0.25
16,96996,35013,40390,0.368185,0.319894,0.25
17,96847,31317,42708,0.397761,0.342922,0.25
18,96492,28048,43318,0.422336,0.355626,0.25
19,95037,25585,43461,0.438613,0.364016,0.25
20,93955,23720,42539,0.451301,0.369837,0.25
21,73751,22024,42361,0.333948,0.358467,0.25
22,63740,21204,41176,0.242611,0.336725,0.25
23,63188,21626,40591,0.228651,0.292479,0.25
24,64879,23897,41104,0.200227,0.260121,0.25
25,67936,27171,42549,0.169535,0.231792,0.25
26,73053,31710,43259,0.141404,0.205495,0.25
27,78989,36433,43425,0.119175,0.181013,0.25
28,84107,41138,40592,0.100866,0.164195,0.25
29,86211,43995,36933,0.0860621,0.1477,0.25
30,84946,45265,34632,0.0743355,0.133186,0.25
31,82053,45400,33969,0.0642694,0.119521,0.25
32,80339,45755,34679,0.0556579,0.107183,0.25
33,80640,46243,33388,0.0490141,0.0959926,0.25
34,80263,46303,32647,0.0442545,0.0865317,0.25
35,79908,46546,32774,0.038951,0.0781717,0.25
36,80053,47289,33160,0.0343023,0.0704011,0.25
37,81269,48227,31007,0.0309897,0.060696,0.25
38,80373,48140,31125,0.027136,0.0585863,0.25
39,80014,48221,30887,0.0244145,0.0509276,0.25
40,79763,48471,29794,0.0216516,0.0465698,0.25
41,78436,47802,31117,0.0193661,0.0418421,0.25
42,79045,48232,31283,0.017218,0.0360579,0.25
43,80108,49198,30335,0.0150172,0.0336575,0.25
44,80300,49544,29065,0.0133935,0.0294856,0.25
45,79112,49322,28979,0.0116733,0.0275889,0.25
46,78175,49041,29652,0.0105916,0.0243828,0.25
47,78358,49053,30178,0.00997346,0.0216051,0.25
48,79156,49315,29802,0.00883698,0.0182538,0.25
49,79422,49484,29140,0.00771826,0.017313,0.25
50,79122,49559,29102,0.00673643,0.0160126,0.25
51,78871,49691,28788,0.00623169,0.0128352,0.25
52,78705,49767,29258,0.00556508,0.0123898,0.25
53,78658,49814,27921,0.00492003,0.0109774,0.25
54,77641,49320,29194,0.00424389,0.00977941,0.25
55,78034,49447,29177,0.00390215,0.00837989,0.25
56,78563,49563,28931,0.00355765,0.00857212,0.25
57,78611,49418,29426,0.00334559,0.00727248,0.25
58,79047,49572,28261,0.00294761,0.00721843,0.25
59,78339,49355,29445,0.00264874,0.0067244,0.25
60,78929,49811,29161,0.00254659,0.00553822,0.25
61,79325,50112,28813,0.00221242,0.00452921,0.25
62,79218,50107,27428,0.00183039,0.00411988,0.25
63,77651,49421,28483,0.00159689,0.00409016,0.25
64,77408,49137,30305,0.00151147,0.00356377,0.25
65,79374,50198,30024,0.00146144,0.00334732,0.25
66,80831,51151,27196,0.00140416,0.00272099,0.25
67,78751,50080,27074,0.00126348,0.00260397,0.25
68,76850,49123,29276,0.00111906,0.00278385,0.25
69,78007,49677,30371,0.00108965,0.00251885,0.25
70,79883,50366,27888,0.000976428,0.00195425,0.25
71,78756,49848,27039,0.000965006,0.00179371,0.25
72,76973,49114,29718,0.000727528,0.00158153,0.25
73,78279,49882,29846,0.000555705,0.00189305,0.25
74,79863,50572,27784,0.000538422,0.00138569,0.25
75,78709,49812,28400,0.000603489,0.000985915,0.25
76,78159,49751,28138,0.000479791,0.000995096,0.25
77,77807,49582,29153,0.000359865,0.0010119,0.25
78,78667,49853,29445,0.000400422,0.000899983,0.25
79,79513,50450,28305,0.000377297,0.00100689,0.25
80,79012,50111,28073,0.000354377,0.000694618,0.25
81,78336,49878,28441,0.000293607,0.000404346,0.25
82,78157,49841,28366,0.000249498,0.000687443,0.25
83,77902,49561,28666,0.000218223,0.00038373,0.25
84,78174,49638,29209,0.000166296,0.000410832,0.25
85,79080,50226,28766,0.000151745,0.00020858,0.25
86,79195,50367,28042,9.47029e-05,0.000338778,0.25
87,78390,50052,28459,0.000127567,0.000228399,0.25
88,78429,49883,28069,0.000102003,0.000249385,0.25
89,77794,49574,29572,0.000109263,0.000405789,0.25
90,78728,49914,28946,0.000146073,0.000138188,0.25
91,78990,50033,28475,8.86188e-05,0.000193152,0.25
92,78806,49874,27734,3.17235e-05,0.000198313,0.25
93,77624,49305,29177,5.79718e-05,0.000119958,0.25
94,78125,49649,29195,5.76e-05,0.00013701,0.25
95,78878,49967,28918,3.16945e-05,0.000121032,0.25
96,79287,50198,28376,4.41434e-05,8.81026e-05,0.25
97,78947,50304,27936,3.16668e-05,7.15922e-05,0.25
98,78256,49959,28389,1.91679e-05,8.80623e-05,0.25
99,78270,49833,28995,3.19407e-05,6.89774e-05,0.25
100,78829,50071,28987,2.53714e-05,1.72491e-05,0.25
101,79308,50424,28207,2.52181e-05,1.77261e-05,0.25
102,78741,50156,27640,1.26999e-05,1.80897e-05,0.25
103,77646,49368,29099,1.2879e-05,1.71827e-05,0.25
104,78420,49667,29595,1.27518e-05,1.68947e-05,0.25
105,79662,50352,28389,0.0,0.0,0.25
106,79117,50265,27561,0.0,0.0,0.25
107,77867,49784,29326,0.0,1.70497e-05,0.25
108,78901,50289,29015,0.0,5.16974e-05,0.25
109,79418,50561,27906,1.25916e-05,0.0,0.25
110,78578,49977,28413,1.27262e-05,0.0,0.25
111,78081,49831,28749,0.0,0.0,0.25
112,78275,49694,28983,0.0,0.0,0.25
113,78873,49820,28538,0.0,0.0,0.25
114,78729,49767,29029,0.0,0.0,0.25
115,78959,50018,28417,0.0,0.0,0.25
116,78575,50108,28569,0.0,0.0,0.25
117,78779,50247,27790,0.0,0.0,0.25
