generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78449,49335,28224,0.0,0.0,0.0
2,77955,48941,30296,0.0,0.0,0.0
3,79625,49961,29565,0.0,0.0,0.0
4,80159,50566,28224,0.0,0.0,0.0
5,79503,50389,28637,0.0,0.0,0.0
6,79074,50418,27830,0.0,0.0,0.0
7,78029,49914,27409,0.0,0.0,0.0
8,76856,49091,29221,0.0,0.0,0.0
9,77839,49390,29820,0.0,0.0,0.0
10,79426,50124,28978,0.0,0.0,0.0
11,79713,50537,28532,0.0,0.0,0.0
12,97564,50778,27462,0.185232,0.0772704,0.0
13,103087,47945,27898,0.273905,0.161338,0.0
14,98134,43309,32605,0.306112,0.222083,0.0
15,96425,39061,37477,0.339061,0.271406,0.0
16,97066,35479,41275,0.365298,0.312356,0.0
17,97821,31903,41558,0.391194,0.33973,0.0
18,96431,28437,43515,0.417293,0.347765,0.0
19,95811,26164,43436,0.433426,0.353958,0.0
20,94652,24414,42724,0.44447,0.355667,0.0
21,75255,23112,42037,0.322111,0.336144,0.0
22,65741,22999,41394,0.223787,0.302,0.0
23,66437,24632,41755,0.202402,0.257778,0.0
24,69285,27905,43184,0.169763,0.214732,0.0
25,75089,32706,43211,0.135985,0.179133,0.0
26,81080,38209,42596,0.107184,0.148676,0.0
27,86216,43703,39413,0.0830124,0.127395,0.0
28,88004,47215,34188,0.0663436,0.106221,0.0
29,85321,48239,30814,0.0529002,0.0934965,0.0
30,80730,47474,31312,0.0430633,0.0799534,0.0
31,78659,46911,31022,0.0352089,0.0681452,0.0
32,77647,46635,32522,0.0298595,0.0583605,0.0
33,79207,47368,32415,0.0258626,0.0499923,0.0
34,80336,48248,31096,0.02202,0.0409217,0.0
35,80781,49054,30722,0.018284,0.0347471,0.0
36,80611,49619,28391,0.0152337,0.0308901,0.0
37,78588,49022,30597,0.0129982,0.0246103,0.0
38,79650,49855,28985,0.0106277,0.0222529,0.0
39,78766,49593,28447,0.00888074,0.0190354,0.0
40,77749,48969,29860,0.00774286,0.0154722,0.0
41,78615,49342,29472,0.00666539,0.0144205,0.0
42,78819,49513,29503,0.00598206,0.011931,0.0
43,79420,49946,29403,0.00499245,0.00959086,0.0
44,79534,50081,28795,0.0040863,0.00850842,0.0
45,79189,49904,29036,0.0033338,0.00802452,0.0
46,78878,49942,27833,0.00305535,0.00583839,0.0
47,77798,49398,29293,0.00257076,0.00535964,0.0
48,78461,49659,29896,0.00214119,0.00496722,0.0
49,79383,50029,29184,0.00187068,0.00443736,0.0
50,79778,50272,28592,0.00155431,0.00311276,0.0
51,79122,50247,28365,0.00129547,0.00280275,0.0
52,78535,49888,26882,0.00115235,0.00262257,0.0
53,76829,48992,29638,0.000969686,0.00178824,0.0
54,78321,49738,29457,0.000829918,0.00179923,0.0
55,79129,50058,28332,0.000821443,0.00135889,0.0
56,78808,49808,28276,0.000564663,0.00116707,0.0
57,78510,49684,28974,0.000509489,0.0010009,0.0
58,78618,49970,28483,0.000305274,0.000842608,0.0
59,78619,50212,28310,0.00029255,0.000635818,0.0
60,78239,49942,28840,0.000242846,0.000520111,0.0
61,78504,50029,29340,0.000191073,0.000477164,0.0
62,79545,50677,27392,0.000150858,0.000529352,0.0
63,78267,50128,27737,0.000127768,0.000288423,0.0
64,77318,49513,28475,7.76016e-05,0.00022827,0.0
65,77500,49574,29616,7.74194e-05,0.000287007,0.0
66,79224,50326,28774,6.94234e-05,0.000173768,0.0
67,79233,50390,28317,7.5726e-05,0.000176572,0.0
68,78792,50103,27870,8.24957e-05,0.000179404,0.0
69,78096,49946,28132,6.40238e-05,0.000177734,0.0
70,77498,49524,28727,5.8066e-05,0.000226268,0.0
71,77778,49176,30332,7.07141e-05,0.000181327,0.0
72,79862,50181,29127,7.51296e-05,0.000120163,0.0
73,80210,50704,28026,2.49345e-05,8.92029e-05,0.0
74,79094,50320,27612,3.79296e-05,9.05403e-05,0.0
75,77869,49566,30021,3.85262e-05,4.9965e-05,0.0
76,79560,50558,27772,2.51383e-05,5.40112e-05,0.0
77,78570,49925,28430,2.5455e-05,1.75871e-05,0.0
78,78268,49649,28816,6.38831e-06,0.000104109,0.0
79,78413,49833,28959,2.5506e-05,3.45316e-05,0.0
80,78771,50022,28734,1.90425e-05,5.2203e-05,0.0
81,78984,50249,28159,1.26608e-05,1.77563e-05,0.0
82,78225,49923,29136,6.39182e-06,1.71609e-05,0.0
83,79025,50458,28227,1.26542e-05,5.31406e-05,0.0
84,78693,50246,27515,3.1769e-05,0.0,0.0
85,77489,49705,28772,1.93576e-05,0.0,0.0
86,77856,49678,28815,1.28442e-05,0.0,0.0
87,78153,49517,29001,0.0,0.0,0.0
88,78815,49950,29097,0.0,0.0,0.0
89,79164,50326,28542,0.0,0.0,0.0
90,79251,50548,28011,0.0,0.0,0.0
91,78479,50186,27895,0.0,0.0,0.0
92,77825,49840,28232,0.0,0.0,0.0
93,77795,49624,29495,0.0,0.0,0.0
94,78881,50014,28707,0.0,0.0,0.0
95,78860,50045,28808,0.0,0.0,0.0
96,78972,50305,28959,0.0,0.0,0.0
97,79224,50461,27782,0.0,0.0,0.0
98,78372,50026,28822,0.0,0.0,0.0
99,78258,49756,28531,0.0,0.0,0.0
100,78105,49752,29326,0.0,0.0,0.0
101,79108,50331,28693,0.0,0.0,0.0
102,78987,50294,27499,0.0,0.0,0.0
103,77941,49853,28671,0.0,0.0,0.0
104,78340,50103,28426,0.0,0.0,0.0
105,78283,49939,28910,0.0,0.0,0.0
106,78834,49976,28613,0.0,0.0,0.0
107,78816,50160,28118,0.0,0.0,0.0
108,78255,49825,27775,0.0,0.0,0.0
109,77374,49487,29140,0.0,0.0,0.0
110,78223,49921,28431,0.0,0.0,0.0
111,78288,49746,28905,0.0,0.0,0.0
112,78739,49958,27394,0.0,0.0,0.0
113,77364,49237,29683,0.0,0.0,0.0
114,78714,49852,28918,0.0,0.0,0.0
115,79136,50175,28460,0.0,0.0,0.0
116,78822,49826,26985,0.0,0.0,0.0
117,76996,49108,30018,0.0,0.0,0.0
118,78774,49962,29372,0.0,0.0,0.0
119,79786,50631,28575,0.0,0.0,0.0
120,79610,50465,27638,0.0,0.0,0.0
121,78028,49824,28486,0.0,0.0,0.0
122,77965,49688,28428,0.0,0.0,0.0
123,77891,49679,29299,0.0,0.0,0.0
124,78809,50036,28863,0.0,0.0,0.0
125,79140,50274,28158,0.0,0.0,0.0
126,78688,50064,29314,0.0,0.0,0.0
127,79324,50445,27935,0.0,0.0,0.0
128,78508,50200,28550,0.0,0.0,0.0
129,78526,50164,28072,0.0,0.0,0.0
130,77922,49835,28109,0.0,0.0,0.0
131,77656,49578,29046,0.0,0.0,0.0
132,78446,49911,27786,0.0,0.0,0.0
133,77640,49369,29685,0.0,0.0,0.0
134,79011,50121,29390,0.0,0.0,0.0
135,79653,50289,27813,0.0,0.0,0.0
136,78417,49844,28158,0.0,0.0,0.0
137,77770,49571,28281,0.0,0.0,0.0
138,77670,49509,29932,0.0,0.0,0.0
139,79656,50550,28396,0.0,0.0,0.0
140,79216,50375,27497,0.0,0.0,0.0
141,77969,49779,28845,0.0,0.0,0.0
142,78534,50259,28856,0.0,0.0,0.0
143,78840,50204,27894,0.0,0.0,0.0
144,77895,49597,28278,0.0,0.0,0.0
145,77692,49213,29813,0.0,0.0,0.0
146,79202,50105,29757,0.0,0.0,0.0
147,80403,50816,27592,0.0,0.0,0.0
