generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,77786,48992,28735,0.0,0.0,0.0
2,78056,49157,30414,0.0,0.0,0.0
3,79804,50060,28351,0.0,0.0,0.0
4,79426,49967,28459,0.0,0.0,0.0
5,79027,50277,28769,0.0,0.0,0.0
6,78768,50389,28560,0.0,0.0,0.0
7,79016,50356,28255,0.0,0.0,0.0
8,78532,49950,27962,0.0,0.0,0.0
9,77755,49584,29968,0.0,0.0,0.0
10,79316,50164,29338,0.0,0.0,0.0
11,79980,50700,27871,0.0,0.0,0.0
12,97039,50321,25855,0.184606,0.0765616,0.0
13,101110,46940,29509,0.275947,0.154936,0.0
14,98314,43456,33774,0.305185,0.215891,0.0
15,97709,39674,36326,0.333664,0.270839,0.0
16,97170,35730,40566,0.363512,0.309865,0.0
17,96953,32130,41959,0.38923,0.3364,0.0
18,96388,28829,43596,0.415067,0.351133,0.0
19,96270,26448,43388,0.432596,0.353808,0.0
20,94825,24483,43048,0.444746,0.353687,0.0
21,75331,23153,42355,0.322603,0.337375,0.0
22,65931,23227,41967,0.223848,0.305121,0.0
23,66775,24660,42072,0.204807,0.257131,0.0
24,69979,27888,42698,0.172137,0.216005,0.0
25,74907,32599,43317,0.136896,0.179295,0.0
26,81137,38120,42719,0.10738,0.151841,0.0
27,86323,43388,39766,0.0847167,0.126314,0.0
28,88645,47093,34861,0.067195,0.108259,0.0
29,86447,48625,30617,0.053715,0.0928896,0.0
30,81642,47947,30118,0.0430538,0.080417,0.0
31,78005,46870,31635,0.0352029,0.0704915,0.0
32,77536,46607,32909,0.0308373,0.0589352,0.0
33,79556,47546,33028,0.0263965,0.0488676,0.0
34,81638,48755,30759,0.0219077,0.0441172,0.0
35,81150,49180,30494,0.0190388,0.0345478,0.0
36,80863,49904,29405,0.015619,0.0308281,0.0
37,79590,49879,28409,0.0127843,0.0260129,0.0
38,78054,49017,28994,0.0107682,0.023022,0.0
39,77414,48509,30426,0.00979151,0.0186682,0.0
40,78720,49199,30316,0.00836509,0.0164929,0.0
41,80127,49918,28397,0.00693274,0.0146494,0.0
42,78849,49439,28569,0.00586564,0.0118485,0.0
43,78050,49291,30215,0.00493914,0.0105742,0.0
44,79202,49641,28712,0.00448852,0.00896838,0.0
45,78984,49631,29082,0.00378558,0.00785709,0.0
46,79288,49913,28734,0.00303325,0.00638616,0.0
47,78924,49869,29438,0.00259744,0.00516339,0.0
48,79427,50264,27739,0.00212774,0.00371318,0.0
49,78348,49659,28184,0.00172946,0.00392066,0.0
50,77607,49229,29583,0.00157202,0.00344793,0.0
51,78788,49915,29786,0.00147865,0.00270261,0.0
52,79986,50523,29128,0.00113145,0.00252335,0.0
53,79971,50570,27555,0.00101912,0.00244965,0.0
54,78666,50044,27387,0.000889838,0.00167963,0.0
55,77239,49330,29728,0.000725022,0.00151372,0.0
56,78721,49947,28706,0.000673264,0.00142827,0.0
57,78883,50085,28296,0.000538773,0.00111323,0.0
58,78470,49863,28536,0.000458774,0.000963695,0.0
59,78448,49921,28606,0.000356924,0.000786548,0.0
60,78686,50050,28263,0.000260529,0.000406892,0.0
61,78512,49810,28761,0.00016558,0.00048677,0.0
62,78482,49881,29197,0.000159272,0.000325376,0.0
63,79211,50168,28742,0.00013887,0.00022615,0.0
64,79115,50199,27988,0.000107439,0.000250107,0.0
65,78365,49921,28962,8.93256e-05,0.000224432,0.0
66,78972,50051,28943,6.96449e-05,0.000241855,0.0
67,79050,50126,28280,7.59013e-05,0.000106082,0.0
68,78748,50107,28941,6.9843e-05,8.63826e-05,0.0
69,78780,50138,28711,2.53872e-05,8.70746e-05,0.0
70,78945,50336,27212,2.53341e-05,0.000146994,0.0
71,77561,49504,28743,2.57862e-05,0.000139164,0.0
72,77885,49611,29892,4.4938e-05,0.000150542,0.0
73,79341,50408,27885,6.9321e-05,1.79308e-05,0.0
74,78503,49978,28015,6.36918e-05,0.0,0.0
75,77890,49746,29445,3.20965e-05,3.39616e-05,0.0
76,78932,50329,28613,1.90037e-05,0.000122322,0.0
77,79143,50354,28310,2.52707e-05,1.76616e-05,0.0
78,78864,50267,27662,1.26801e-05,0.0,0.0
79,77673,49606,28280,6.43724e-06,5.3041e-05,0.0
80,77576,49487,29021,0.0,1.72289e-05,0.0
81,78266,49654,29129,0.0,5.14951e-05,0.0
82,79150,49965,28634,1.89514e-05,0.0,0.0
83,79321,50296,28563,1.89105e-05,1.75052e-05,0.0
84,79021,50183,26906,1.26549e-05,3.71664e-05,0.0
85,77220,49264,29193,0.0,0.0,0.0
86,77976,49600,29081,0.0,0.0,0.0
87,78856,50062,28928,0.0,0.0,0.0
88,79283,50192,28154,0.0,0.0,0.0
89,78545,49921,28830,0.0,0.0,0.0
90,78762,50371,27751,0.0,0.0,0.0
91,78025,49897,28643,0.0,0.0,0.0
92,78243,50038,29465,0.0,0.0,0.0
93,79208,50314,27439,0.0,0.0,0.0
94,77935,49462,28804,0.0,0.0,0.0
95,78353,49824,29643,0.0,0.0,0.0
96,79473,50288,27718,0.0,0.0,0.0
97,78388,50009,28071,0.0,0.0,0.0
98,77817,49590,28744,0.0,0.0,0.0
99,77854,49457,29216,0.0,0.0,0.0
100,78920,50147,29983,0.0,0.0,0.0
101,80241,50779,26918,0.0,0.0,0.0
102,78016,49716,27382,0.0,0.0,0.0
103,76749,49198,29269,0.0,0.0,0.0
104,77762,49547,29763,0.0,0.0,0.0
105,79584,50273,29197,0.0,0.0,0.0
106,80011,50698,27593,0.0,0.0,0.0
107,78537,50100,27709,0.0,0.0,0.0
108,77585,49810,27531,0.0,0.0,0.0
109,76839,49165,29055,0.0,0.0,0.0
110,77887,49459,30448,0.0,0.0,0.0
111,79819,50332,28596,0.0,0.0,0.0
112,79471,50317,28666,0.0,0.0,0.0
113,79185,50335,27958,0.0,0.0,0.0
114,78466,50167,27472,0.0,0.0,0.0
115,77340,49553,29165,0.0,0.0,0.0
