generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78076,49465,28547,0.0,0.0,0.5
2,78324,49405,30211,0.0,0.0,0.5
3,80043,50511,28113,0.0,0.0,0.5
4,79122,50169,27915,0.0,0.0,0.5
5,78343,49945,28265,0.0,0.0,0.5
6,77949,49644,28597,0.0,0.0,0.5
7,78272,49839,29828,0.0,0.0,0.5
8,79452,50337,28478,0.0,0.0,0.5
9,78887,50152,28105,0.0,0.0,0.5
10,78487,50013,29222,0.0,0.0,0.5
11,79305,50456,27926,0.0,0.0,0.5
12,96409,50082,28578,0.186061,0.0791518,0.5
13,103247,47511,28109,0.272691,0.158721,0.5
14,98489,43158,33343,0.305044,0.22243,0.5
15,97073,39235,37621,0.336252,0.273983,0.5
16,97307,35434,40450,0.365755,0.318443,0.5
17,97148,31690,42244,0.393436,0.352062,0.5
18,95742,27910,43371,0.422667,0.368322,0.5
19,94350,24761,43595,0.447387,0.379092,0.5
20,92753,22333,42384,0.465737,0.385605,0.5
21,72276,20071,41470,0.352434,0.379961,0.5
22,60997,18757,39548,0.264775,0.367376,0.5
23,59020,18376,38469,0.258717,0.336791,0.5
24,58660,19360,38242,0.238638,0.317557,0.5
25,59473,20962,39024,0.21672,0.294972,0.5
26,61868,23208,40972,0.193646,0.271112,0.5
27,66144,26461,42354,0.170885,0.252786,0.5
28,71413,30152,43666,0.15271,0.23737,0.5
29,76646,33877,43281,0.1382,0.219103,0.5
30,80196,36980,42088,0.123965,0.20336,0.5
31,82717,39909,40744,0.111452,0.187255,0.5
32,83724,42156,38501,0.0986336,0.17793,0.5
33,82836,43132,36940,0.0891219,0.16876,0.5
34,81268,43359,36139,0.0816988,0.152066,0.5
35,80313,43587,36532,0.0739855,0.144312,0.5
36,80581,44245,35449,0.0678572,0.134447,0.5
37,80637,44658,35040,0.0628248,0.124072,0.5
38,80704,45186,34741,0.0575808,0.115987,0.5
39,80657,45822,34383,0.0527171,0.110011,0.5
40,80782,46299,33254,0.0488537,0.0998526,0.5
41,80142,46524,32368,0.0446395,0.0947077,0.5
42,79326,46292,32525,0.0416572,0.0889931,0.5
43,78876,46399,33145,0.0378252,0.0818977,0.5
44,79715,46976,32484,0.0352631,0.0770533,0.5
45,79955,47363,32879,0.0323057,0.0710636,0.5
46,80568,47945,31804,0.0294596,0.0653377,0.5
47,80440,48229,30998,0.0271942,0.0643429,0.5
48,79432,47941,31304,0.0254054,0.0596569,0.5
49,79301,48259,31102,0.023808,0.0554787,0.5
50,79424,48528,31003,0.0225184,0.049592,0.5
51,79652,48635,31308,0.0207716,0.0476556,0.5
52,80001,48800,29656,0.0195998,0.0431279,0.5
53,79158,48468,30661,0.0183115,0.0417795,0.5
54,79262,48896,30651,0.0164833,0.0393299,0.5
55,79201,48706,29344,0.0153849,0.0363959,0.5
56,78399,48356,30953,0.0144708,0.0326624,0.5
57,79346,49083,30233,0.0132395,0.0321338,0.5
58,79400,49324,29904,0.0126008,0.0293941,0.5
59,79629,49336,30000,0.0119429,0.02695,0.5
60,79536,49462,29332,0.0108756,0.0243932,0.5
61,78995,49342,28886,0.0100703,0.0240255,0.5
62,77962,48799,28990,0.00924168,0.0216971,0.5
63,77831,48742,30050,0.00868549,0.0209484,0.5
64,78572,48958,29961,0.00835539,0.0190581,0.5
65,79302,49401,30396,0.00747144,0.0171404,0.5
66,80276,49921,27881,0.0069261,0.0158352,0.5
67,78346,49121,29979,0.00628622,0.0156776,0.5
68,79152,49618,29572,0.00596321,0.0140166,0.5
69,79253,49717,28725,0.00532472,0.0121149,0.5
70,78773,49576,28282,0.00507153,0.0121455,0.5
71,77875,49221,30135,0.00484109,0.0111332,0.5
72,79304,50066,29837,0.00462146,0.0103228,0.5
73,80122,50273,28701,0.00400015,0.0103829,0.5
74,79170,49973,28442,0.00368827,0.00877224,0.5
75,78388,49820,29164,0.00336148,0.00888081,0.5
76,78760,49945,29416,0.0033837,0.00747892,0.5
77,79443,50195,28296,0.00316579,0.00775728,0.5
78,78397,49596,28463,0.00299119,0.00630643,0.5
79,77960,49152,29688,0.00266162,0.00634937,0.5
80,78842,49510,29915,0.00239086,0.00616747,0.5
81,79900,50279,28751,0.00229662,0.00546068,0.5
82,79604,50421,28396,0.00201623,0.00517679,0.5
83,78785,50193,28133,0.00199277,0.00481641,0.5
84,78019,49874,28458,0.00185211,0.00433973,0.5
85,78019,49724,28538,0.0016983,0.00380195,0.5
86,77805,49400,29408,0.00141379,0.00401251,0.5
87,78686,49954,28856,0.00134713,0.00393332,0.5
88,78809,49833,28446,0.00138944,0.00321662,0.5
89,78491,49716,28768,0.00122307,0.00283301,0.5
90,78743,50132,29109,0.00119376,0.0030403,0.5
91,79423,50600,27738,0.00107651,0.00257769,0.5
92,77985,49778,28141,0.000955312,0.00243417,0.5
93,77624,49569,29416,0.000959755,0.00258363,0.5
94,78704,49855,28821,0.000978349,0.00138788,0.5
95,78725,49865,28591,0.0007812,0.0024833,0.5
96,78759,49825,28387,0.000825303,0.00177898,0.5
97,78571,49991,28488,0.000700004,0.00172002,0.5
98,78300,49805,28268,0.000676884,0.00187491,0.5
99,77996,49793,29364,0.00065388,0.00143032,0.5
100,78791,50060,29010,0.000545748,0.00113754,0.5
101,79208,50267,28304,0.000549187,0.00109525,0.5
102,78851,50380,28238,0.000405829,0.000832212,0.5
103,78550,50180,27109,0.000330999,0.000848427,0.5
104,76999,49232,30214,0.000402603,0.000943271,0.5
105,78853,49853,29205,0.000323387,0.000821777,0.5
106,79364,50152,28359,0.000365405,0.000828661,0.5
107,78927,49969,28306,0.000304078,0.00038861,0.5
108,78344,49790,28217,0.000204228,0.000549314,0.5
109,77873,49680,28764,0.00017978,0.000504102,0.5
110,78636,49949,28439,0.000203469,0.000439537,0.5
111,78171,49725,29365,0.000166302,0.000527839,0.5
112,79214,50205,28280,0.000176736,0.000406648,0.5
113,78942,50341,28595,0.000158344,0.000279769,0.5
114,78879,50277,28316,0.000145793,0.000388473,0.5
115,78576,50124,28415,0.000133629,0.000422312,0.5
116,78411,49868,28119,0.000108403,0.000266724,0.5
117,77859,49634,29159,0.000122015,0.000171474,0.5
118,78488,49734,28725,0.000114667,0.000261097,0.5
119,78775,49972,29485,8.88607e-05,0.000356113,0.5
120,79600,50414,28627,9.42211e-05,0.000349321,0.5
121,79335,50449,26142,8.19311e-05,0.000210389,0.5
122,76701,49304,29232,8.47447e-05,0.000256568,0.5
123,77758,49616,29772,9.00229e-05,0.00023512,0.5
124,79245,50312,29393,0.000113572,0.00020413,0.5
125,80156,50761,28039,9.98054e-05,0.000267485,0.5
126,79351,50594,27516,9.45168e-05,0.000308911,0.5
127,77950,49940,28567,0.00010263,0.000262541,0.5
128,78095,49862,28342,7.68295e-05,0.000158775,0.5
129,78034,49494,28748,7.68896e-05,0.00027828,0.5
130,78534,49764,29786,8.91334e-05,0.000184651,0.5
131,79656,50385,28619,9.41549e-05,0.000209651,0.5
132,79379,50259,27181,9.44834e-05,0.000110371,0.5
133,77677,49599,29113,6.43691e-05,0.00015457,0.5
134,78337,49899,29595,6.38268e-05,0.000185842,0.5
135,79551,50501,27999,6.9138e-05,0.00016072,0.5
136,78870,50095,27700,6.33955e-05,0.000144404,0.5
137,77851,49559,27944,7.06478e-05,0.000232608,0.5
138,77376,49384,29883,6.46195e-05,0.000133855,0.5
139,79203,50176,28478,6.94418e-05,0.000263361,0.5
140,79033,50041,29294,0.000101224,0.000238957,0.5
141,79572,50406,28025,0.000100538,0.000160571,0.5
142,78580,50042,28803,8.90812e-05,0.000277749,0.5
143,78833,50293,28759,6.34252e-05,0.000121701,0.5
144,78919,50343,28023,3.1678e-05,0.000160582,0.5
145,78337,49959,29233,3.82961e-05,0.000136832,0.5
146,79024,50157,27765,3.1636e-05,0.000126058,0.5
147,78202,49742,27871,2.55748e-05,0.000179398,0.5
148,77779,49576,29495,7.71416e-05,3.39041e-05,0.5
149,78725,49943,29097,5.7161e-05,6.87356e-05,0.5
150,78979,50125,28564,2.53232e-05,0.000105027,0.5
151,79036,50121,28765,1.26525e-05,3.47645e-05,0.5
152,78965,50342,28570,1.26638e-05,7.00035e-05,0.5
153,78903,50436,27876,2.53476e-05,1.79366e-05,0.5
154,77897,49809,27839,2.56749e-05,7.18417e-05,0.5
155,77394,49476,28843,2.58418e-05,1.73352e-05,0.5
156,77943,49709,28624,6.41494e-06,0.0,0.5
157,78188,49821,28361,0.0,3.52597e-05,0.5
158,78374,49753,29327,6.37967e-06,1.70491e-05,0.5
159,79052,50063,28781,6.32495e-06,1.73726e-05,0.5
160,79101,50416,28093,0.0,0.0,0.5
161,78678,50136,28688,0.0,0.0,0.5
162,78572,49938,27173,0.0,0.0,0.5
163,76917,49025,29076,0.0,0.0,0.5
164,77604,49427,30748,0.0,0.0,0.5
165,80185,50697,29329,0.0,0.0,0.5
166,80961,51353,27139,0.0,0.0,0.5
167,78928,50501,26300,0.0,0.0,0.5
168,76467,49257,28665,0.0,0.0,0.5
169,77005,49265,29717,0.0,0.0,0.5
170,78856,49983,29206,0.0,0.0,0.5
171,79500,50272,27743,0.0,0.0,0.5
172,78435,49923,27598,0.0,0.0,0.5
173,77430,49394,28357,0.0,0.0,0.5
174,77441,49388,29059,0.0,0.0,0.5
175,78469,49973,29716,0.0,0.0,0.5
176,79751,50519,28057,0.0,0.0,0.5
177,78996,50377,28740,0.0,0.0,0.5
178,79080,50578,27907,0.0,0.0,0.5
179,78247,50226,28651,0.0,0.0,0.5
180,78169,50033,28361,0.0,0.0,0.5
181,78117,49951,28245,0.0,0.0,0.5
182,78034,49680,28724,0.0,0.0,0.5
183,78361,49959,28585,0.0,0.0,0.5
184,78685,50063,28773,0.0,0.0,0.5
185,78877,50208,26913,0.0,0.0,0.5
186,77110,49363,29476,0.0,0.0,0.5
187,78479,49904,29061,0.0,0.0,0.5
188,79128,50330,28765,0.0,0.0,0.5
189,79299,50226,27129,0.0,0.0,0.5
190,77580,49581,28705,0.0,0.0,0.5
191,77788,49612,29923,0.0,0.0,0.5
192,79539,50451,29136,0.0,0.0,0.5
193,80223,50797,28031,0.0,0.0,0.5
194,78975,50116,27426,0.0,0.0,0.5
195,77338,49501,29018,0.0,0.0,0.5
196,78374,49978,29218,0.0,0.0,0.5
197,79197,50412,27722,0.0,0.0,0.5
198,78266,49737,27639,0.0,0.0,0.5
199,77061,49060,29683,0.0,0.0,0.5
200,78516,49986,30203,0.0,0.0,0.5
201,80476,51082,27307,0.0,0.0,0.5
202,78900,50275,26528,0.0,0.0,0.5
203,76477,48969,29699,0.0,0.0,0.5
204,78461,49924,29527,0.0,0.0,0.5
205,79664,50524,28097,0.0,0.0,0.5
206,78992,50268,27857,0.0,0.0,0.5
207,78112,49777,28119,0.0,0.0,0.5
208,77856,49822,28503,0.0,0.0,0.5
209,78138,49870,28602,0.0,0.0,0.5
210,78219,49886,28996,0.0,0.0,0.5
211,78940,50073,28488,0.0,0.0,0.5
212,78627,49953,28108,0.0,0.0,0.5
213,78144,49784,29004,0.0,0.0,0.5
214,78658,50284,29154,0.0,0.0,0.5
215,79405,50652,26604,0.0,0.0,0.5
216,77427,49906,28864,0.0,0.0,0.5
217,77811,49929,29719,0.0,0.0,0.5
218,79305,50573,27066,0.0,0.0,0.5
219,77878,49769,28340,0.0,0.0,0.5
220,77774,49458,29928,0.0,0.0,0.5
221,79264,50151,28684,0.0,0.0,0.5
222,79316,50076,28639,0.0,0.0,0.5
223,79141,50066,28783,0.0,0.0,0.5
