generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,77613,48774,28508,0.0,0.0,0.25
2,77812,48928,30787,0.0,0.0,0.25
3,80014,50343,28683,0.0,0.0,0.25
4,79960,50765,26420,0.0,0.0,0.25
5,77375,49774,27389,0.0,0.0,0.25
6,76290,49219,29119,0.0,0.0,0.25
7,77466,49624,30530,0.0,0.0,0.25
8,80019,50389,27945,0.0,0.0,0.25
9,79060,49990,27511,0.0,0.0,0.25
10,77659,49414,28567,0.0,0.0,0.25
11,77933,49821,29574,0.0,0.0,0.25
12,97354,50311,28513,0.18557,0.0788588,0.25
13,103776,47925,27970,0.270751,0.163371,0.25
14,98758,43061,33301,0.306001,0.225594,0.25
15,96954,39142,37762,0.336345,0.276667,0.25
16,97051,35223,40383,0.366472,0.317646,0.25
17,96893,31527,42787,0.393305,0.343247,0.25
18,96443,28144,43098,0.419699,0.360782,0.25
19,94698,25289,43506,0.441863,0.366582,0.25
20,93384,23188,42493,0.456743,0.371179,0.25
21,73313,21401,41498,0.338542,0.360584,0.25
22,62906,20689,40554,0.246105,0.332088,0.25
23,62673,21336,40354,0.22982,0.294172,0.25
24,64390,23692,40961,0.201747,0.265435,0.25
25,67705,26855,42253,0.173687,0.231356,0.25
26,72729,31232,43485,0.144915,0.206715,0.25
27,78945,36256,42988,0.12168,0.183447,0.25
28,83679,40727,40989,0.102116,0.165142,0.25
29,86027,44200,37514,0.0868506,0.145906,0.25
30,85406,45912,33468,0.0737653,0.131439,0.25
31,81545,45590,33380,0.0629652,0.118754,0.25
32,79522,45579,33992,0.0547962,0.107805,0.25
33,79497,45833,33833,0.0493729,0.0975822,0.25
34,80061,46365,33463,0.0443349,0.0862296,0.25
35,80601,46947,32481,0.0389635,0.0756288,0.25
36,80564,47245,32046,0.0343888,0.0714598,0.25
37,80223,47747,32046,0.0308016,0.0623323,0.25
38,80435,48395,30432,0.0274818,0.0562566,0.25
39,79182,48233,30696,0.0239385,0.0522218,0.25
40,78655,47909,30233,0.021321,0.0479278,0.25
