generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,77995,49138,28322,0.0,0.0,0.25
2,77766,49020,30398,0.0,0.0,0.25
3,79626,50115,29801,0.0,0.0,0.25
4,80653,50805,27262,0.0,0.0,0.25
5,78692,50043,25790,0.0,0.0,0.25
6,75858,48594,30231,0.0,0.0,0.25
7,78115,49974,30074,0.0,0.0,0.25
8,79844,50461,28102,0.0,0.0,0.25
9,79216,50231,27098,0.0,0.0,0.25
10,77560,49715,28818,0.0,0.0,0.25
11,78176,50338,29193,0.0,0.0,0.25
12,97178,50635,27496,0.1864,0.0805026,0.25
13,102925,47743,27855,0.274831,0.15893,0.25
14,98376,43304,32406,0.305476,0.226841,0.25
15,96077,39094,37583,0.339592,0.278677,0.25
16,96593,35243,40769,0.367832,0.317484,0.25
17,96605,31335,42571,0.397008,0.344871,0.25
18,95922,27910,43756,0.421775,0.354774,0.25
19,95698,25479,43258,0.439607,0.365736,0.25
20,93881,23464,42948,0.452877,0.369249,0.25
21,74281,21998,41953,0.334197,0.358949,0.25
22,63631,20989,41012,0.243498,0.331427,0.25
23,63203,21426,40894,0.228818,0.296767,0.25
24,64813,23682,40886,0.201858,0.260431,0.25
25,67976,26949,42637,0.172031,0.230692,0.25
26,73085,31364,43402,0.144079,0.205924,0.25
27,78771,36007,43291,0.121022,0.18557,0.25
28,83865,40533,40944,0.103428,0.162576,0.25
29,86388,44047,37973,0.087188,0.145248,0.25
30,85843,45959,34147,0.0732442,0.132164,0.25
31,82542,46094,33017,0.0627075,0.11806,0.25
32,79985,45654,33525,0.0542227,0.107427,0.25
33,79285,45657,33913,0.0492653,0.0936514,0.25
34,79737,46038,33528,0.0433174,0.0854211,0.25
35,80402,46892,32943,0.0389916,0.0763288,0.25
36,80834,47597,32366,0.0342863,0.0709077,0.25
37,80866,48267,31312,0.0306186,0.061478,0.25
38,80252,48415,30663,0.0266162,0.055686,0.25
39,79412,48290,30292,0.0237559,0.0510861,0.25
40,78816,48317,31204,0.0210681,0.0483111,0.25
41,79213,48563,31079,0.0193655,0.041491,0.25
42,79982,49156,30593,0.0170226,0.0373125,0.25
43,80055,49239,28775,0.015227,0.0320243,0.25
44,78537,48644,30048,0.0130894,0.0288206,0.25
45,78594,48986,30648,0.0117693,0.0250914,0.25
46,79521,49509,29042,0.0105129,0.0233455,0.25
47,78917,49180,29606,0.00947831,0.0196075,0.25
48,79061,49551,29210,0.00832269,0.0187265,0.25
49,78729,49415,29855,0.0073988,0.0155418,0.25
50,79302,49713,28656,0.00621044,0.0138714,0.25
51,78753,49728,29230,0.00545376,0.0124187,0.25
52,78797,49651,28430,0.00507634,0.0107633,0.25
53,78069,49317,29272,0.00447681,0.0111711,0.25
54,78554,49366,29883,0.00413092,0.00875079,0.25
55,79525,49970,29178,0.0038227,0.00831106,0.25
56,79518,50113,28141,0.00335773,0.00732028,0.25
57,78477,49956,27703,0.00287345,0.00660578,0.25
58,77529,49453,30210,0.00258613,0.00580933,0.25
59,79041,50184,29238,0.0022773,0.00571174,0.25
60,79615,50237,27209,0.00215412,0.00415304,0.25
61,77740,49338,28734,0.00175585,0.00414144,0.25
62,77817,49685,29527,0.00161918,0.00323433,0.25
63,79001,50108,28685,0.00139239,0.00353843,0.25
64,79236,50033,27963,0.00125574,0.00309337,0.25
65,78140,49716,28812,0.00123496,0.00232542,0.25
66,78319,49799,29024,0.00107892,0.00223953,0.25
67,78910,50196,28773,0.000937777,0.00213742,0.25
68,79286,50374,27812,0.000838736,0.00168992,0.25
69,78174,49854,27347,0.000722747,0.0015541,0.25
70,76837,49175,29736,0.000689772,0.00100888,0.25
71,78449,49778,29626,0.000484391,0.00148518,0.25
72,79664,50187,28859,0.000489556,0.0012821,0.25
