generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78314,49300,28149,0.0,0.0,0.25
2,77934,49209,31131,0.0,0.0,0.25
3,80547,50732,28651,0.0,0.0,0.25
4,80232,50690,27292,0.0,0.0,0.25
5,78215,49848,26717,0.0,0.0,0.25
6,76396,49049,28923,0.0,0.0,0.25
7,77282,49380,30115,0.0,0.0,0.25
8,79487,50305,28634,0.0,0.0,0.25
9,79562,50067,28416,0.0,0.0,0.25
10,79047,50102,28139,0.0,0.0,0.25
11,78252,49906,28055,0.0,0.0,0.25
12,95950,49617,29038,0.18865,0.0780012,0.25
13,103287,47577,29543,0.27245,0.158921,0.25
14,99898,44074,32427,0.300276,0.224011,0.25
15,97611,39541,36836,0.335003,0.275804,0.25
16,96879,35566,40434,0.364465,0.313375,0.25
17,97097,31899,42260,0.392103,0.34606,0.25
18,96423,28292,43546,0.420429,0.353534,0.25
19,95502,25691,43655,0.438389,0.364746,0.25
20,94173,23454,42865,0.45384,0.370617,0.25
21,74216,21885,41561,0.335352,0.359857,0.25
22,63336,20987,40866,0.24404,0.335315,0.25
23,63027,21437,40765,0.231115,0.297314,0.25
24,64380,23541,40872,0.203844,0.265169,0.25
25,67552,26886,42322,0.172941,0.231357,0.25
26,72710,31300,43644,0.144561,0.203144,0.25
27,78827,36478,43152,0.120688,0.183885,0.25
28,83728,40922,40511,0.101686,0.164067,0.25
29,85937,44114,37404,0.0869241,0.145599,0.25
30,85213,45820,34505,0.0735392,0.130474,0.25
31,82521,46012,32908,0.0628688,0.120153,0.25
32,79592,45314,33044,0.0543459,0.107811,0.25
33,78607,45215,34424,0.0486025,0.0984488,0.25
34,79905,45992,34094,0.0443777,0.0870241,0.25
35,80916,47065,33185,0.0397944,0.0764201,0.25
36,81561,47981,31452,0.0349125,0.0699797,0.25
37,80468,48140,30065,0.0303413,0.0621653,0.25
38,78934,47775,31964,0.0266298,0.0562195,0.25
39,79977,48477,31364,0.0241257,0.0493719,0.25
