generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78214,49257,28545,0.0,0.0,0.0
2,78422,49318,30345,0.0,0.0,0.0
3,80307,50511,29456,0.0,0.0,0.0
4,80756,51098,26691,0.0,0.0,0.0
5,78105,49962,27658,0.0,0.0,0.0
6,77083,49267,29332,0.0,0.0,0.0
7,78307,50001,29242,0.0,0.0,0.0
8,79421,50133,27422,0.0,0.0,0.0
9,78033,49335,28415,0.0,0.0,0.0
10,77712,49552,29843,0.0,0.0,0.0
11,79369,50397,28907,0.0,0.0,0.0
12,97735,50639,27190,0.1841,0.0790548,0.0
13,102745,47467,28476,0.272768,0.16089,0.0
14,98333,43293,32948,0.304567,0.222366,0.0
15,97075,39436,37308,0.335977,0.275236,0.0
16,96766,35482,40231,0.364281,0.311874,0.0
17,96884,31647,42323,0.392438,0.338516,0.0
18,96657,28508,43500,0.416566,0.346264,0.0
19,95775,26318,43415,0.431971,0.35042,0.0
20,94694,24861,43030,0.441031,0.35402,0.0
21,75740,23564,42409,0.318999,0.337817,0.0
22,66373,23344,42347,0.223592,0.305394,0.0
23,67502,24993,41798,0.204875,0.255682,0.0
24,70285,28090,42919,0.171701,0.215359,0.0
25,75099,32724,43603,0.137685,0.181238,0.0
26,81478,38316,42432,0.107968,0.151454,0.0
27,86593,43571,39489,0.0857864,0.127858,0.0
28,88419,47211,34428,0.0675364,0.108734,0.0
29,85978,48568,31167,0.0542348,0.0942824,0.0
30,81551,48054,30247,0.0438499,0.0789004,0.0
31,78091,47031,31489,0.0359901,0.0710407,0.0
32,77853,46872,32088,0.0309365,0.0607236,0.0
33,79046,47313,32724,0.0271298,0.0516899,0.0
34,80892,48587,31782,0.0235005,0.044349,0.0
35,81493,49356,29554,0.0194311,0.0373892,0.0
36,80183,49280,30121,0.0161007,0.0330334,0.0
37,79607,49333,29382,0.013843,0.0268532,0.0
38,78853,49018,29165,0.0118765,0.0232985,0.0
39,78112,48684,30067,0.00934556,0.0200386,0.0
40,78867,49175,29777,0.00815931,0.0161702,0.0
41,79241,49419,29513,0.00685882,0.0139599,0.0
42,79585,49793,29486,0.00571716,0.0124296,0.0
43,79586,49996,29813,0.00501973,0.0107503,0.0
44,80067,50210,27199,0.00454619,0.00941211,0.0
45,77676,49121,28636,0.00390726,0.00783978,0.0
46,77394,49039,30761,0.00338528,0.00689184,0.0
47,79428,49929,29139,0.00279498,0.0055424,0.0
48,79765,50212,27845,0.00236319,0.00465075,0.0
49,78340,49748,29089,0.00209982,0.00448623,0.0
50,78550,49920,28370,0.0018205,0.00370109,0.0
51,78228,49514,28936,0.00170655,0.00328311,0.0
52,78826,49716,29431,0.00135742,0.00273521,0.0
53,79450,50304,28365,0.00114537,0.00202715,0.0
54,79076,50036,28302,0.000973747,0.00190799,0.0
55,78609,49980,28135,0.000737829,0.00200817,0.0
56,78075,49728,28769,0.000685239,0.00159894,0.0
57,78261,49697,28379,0.000658054,0.000933789,0.0
58,77980,49641,29977,0.000487304,0.000950729,0.0
59,79686,50428,28911,0.000401576,0.000916606,0.0
60,79852,50672,28038,0.000350649,0.000713318,0.0
61,78919,50234,27511,0.000304109,0.000508887,0.0
62,77568,49719,28785,0.000257838,0.000486364,0.0
63,77911,49593,28431,0.000250286,0.000527593,0.0
64,78195,49629,29900,0.000198222,0.000535117,0.0
65,79538,50207,29134,0.000188589,0.000566349,0.0
66,79849,50567,29030,0.000162807,0.000223906,0.0
67,80068,51016,27268,0.000112404,0.000183365,0.0
68,78351,50521,27306,8.296e-05,0.000201421,0.0
69,76881,49596,28481,9.10498e-05,0.000122889,0.0
70,77208,49289,30881,5.82841e-05,0.000129529,0.0
71,80124,50659,27850,4.36823e-05,0.000143627,0.0
72,79001,50201,27837,3.79742e-05,0.00010777,0.0
73,78221,49921,28389,3.83529e-05,5.28374e-05,0.0
74,77909,49752,29719,3.85065e-05,0.000100946,0.0
75,79426,50426,28329,5.03613e-05,7.0599e-05,0.0
76,79110,50440,28020,3.16016e-05,0.000124911,0.0
77,78514,49997,27702,3.18415e-05,5.41477e-05,0.0
78,77633,49613,29216,2.57622e-05,0.000102683,0.0
79,78689,49963,29718,4.44789e-05,3.36496e-05,0.0
80,79702,50448,28362,4.39136e-05,1.76292e-05,0.0
81,79193,50224,27898,2.52548e-05,5.37673e-05,0.0
82,78257,49946,28140,1.91676e-05,5.33049e-05,0.0
83,77720,49513,28615,6.43335e-06,6.98934e-05,0.0
84,78132,49801,29242,1.27989e-05,1.70987e-05,0.0
85,78916,49924,28776,1.90076e-05,5.21268e-05,0.0
86,79126,50136,28763,1.89571e-05,6.95338e-05,0.0
87,79000,50275,28044,3.16456e-05,1.78291e-05,0.0
88,78451,49895,28422,6.37341e-06,0.0,0.0
89,78276,49850,28081,6.38765e-06,0.0,0.0
90,77891,49667,29330,0.0,8.5237e-05,0.0
