generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78005,49163,28522,0.0,0.0,0.5
2,78071,49009,30757,0.0,0.0,0.5
3,80312,50496,30015,0.0,0.0,0.5
4,81270,51082,26354,0.0,0.0,0.5
5,78275,49952,28246,0.0,0.0,0.5
6,77846,50077,28239,0.0,0.0,0.5
7,77890,50080,29401,0.0,0.0,0.5
8,79008,50328,27694,0.0,0.0,0.5
9,78170,49619,28519,0.0,0.0,0.5
10,78089,49620,29056,0.0,0.0,0.5
11,78635,49952,28662,0.0,0.0,0.5
12,96908,50010,28926,0.186187,0.077923,0.5
13,103763,47977,28357,0.271156,0.160137,0.5
14,99285,43663,31776,0.30203,0.225327,0.5
15,96552,39273,37438,0.336875,0.277352,0.5
16,96528,35362,40456,0.365226,0.319668,0.5
17,96632,31233,42377,0.395526,0.352432,0.5
18,95343,27408,43943,0.424368,0.366065,0.5
19,94062,24554,43086,0.445525,0.377431,0.5
20,92526,22139,42682,0.466799,0.383581,0.5
21,72406,20231,41274,0.350827,0.37904,0.5
22,60879,18846,39594,0.262751,0.36282,0.5
23,58975,18484,38649,0.255591,0.337887,0.5
24,58624,19171,38642,0.23817,0.307515,0.5
25,60081,21264,39164,0.211498,0.286539,0.5
26,62986,24050,41050,0.186867,0.265286,0.5
27,67412,27328,42554,0.16612,0.250223,0.5
28,72430,30884,43312,0.148778,0.231795,0.5
29,77111,34379,43076,0.134598,0.215039,0.5
30,80753,37792,41902,0.120745,0.199704,0.5
31,82713,40288,40717,0.108012,0.186286,0.5
32,83781,42239,38187,0.0974505,0.1721,0.5
33,83119,43295,36713,0.0868634,0.163416,0.5
34,81769,43559,36048,0.0794189,0.150535,0.5
35,80499,43928,36289,0.0719264,0.143501,0.5
36,80512,44234,35412,0.0665429,0.131622,0.5
37,80486,44827,35070,0.0615697,0.12381,0.5
38,80565,45276,34218,0.0570347,0.116488,0.5
