generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78440,49235,27998,0.0,0.0,0.5
2,77873,48980,30670,0.0,0.0,0.5
3,79966,50239,29752,0.0,0.0,0.5
4,80808,50726,27244,0.0,0.0,0.5
5,78825,49795,27540,0.0,0.0,0.5
6,77247,49117,29340,0.0,0.0,0.5
7,78295,49748,29856,0.0,0.0,0.5
8,79939,50486,28064,0.0,0.0,0.5
9,79079,50076,28360,0.0,0.0,0.5
10,78394,50016,29068,0.0,0.0,0.5
11,78949,50137,29125,0.0,0.0,0.5
12,97420,50331,27429,0.185598,0.0783842,0.5
13,102878,47334,29101,0.274053,0.158706,0.5
14,99291,43559,32903,0.303995,0.226757,0.5
15,97408,39494,37357,0.336933,0.276802,0.5
16,97474,35595,39873,0.366631,0.321809,0.5
17,96732,31399,42513,0.397568,0.350599,0.5
18,95625,27605,43438,0.425454,0.366545,0.5
19,94510,24671,43211,0.447043,0.377716,0.5
20,92606,22260,42478,0.465218,0.381962,0.5
21,72164,20253,40978,0.350119,0.379057,0.5
22,60801,18875,39871,0.262027,0.367636,0.5
23,59110,18542,38826,0.257385,0.340081,0.5
24,58593,19357,38552,0.239406,0.315444,0.5
25,59866,21052,39737,0.215941,0.293203,0.5
26,63037,23491,41102,0.192181,0.268357,0.5
27,67395,27010,42453,0.169657,0.253103,0.5
28,71987,30538,43459,0.152548,0.238869,0.5
29,76725,34179,43404,0.138899,0.217538,0.5
30,80824,37532,41995,0.123967,0.20387,0.5
31,82865,40112,40352,0.110354,0.194538,0.5
32,83135,41686,38948,0.100523,0.179265,0.5
33,82612,42638,36979,0.0903138,0.165337,0.5
34,81399,43270,35969,0.0813524,0.1548,0.5
35,80188,43384,36363,0.0746433,0.143663,0.5
36,80256,43941,36443,0.0681195,0.134854,0.5
37,81164,44709,34542,0.0626016,0.126382,0.5
38,80558,45133,35108,0.0575983,0.113635,0.5
39,81140,45986,34626,0.052545,0.111708,0.5
40,81153,46478,32282,0.0488707,0.098383,0.5
41,79793,46309,33753,0.0440014,0.0927621,0.5
42,80305,47047,32870,0.0405703,0.089641,0.5
43,79971,46979,31994,0.0377699,0.0811246,0.5
44,79780,47203,31909,0.0352093,0.0772666,0.5
45,79427,47146,32693,0.0331814,0.072202,0.5
46,79993,47723,31866,0.0305714,0.0690548,0.5
47,80021,47910,31699,0.0285613,0.0642292,0.5
48,79894,47964,31343,0.0266165,0.0600453,0.5
49,79617,47914,31437,0.0252835,0.0552375,0.5
50,79648,48028,30715,0.0232084,0.0528244,0.5
51,79223,48276,30498,0.0214332,0.0512984,0.5
52,78969,48166,30597,0.0210779,0.0448247,0.5
53,78921,48470,31638,0.0190317,0.0441558,0.5
54,80034,48923,29270,0.0178237,0.0407414,0.5
55,78504,48220,30536,0.0164832,0.0390031,0.5
56,78634,48514,31448,0.015534,0.0359959,0.5
57,80085,49339,30287,0.0144159,0.0324066,0.5
58,80189,49687,28775,0.0127823,0.0305474,0.5
59,78711,49040,28707,0.0119615,0.0277807,0.5
60,77553,48431,29301,0.0111988,0.0260913,0.5
61,77357,48454,30826,0.0100831,0.0244112,0.5
62,79173,49301,30070,0.00961186,0.0221649,0.5
63,79589,49342,29109,0.0088266,0.0201312,0.5
64,79215,49362,28791,0.00805403,0.0192595,0.5
65,78239,48964,29746,0.00759851,0.019095,0.5
66,78697,49393,29435,0.00730015,0.0171055,0.5
67,78840,49386,29040,0.00676687,0.0161329,0.5
68,78622,49392,29987,0.00643586,0.0152066,0.5
69,79375,49927,29273,0.00577008,0.0147064,0.5
70,79433,50152,28081,0.00550779,0.0121256,0.5
71,78283,49617,28801,0.00484141,0.0126211,0.5
72,78189,49571,29784,0.00455946,0.0103747,0.5
73,78883,49851,29030,0.0040503,0.0107819,0.5
74,78979,49761,28739,0.0038238,0.0093601,0.5
75,78796,49653,29082,0.00371212,0.00928409,0.5
76,78654,49775,29254,0.0033819,0.0086313,0.5
77,79163,49923,28802,0.00344226,0.00862787,0.5
78,78667,49755,29055,0.00341948,0.00824299,0.5
79,78682,49859,28891,0.0031138,0.00713025,0.5
80,78703,50039,28346,0.0028525,0.00696747,0.5
81,78283,49645,29295,0.00265703,0.00646868,0.5
82,78886,49961,28789,0.00252263,0.00609608,0.5
83,78781,49905,28128,0.00238636,0.00607935,0.5
84,77894,49396,28620,0.00248415,0.00536338,0.5
85,77902,49228,29166,0.00221432,0.00560584,0.5
86,78332,49440,29928,0.00208727,0.00539628,0.5
87,79769,50193,28257,0.00199952,0.00527303,0.5
88,78917,49717,28201,0.00190707,0.00446793,0.5
89,78142,49426,29116,0.00196437,0.00388103,0.5
