generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78566,49301,28386,0.0,0.0,0.5
2,78338,49185,30017,0.0,0.0,0.5
3,79597,49941,29480,0.0,0.0,0.5
4,80122,50582,28941,0.0,0.0,0.5
5,80027,50659,27525,0.0,0.0,0.5
6,78332,50024,28190,0.0,0.0,0.5
7,78028,50032,28820,0.0,0.0,0.5
8,78438,50150,28698,0.0,0.0,0.5
9,78608,50246,28767,0.0,0.0,0.5
10,78760,50320,28742,0.0,0.0,0.5
11,78902,50366,27489,0.0,0.0,0.5
12,95784,49684,28324,0.18929,0.0804265,0.5
13,102566,47383,29564,0.275247,0.15869,0.5
14,99506,43549,32735,0.302911,0.225126,0.5
15,97345,39412,37678,0.334922,0.278558,0.5
16,97130,35505,40819,0.365073,0.322607,0.5
17,97077,31512,42557,0.395475,0.350894,0.5
18,96031,27859,43403,0.423415,0.36706,0.5
19,94709,24910,43469,0.446557,0.376119,0.5
20,92983,22368,42944,0.464257,0.384477,0.5
21,72501,20319,41221,0.350423,0.379176,0.5
22,61128,19015,40038,0.262212,0.365503,0.5
23,59614,18505,38930,0.257674,0.338492,0.5
24,59197,19374,38218,0.239911,0.314381,0.5
25,59705,20938,39690,0.215685,0.292328,0.5
26,62542,23498,40720,0.191064,0.272041,0.5
27,66691,26828,42447,0.170443,0.254847,0.5
28,71764,30329,43361,0.153768,0.23806,0.5
29,76517,33678,43309,0.139034,0.219169,0.5
30,80252,37129,42497,0.123741,0.20685,0.5
31,82773,40016,40038,0.111528,0.187609,0.5
32,83198,41871,38396,0.0993594,0.177974,0.5
33,82232,42811,36636,0.0892353,0.166953,0.5
34,80942,42998,36616,0.0821761,0.157226,0.5
35,80478,43518,35743,0.0758903,0.145749,0.5
36,79878,43630,35985,0.0692055,0.137015,0.5
37,80170,44190,35982,0.063646,0.128398,0.5
38,80942,45082,34123,0.0594747,0.120505,0.5
39,80398,45393,34412,0.0548148,0.111342,0.5
40,80582,45875,33779,0.0498374,0.104769,0.5
41,80468,46282,33329,0.0464408,0.0969426,0.5
42,80385,46635,32849,0.0422094,0.0900027,0.5
43,79950,46624,32230,0.0393871,0.0866119,0.5
44,79468,46769,32805,0.0369079,0.080567,0.5
45,79901,47295,33051,0.034718,0.0744758,0.5
46,80695,47939,32260,0.0321953,0.0697923,0.5
47,80910,48237,30110,0.0296502,0.0660412,0.5
48,78695,47447,31064,0.0273461,0.0605202,0.5
49,78259,47545,32085,0.0252048,0.0568646,0.5
50,79517,48049,31973,0.023693,0.0518406,0.5
51,80552,48819,31092,0.0219858,0.051235,0.5
52,80347,48721,30533,0.0206168,0.0456228,0.5
53,80070,48914,29904,0.0195329,0.0421683,0.5
54,79111,48778,29576,0.0179052,0.0411989,0.5
55,78280,48237,31015,0.0164474,0.0381751,0.5
