generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78233,49178,28331,0.0,0.0,0.5
2,78086,49272,30012,0.0,0.0,0.5
3,79560,50239,29727,0.0,0.0,0.5
4,80363,50758,26959,0.0,0.0,0.5
5,78249,50018,27387,0.0,0.0,0.5
6,77038,49363,29468,0.0,0.0,0.5
7,78292,50053,29423,0.0,0.0,0.5
8,79449,50464,28314,0.0,0.0,0.5
9,78916,50101,27770,0.0,0.0,0.5
10,77820,49418,29000,0.0,0.0,0.5
11,78576,49878,29586,0.0,0.0,0.5
12,97544,50396,28666,0.18527,0.0793798,0.5
13,103984,47788,27552,0.271676,0.158119,0.5
14,98676,43199,33273,0.303199,0.222853,0.5
15,97372,39493,37861,0.336298,0.272153,0.5
16,97842,36077,40238,0.363453,0.317958,0.5
17,97344,31945,42195,0.392094,0.350219,0.5
18,95886,28125,43085,0.420823,0.362586,0.5
19,94343,25134,43310,0.443896,0.376033,0.5
20,92528,22657,42593,0.462363,0.385509,0.5
21,72410,20431,41123,0.349178,0.37918,0.5
22,60737,18792,40000,0.262468,0.366712,0.5
23,59136,18441,38689,0.257449,0.340497,0.5
24,58583,19158,38200,0.239711,0.312579,0.5
25,59309,20783,39321,0.215878,0.291943,0.5
26,62292,23463,40991,0.19171,0.271181,0.5
27,66948,26828,42283,0.17129,0.251212,0.5
28,71914,30584,43273,0.152821,0.235701,0.5
29,76441,34042,43347,0.136105,0.220442,0.5
30,80309,37355,42259,0.123131,0.20288,0.5
31,82648,39937,40291,0.110366,0.18998,0.5
32,83090,41760,38784,0.0988326,0.179739,0.5
33,82636,42820,36924,0.0903662,0.167059,0.5
34,81331,43195,36825,0.0820966,0.15613,0.5
35,80794,43732,35745,0.0751541,0.146566,0.5
36,80153,43910,34836,0.0691615,0.136052,0.5
37,79607,44200,35927,0.0635434,0.126534,0.5
38,80557,45115,34857,0.058772,0.117939,0.5
