generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78239,49326,28445,0.0,0.0,0.0
2,78205,49235,29969,0.0,0.0,0.0
3,79641,50203,29393,0.0,0.0,0.0
4,80019,50665,28712,0.0,0.0,0.0
5,79871,50815,28163,0.0,0.0,0.0
6,78761,50443,27457,0.0,0.0,0.0
7,77562,49715,28934,0.0,0.0,0.0
8,78199,49772,29205,0.0,0.0,0.0
9,79134,50108,29553,0.0,0.0,0.0
10,79897,50481,27398,0.0,0.0,0.0
11,78347,49900,28962,0.0,0.0,0.0
12,96683,50264,28899,0.187334,0.0762483,0.0
13,104133,48300,28575,0.27123,0.16,0.0
14,99908,44048,32016,0.301658,0.219968,0.0
15,96989,39599,37374,0.334079,0.272649,0.0
16,97066,35697,40428,0.363876,0.314436,0.0
17,97143,31954,42171,0.392159,0.336238,0.0
18,96688,28608,43695,0.416055,0.345543,0.0
19,96206,26326,43335,0.431044,0.355129,0.0
20,94916,24596,42924,0.443371,0.349746,0.0
21,76092,23611,42388,0.319317,0.337843,0.0
22,66141,23344,42238,0.22325,0.299635,0.0
23,67431,24982,42003,0.202088,0.252375,0.0
24,70702,28415,42838,0.168751,0.212393,0.0
25,75832,33172,43571,0.134514,0.178008,0.0
26,82009,38932,42462,0.10586,0.151088,0.0
27,86612,43874,39127,0.0829446,0.128402,0.0
28,88119,47405,34681,0.0666542,0.106139,0.0
29,85923,48527,29913,0.0522968,0.091599,0.0
30,80436,47475,31082,0.0427545,0.0799659,0.0
31,78396,47077,32216,0.0356842,0.0695307,0.0
32,78659,47268,32277,0.0308356,0.0599188,0.0
33,79894,47912,32369,0.0268919,0.0509901,0.0
34,81082,48875,30292,0.0228472,0.0422389,0.0
35,80075,48913,29692,0.0187574,0.037569,0.0
36,79225,48939,31178,0.0156201,0.0322022,0.0
37,80175,49577,28600,0.0135329,0.0265734,0.0
38,78383,48708,29734,0.0112461,0.0231049,0.0
39,78659,48800,30698,0.00973188,0.0208646,0.0
40,79733,49668,29181,0.00857236,0.016312,0.0
41,79549,49757,29160,0.00721568,0.0146605,0.0
42,79189,49878,29378,0.00637083,0.0120669,0.0
43,79186,50009,28131,0.00508928,0.00991788,0.0
44,78382,49436,28864,0.00422929,0.00945815,0.0
45,78176,49423,29255,0.00363283,0.00758845,0.0
46,78636,49784,28905,0.00316013,0.00697111,0.0
47,78607,49567,28955,0.00294503,0.00492143,0.0
48,78643,49680,29366,0.00238419,0.00461418,0.0
49,79235,50137,28523,0.00197514,0.00404936,0.0
50,78997,50211,27865,0.00158867,0.00387583,0.0
51,77916,49624,28787,0.00140536,0.00326536,0.0
52,77934,49428,29164,0.00114199,0.00276025,0.0
53,78657,49893,29312,0.00106157,0.00240516,0.0
54,79293,50333,27802,0.000926942,0.00169053,0.0
55,78374,49826,28434,0.00077194,0.00154744,0.0
56,78110,49603,28954,0.00062732,0.00169234,0.0
57,78691,49861,29297,0.00067352,0.00136533,0.0
58,79119,50043,28149,0.00062564,0.00117233,0.0
59,78688,49975,28063,0.000476566,0.000962121,0.0
60,78047,49697,28375,0.000410009,0.000792952,0.0
61,78022,49788,29512,0.000339648,0.000643806,0.0
62,79093,50275,28310,0.000278154,0.000600495,0.0
63,78860,50176,28557,0.000228253,0.000560283,0.0
64,78656,50097,28140,0.000190704,0.000337598,0.0
65,78231,49960,28577,0.000140609,0.000349932,0.0
66,78384,50068,27604,0.000146714,0.00043472,0.0
67,77536,49619,29392,0.000116075,0.00035724,0.0
68,78598,50081,28815,0.00012723,0.000104112,0.0
69,79102,50322,27655,6.95305e-05,0.000216959,0.0
70,78071,49890,27876,6.40443e-05,0.000179366,0.0
71,77507,49492,29394,5.16082e-05,6.80411e-05,0.0
72,78499,49888,29193,3.18475e-05,0.000171274,0.0
73,79268,50252,28588,5.04617e-05,8.74493e-05,0.0
74,79002,50249,28216,2.53158e-05,7.08818e-05,0.0
75,78395,50136,28469,1.91339e-05,5.26889e-05,0.0
76,78412,50025,28571,2.55063e-05,1.75003e-05,0.0
77,78630,50053,28588,1.90767e-05,1.74899e-05,0.0
78,78542,49912,28876,1.2732e-05,6.92617e-05,0.0
79,78734,49869,28734,1.2701e-05,0.0,0.0
80,78762,50013,29423,6.34824e-06,1.69935e-05,0.0
81,79641,50624,27839,1.25563e-05,0.0,0.0
82,78680,50140,28339,6.35486e-06,0.0,0.0
83,78235,49713,28261,0.0,0.0,0.0
84,78008,49566,29389,0.0,0.0,0.0
85,78914,50046,30069,0.0,0.0,0.0
86,80540,50912,27760,0.0,0.0,0.0
87,79267,50359,26889,0.0,0.0,0.0
88,77377,49616,29039,0.0,0.0,0.0
89,78000,49989,29353,0.0,0.0,0.0
90,78962,50352,28265,0.0,0.0,0.0
91,78580,50083,28613,0.0,0.0,0.0
92,78738,50175,28348,0.0,0.0,0.0
93,78642,50215,27982,0.0,0.0,0.0
94,77901,49763,29010,0.0,0.0,0.0
95,78415,49884,28492,0.0,0.0,0.0
96,78259,49775,28644,0.0,0.0,0.0
97,78475,49727,29314,0.0,0.0,0.0
98,79248,50245,28203,0.0,0.0,0.0
99,78821,50362,28394,0.0,0.0,0.0
100,78635,50321,28523,0.0,0.0,0.0
101,78443,50257,27906,0.0,0.0,0.0
102,77845,49945,28542,0.0,0.0,0.0
103,78079,49896,29682,0.0,0.0,0.0
104,79353,50369,27659,0.0,0.0,0.0
105,78200,49943,28085,0.0,0.0,0.0
106,77946,49841,28615,0.0,0.0,0.0
