generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,77869,49298,28723,0.0,0.0,0.75
2,78139,49120,29762,0.0,0.0,0.75
3,79630,50300,29588,0.0,0.0,0.75
4,80301,50854,27374,0.0,0.0,0.75
5,78748,50341,27792,0.0,0.0,0.75
6,77796,49728,28593,0.0,0.0,0.75
7,77717,49610,28912,0.0,0.0,0.75
8,78346,49715,28925,0.0,0.0,0.75
9,78871,49884,27871,0.0,0.0,0.75
10,78139,49978,29306,0.0,0.0,0.75
11,79116,50408,28380,0.0,0.0,0.75
12,97095,50361,27495,0.186024,0.0795599,0.75
13,102722,47581,27952,0.274829,0.159023,0.75
14,97957,43330,33685,0.30545,0.223527,0.75
15,97507,39656,37099,0.335627,0.278619,0.75
16,96914,35515,40184,0.366227,0.321061,0.75
17,96465,31337,42626,0.397237,0.355464,0.75
18,95731,27528,43537,0.427458,0.374015,0.75
19,93971,24364,42779,0.451166,0.389841,0.75
20,91134,21350,42230,0.473588,0.401823,0.75
21,70381,18844,40357,0.366271,0.400401,0.75
22,58167,16833,38493,0.285256,0.398969,0.75
23,55108,15472,36327,0.289169,0.384397,0.75
24,52492,14875,35220,0.281891,0.370315,0.75
25,50895,14934,34143,0.269398,0.356735,0.75
26,50254,15592,34700,0.252587,0.347565,0.75
27,51212,16535,35127,0.2397,0.336778,0.75
28,52636,17619,36348,0.228437,0.320169,0.75
29,55314,19426,37751,0.213942,0.315144,0.75
30,58374,21127,39601,0.203267,0.303591,0.75
31,61854,23175,40928,0.19352,0.296191,0.75
32,65364,25457,42388,0.184268,0.28087,0.75
33,69259,28013,42612,0.172483,0.273726,0.75
34,72613,30313,43569,0.163132,0.264821,0.75
35,75861,32527,43306,0.154915,0.257632,0.75
36,77590,34308,42606,0.147042,0.249519,0.75
37,78595,35699,42261,0.139468,0.239772,0.75
38,79267,36769,41527,0.131858,0.234703,0.75
39,79456,37317,40916,0.126265,0.223604,0.75
40,79533,38046,41011,0.11963,0.218649,0.75
41,80064,39020,40361,0.113803,0.211318,0.75
42,80387,39697,39830,0.109334,0.204256,0.75
43,80652,40287,39309,0.105465,0.197779,0.75
44,80548,40658,38664,0.100511,0.19138,0.75
45,80675,41309,38364,0.09555,0.18705,0.75
46,80075,41580,37624,0.0905339,0.179194,0.75
47,79733,41774,37662,0.08689,0.17677,0.75
48,79965,42117,37280,0.0844932,0.167234,0.75
49,80242,42728,37516,0.080656,0.162637,0.75
50,80638,43383,36664,0.076676,0.157921,0.75
51,80442,43574,35750,0.0743766,0.152112,0.75
52,79921,43747,35691,0.0706948,0.148679,0.75
53,79616,43836,36068,0.0683343,0.144879,0.75
54,80437,44299,35204,0.0661139,0.137541,0.75
55,80125,44550,35167,0.0637691,0.134629,0.75
56,79824,44451,34770,0.06079,0.131478,0.75
57,79461,44572,34858,0.0588087,0.130357,0.75
58,79645,44701,34728,0.0577751,0.124568,0.75
59,79858,45007,34687,0.0556363,0.119713,0.75
60,80152,45439,34333,0.0533798,0.116754,0.75
61,80470,45828,33948,0.0507829,0.114175,0.75
62,80149,45965,33418,0.0492083,0.111347,0.75
63,79562,45875,33430,0.0473216,0.105713,0.75
64,79491,46018,33400,0.0457913,0.102829,0.75
65,79387,46085,33099,0.0442642,0.100894,0.75
66,79248,46190,33342,0.042979,0.0956151,0.75
67,79731,46444,32411,0.0413139,0.0941039,0.75
68,79166,46343,33196,0.039954,0.0912911,0.75
69,79820,46655,32999,0.0385492,0.0888966,0.75
70,80379,47216,32532,0.0377773,0.0830106,0.75
71,80336,47351,32009,0.0355569,0.0820863,0.75
72,79620,47061,32389,0.0342251,0.0797339,0.75
73,79578,47269,32622,0.03293,0.0765128,0.75
74,80096,47508,31091,0.0322176,0.074298,0.75
75,79087,47186,32646,0.0304854,0.0732249,0.75
76,79732,47492,31850,0.0299378,0.0695133,0.75
77,79723,47595,32000,0.0286743,0.0667344,0.75
78,79975,47914,31234,0.0274961,0.0658737,0.75
79,79568,48027,31918,0.0264491,0.0644777,0.75
80,79951,48405,30153,0.0257032,0.0611714,0.75
81,78756,47792,31327,0.0248743,0.0600281,0.75
82,78858,47908,31904,0.0240496,0.056576,0.75
83,79843,48370,31667,0.0225818,0.0562099,0.75
84,80294,48542,29907,0.0219506,0.0555388,0.75
85,78884,48068,30146,0.0215696,0.0516155,0.75
86,78124,47848,31057,0.0206915,0.0504717,0.75
87,78564,48024,32612,0.0201937,0.0475745,0.75
88,80442,48791,31053,0.0193742,0.0484977,0.75
89,80570,48968,29585,0.0193062,0.045834,0.75
90,79268,48825,29900,0.018059,0.0437291,0.75
91,78465,48732,30606,0.0170203,0.0444357,0.75
92,78804,48564,30292,0.0168012,0.0404727,0.75
93,78975,48513,30065,0.0160874,0.0392483,0.75
94,78540,48337,30580,0.0153743,0.0386037,0.75
95,78969,48478,29939,0.014588,0.036875,0.75
96,78410,48454,31334,0.0141691,0.0347386,0.75
97,79788,49054,30487,0.0136549,0.0319152,0.75
98,80247,49442,28990,0.012717,0.0318213,0.75
99,78790,48960,29471,0.0121399,0.0301992,0.75
100,78156,48699,30463,0.0117905,0.0293635,0.75
101,79030,49200,30328,0.0111477,0.0268399,0.75
102,79554,49245,28281,0.0106971,0.0262544,0.75
103,78100,48735,30478,0.0104225,0.0264289,0.75
104,78655,49024,30099,0.00975145,0.0258646,0.75
105,79126,49319,29397,0.00971236,0.0266014,0.75
106,78982,49237,29055,0.00990099,0.0231974,0.75
107,78224,48772,30044,0.00933217,0.0215684,0.75
108,79011,49205,29438,0.00837225,0.0208914,0.75
109,78913,49270,29748,0.00789477,0.0206905,0.75
110,79098,49400,30004,0.00734532,0.0189475,0.75
111,79514,49580,28385,0.00708051,0.0197463,0.75
112,78460,49171,28900,0.00736681,0.0176125,0.75
113,77971,48909,30178,0.00702184,0.0172974,0.75
114,79181,49838,29981,0.00668721,0.0177779,0.75
115,79994,49965,28142,0.00654424,0.0157771,0.75
116,78603,49404,28291,0.00599214,0.0161182,0.75
117,77249,48617,29804,0.00600008,0.0160381,0.75
118,78199,48952,30781,0.00597194,0.0146194,0.75
119,80282,49986,29511,0.00590419,0.0139609,0.75
120,79977,50137,28344,0.00535779,0.0137066,0.75
121,78996,49875,28938,0.00500025,0.0126305,0.75
