generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78116,49201,28314,0.0,0.0,0.25
2,77716,48860,30475,0.0,0.0,0.25
3,79770,50059,30072,0.0,0.0,0.25
4,81056,51002,27817,0.0,0.0,0.25
5,79391,50334,26822,0.0,0.0,0.25
6,76989,49305,27485,0.0,0.0,0.25
7,76277,48949,30465,0.0,0.0,0.25
8,78718,50167,29595,0.0,0.0,0.25
9,79786,50772,25935,0.0,0.0,0.25
10,76955,49242,28940,0.0,0.0,0.25
11,77850,49843,30107,0.0,0.0,0.25
12,97586,50642,28276,0.183776,0.0813587,0.25
13,104263,48115,26910,0.270873,0.16113,0.25
14,98269,43150,33187,0.305768,0.22325,0.25
15,97003,39442,38122,0.337948,0.274894,0.25
16,97758,36022,39515,0.363177,0.317993,0.25
17,96462,31698,42654,0.393689,0.344294,0.25
18,95692,28085,43542,0.419115,0.357792,0.25
19,94776,25456,43384,0.439009,0.362979,0.25
20,94105,23527,42445,0.45394,0.367452,0.25
21,73894,21843,41971,0.334107,0.360535,0.25
22,63303,20986,40962,0.242951,0.333846,0.25
23,63240,21634,40549,0.22972,0.298256,0.25
24,64626,23690,41335,0.20368,0.263421,0.25
25,67836,27026,42676,0.172416,0.231945,0.25
26,73148,31210,43857,0.145253,0.20251,0.25
27,79506,36246,42897,0.120488,0.180129,0.25
28,84108,40872,40676,0.100948,0.166585,0.25
29,85911,43860,37894,0.087352,0.148071,0.25
30,85490,45611,34160,0.0750497,0.131601,0.25
31,82565,45822,33503,0.0640283,0.120064,0.25
32,80153,45646,33381,0.0551757,0.110182,0.25
33,78968,45484,33969,0.0497227,0.0960876,0.25
34,79359,45965,33588,0.0444625,0.0864148,0.25
35,80637,47103,33321,0.0393058,0.0771736,0.25
36,81199,47815,31147,0.034126,0.0682249,0.25
37,79882,47656,31531,0.0298691,0.0649044,0.25
38,79690,47946,30632,0.0273874,0.0562647,0.25
39,78922,47902,31598,0.0240174,0.0523926,0.25
40,79629,48217,30888,0.0222092,0.0473809,0.25
41,79588,48445,30295,0.019758,0.0408318,0.25
42,79143,48319,30560,0.0171399,0.0371237,0.25
43,79569,48955,30166,0.0155211,0.0327355,0.25
44,79479,49105,29510,0.0134312,0.0301593,0.25
45,78901,48891,30313,0.011882,0.0277769,0.25
46,79208,49332,30319,0.0107249,0.0244566,0.25
47,79655,49577,29537,0.0099931,0.020432,0.25
48,79818,49587,29217,0.00870731,0.0190985,0.25
49,79020,49439,28683,0.00766262,0.0166301,0.25
50,78020,48994,29721,0.00672264,0.015696,0.25
51,78750,49515,30077,0.00618413,0.0128171,0.25
52,79521,49764,28553,0.00538223,0.0116625,0.25
53,78828,49510,29736,0.00478891,0.0103914,0.25
54,79305,49941,28705,0.00419267,0.00952796,0.25
55,78841,49907,29010,0.00377976,0.00813513,0.25
56,78722,49773,29305,0.00335992,0.00772906,0.25
57,79047,50007,29096,0.00299822,0.00768147,0.25
58,79335,50171,27568,0.00313229,0.00522345,0.25
59,77866,49384,28497,0.00248504,0.00508825,0.25
60,77465,49130,29469,0.00198799,0.00463199,0.25
61,78171,49470,30006,0.00170779,0.00469906,0.25
62,79523,50092,29095,0.00165361,0.00439938,0.25
63,79976,50353,28748,0.00153171,0.00309587,0.25
64,79438,50377,28225,0.00135955,0.00327724,0.25
65,78548,49956,28807,0.00130493,0.00246468,0.25
66,78836,50098,28682,0.00107185,0.00226623,0.25
67,78470,49819,28519,0.000885689,0.00247204,0.25
68,78373,49546,29317,0.000912304,0.00184193,0.25
69,79128,49944,28657,0.000853048,0.00181457,0.25
70,78891,49995,27753,0.000785894,0.00214391,0.25
71,77982,49685,29938,0.000756585,0.0014029,0.25
72,79403,50501,28387,0.000629699,0.00130341,0.25
73,79284,50280,27257,0.000536048,0.00159592,0.25
74,77750,49476,28651,0.000495177,0.00109944,0.25
75,77598,49424,29626,0.000451043,0.00109701,0.25
76,79264,50162,28748,0.00044787,0.00113051,0.25
77,79103,50028,27762,0.000480386,0.000972552,0.25
78,77955,49590,29047,0.000410493,0.00110166,0.25
79,78364,49808,28270,0.000421112,0.00088433,0.25
