generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78206,49249,28775,0.0,0.0,0.0
2,78360,49347,29766,0.0,0.0,0.0
3,79415,50155,29569,0.0,0.0,0.0
4,80217,50608,27016,0.0,0.0,0.0
5,78097,49893,28339,0.0,0.0,0.0
6,77973,49958,28789,0.0,0.0,0.0
7,78335,50096,29089,0.0,0.0,0.0
8,79117,50408,28375,0.0,0.0,0.0
9,78874,50227,27615,0.0,0.0,0.0
10,77785,49554,28869,0.0,0.0,0.0
11,78096,49745,30487,0.0,0.0,0.0
12,98412,50717,27906,0.184378,0.0800724,0.0
13,104113,48040,28473,0.270884,0.16247,0.0
14,99625,43699,31165,0.303664,0.222814,0.0
15,96145,39109,37857,0.339217,0.273807,0.0
16,96821,35560,40322,0.366491,0.309905,0.0
17,96642,31847,42527,0.391538,0.336316,0.0
18,96388,28675,43219,0.414445,0.351188,0.0
19,95600,26089,43052,0.433661,0.354653,0.0
20,94527,24367,42861,0.44674,0.353865,0.0
21,75305,23353,42065,0.322323,0.337585,0.0
22,65365,23083,41833,0.223315,0.302046,0.0
23,66494,24583,41426,0.202424,0.254792,0.0
24,69377,27986,42988,0.169963,0.211071,0.0
25,75441,33050,42839,0.135775,0.176486,0.0
26,81291,38499,42818,0.106014,0.150357,0.0
27,86754,43788,38764,0.0842901,0.127154,0.0
28,88047,47049,34407,0.0666065,0.108873,0.0
29,85486,48121,30966,0.0538977,0.0925047,0.0
30,80955,47587,29976,0.0432833,0.0785795,0.0
31,77550,46500,32683,0.035158,0.0681241,0.0
32,78438,46764,33017,0.030113,0.0595905,0.0
33,80272,48019,32423,0.0265472,0.0486229,0.0
34,81548,49317,29920,0.0223181,0.0409592,0.0
35,80240,49191,29189,0.0184509,0.0352016,0.0
36,79056,49064,30119,0.0154131,0.031691,0.0
37,79174,49338,29432,0.0135019,0.0284045,0.0
38,78331,48815,28921,0.0120067,0.0229591,0.0
39,77754,48518,30500,0.0101538,0.0197869,0.0
40,79034,49077,31320,0.00831288,0.0172254,0.0
41,81086,50160,29024,0.00733172,0.0145052,0.0
42,80450,50246,27683,0.00616532,0.0118304,0.0
43,78250,49436,28977,0.00516294,0.0109225,0.0
44,77957,49476,29252,0.004464,0.00998222,0.0
45,78370,49612,29335,0.0039237,0.00790864,0.0
46,78803,49971,29109,0.00340089,0.00738603,0.0
47,78991,50092,28654,0.0029497,0.00631674,0.0
48,78905,50179,27633,0.00259806,0.00557305,0.0
49,77729,49554,28016,0.00220638,0.00455097,0.0
50,77225,49254,28639,0.00181936,0.00375362,0.0
51,77443,48881,30200,0.00158826,0.00324503,0.0
52,79285,49907,30151,0.00119821,0.00280256,0.0
53,80524,50468,28215,0.00103075,0.00217969,0.0
54,79577,50239,26432,0.000929917,0.00187273,0.0
55,76958,49338,28521,0.000721173,0.00182322,0.0
56,77115,49324,29254,0.000700253,0.00131606,0.0
57,78004,49619,30219,0.000608943,0.00115821,0.0
58,79826,50328,28059,0.000469772,0.000623686,0.0
59,78840,50143,29478,0.000329782,0.00084809,0.0
60,79786,50595,27640,0.000338405,0.000723589,0.0
61,78733,50343,27391,0.000285776,0.000748421,0.0
