generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78344,49252,28346,0.0,0.0,0.0
2,77910,49120,30347,0.0,0.0,0.0
3,79770,50491,28658,0.0,0.0,0.0
4,79769,50832,27071,0.0,0.0,0.0
5,78114,50091,27471,0.0,0.0,0.0
6,76803,49346,28858,0.0,0.0,0.0
7,77654,49728,29425,0.0,0.0,0.0
8,79361,50416,28358,0.0,0.0,0.0
9,79040,50281,27661,0.0,0.0,0.0
10,77821,49599,28729,0.0,0.0,0.0
11,78268,49924,29296,0.0,0.0,0.0
12,97226,50430,28293,0.185156,0.0802319,0.0
13,103577,47646,27553,0.272932,0.161815,0.0
14,98181,42906,33608,0.30619,0.226137,0.0
15,97202,39127,38081,0.337416,0.272341,0.0
16,98013,35742,40624,0.365273,0.315663,0.0
17,97822,32033,42212,0.39027,0.33622,0.0
18,96825,28612,43579,0.416618,0.346107,0.0
19,95924,26485,42868,0.430466,0.351276,0.0
20,94747,24728,43198,0.443581,0.351683,0.0
21,75821,23598,42438,0.320841,0.33589,0.0
22,66398,23660,41724,0.221392,0.305136,0.0
23,67024,24882,42273,0.202972,0.254974,0.0
24,70422,28359,42786,0.170217,0.214895,0.0
25,75238,33016,43469,0.135915,0.178541,0.0
26,81612,38573,42519,0.107386,0.14684,0.0
27,86733,44089,39328,0.083048,0.125331,0.0
28,88371,47510,34436,0.0657682,0.10746,0.0
29,85975,48432,30110,0.0525269,0.0925606,0.0
30,80657,47482,31282,0.0426311,0.0792948,0.0
31,78523,46940,32561,0.0357411,0.0700992,0.0
32,78840,47310,31437,0.0309424,0.0587842,0.0
33,79009,47404,32463,0.0264653,0.0494255,0.0
34,80369,48312,31593,0.021563,0.0425094,0.0
35,81413,49516,30486,0.0184123,0.0364594,0.0
36,81036,49988,28555,0.0156659,0.0300823,0.0
37,78751,49107,28801,0.0130221,0.0265095,0.0
38,77676,48887,30076,0.0106532,0.021961,0.0
39,78633,49312,29392,0.00917554,0.0192399,0.0
40,78573,49070,28993,0.00777621,0.016366,0.0
41,78417,49175,30488,0.00646543,0.0133659,0.0
42,79907,49831,29067,0.00556272,0.0116455,0.0
43,79594,49842,28928,0.00469256,0.00874585,0.0
44,79119,49892,29016,0.00389287,0.0078922,0.0
45,78667,49896,28429,0.00307626,0.00678884,0.0
46,78316,49751,28580,0.00272614,0.00593072,0.0
47,78152,49549,29067,0.00238638,0.00595177,0.0
48,78217,49703,28740,0.00235243,0.00436674,0.0
49,78635,49732,29073,0.00185032,0.00386957,0.0
50,78877,49707,29293,0.0016418,0.00290172,0.0
51,79292,50269,28488,0.00120441,0.00305392,0.0
52,78966,49797,28393,0.00109541,0.00223647,0.0
53,78517,49732,30381,0.000955207,0.00162931,0.0
54,80131,50600,28874,0.000755014,0.00174898,0.0
55,80059,50530,27148,0.000655766,0.00147341,0.0
56,78086,49691,27739,0.000505853,0.00122571,0.0
57,77031,49274,29890,0.000545235,0.00108732,0.0
58,78761,50009,29898,0.000425337,0.00100341,0.0
59,80430,50638,29084,0.000404078,0.000808004,0.0
60,80356,50780,26028,0.000354672,0.000595513,0.0
61,76974,49424,29006,0.000311794,0.000637799,0.0
62,77678,49702,29692,0.000225289,0.000471507,0.0
63,79218,50280,28867,0.000208286,0.00043302,0.0
64,79373,50190,27178,0.000188981,0.000386342,0.0
65,77743,49553,28175,0.000180081,0.000372671,0.0
66,77519,49488,29492,0.000148351,0.00027126,0.0
67,78898,50215,29095,0.00016477,0.000274961,0.0
68,79477,50438,27972,0.000163569,0.000232375,0.0
69,78510,49971,28437,0.000133741,0.000281324,0.0
70,78458,50110,27850,0.000108338,0.000251346,0.0
71,77663,49814,28540,0.000122323,0.000315347,0.0
72,77983,49684,29200,0.00011541,0.000171233,0.0
73,78771,49975,28862,9.52127e-05,0.000277181,0.0
74,79071,50359,27747,5.69109e-05,0.00023426,0.0
75,78211,49908,28591,7.67156e-05,0.00026232,0.0
76,78029,49774,28057,7.04866e-05,0.000178209,0.0
77,78131,49904,30428,5.11961e-05,0.000131458,0.0
78,80187,50904,27169,4.98834e-05,5.521e-05,0.0
79,78281,49821,27727,3.19362e-05,3.60659e-05,0.0
80,77313,49297,28908,1.94017e-05,0.0,0.0
81,77728,49608,29546,0.0,5.07683e-05,0.0
82,79238,50291,27871,0.0,3.58796e-05,0.0
83,78430,49870,28864,6.37511e-06,0.0,0.0
84,78843,50077,28503,6.34172e-06,0.0,0.0
85,78509,50030,29016,0.0,0.0,0.0
86,79036,50331,27701,0.0,0.0,0.0
87,78016,49890,27998,0.0,0.0,0.0
88,77646,49802,29125,0.0,0.0,0.0
89,78589,50121,29226,0.0,0.0,0.0
90,79320,50453,27648,0.0,0.0,0.0
91,78285,49933,27514,0.0,0.0,0.0
92,77137,49379,29400,0.0,0.0,0.0
93,78635,49924,29291,0.0,0.0,0.0
94,79464,50237,28637,0.0,0.0,0.0
95,79198,50143,27670,0.0,0.0,0.0
96,77910,49642,28337,0.0,0.0,0.0
97,77661,49757,29524,0.0,0.0,0.0
98,79131,50421,27489,0.0,0.0,0.0
99,78076,49756,29140,0.0,0.0,0.0
100,78716,50055,28153,0.0,0.0,0.0
101,78294,49966,28558,0.0,0.0,0.0
102,78564,50118,28576,0.0,0.0,0.0
103,78529,50083,27407,0.0,0.0,0.0
