generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78141,48989,28593,0.0,0.0,0.5
2,78188,48971,30524,0.0,0.0,0.5
3,80054,50316,28558,0.0,0.0,0.5
4,79481,50428,27967,0.0,0.0,0.5
5,78896,50309,28001,0.0,0.0,0.5
6,78000,49895,28163,0.0,0.0,0.5
7,77767,49696,28479,0.0,0.0,0.5
8,78017,49639,28439,0.0,0.0,0.5
9,77991,49613,29003,0.0,0.0,0.5
10,78414,49667,29275,0.0,0.0,0.5
11,79276,50256,29575,0.0,0.0,0.5
12,98224,50701,27552,0.182532,0.079849,0.5
13,103358,48045,27815,0.270414,0.161891,0.5
14,98423,43533,32796,0.303984,0.224966,0.5
15,96512,39372,37528,0.336777,0.273369,0.5
16,96855,35658,40718,0.36534,0.320915,0.5
17,96722,31404,41921,0.39415,0.351721,0.5
18,95177,27519,43324,0.424488,0.368502,0.5
19,94211,24631,43523,0.449146,0.378087,0.5
20,92351,22112,42287,0.466216,0.38513,0.5
21,72222,20205,41349,0.351465,0.380227,0.5
22,60732,18742,39981,0.263864,0.362822,0.5
23,59265,18530,38223,0.257066,0.337349,0.5
24,58647,19305,38486,0.237463,0.315842,0.5
25,59759,20988,39496,0.21524,0.293536,0.5
26,62360,23404,40871,0.192054,0.27106,0.5
27,67004,26627,42122,0.172482,0.253063,0.5
28,71431,30109,43223,0.154072,0.236922,0.5
29,75935,33643,43481,0.137473,0.222718,0.5
30,79877,36886,42322,0.123615,0.205531,0.5
31,82306,39651,40924,0.112598,0.187897,0.5
32,83497,41682,38715,0.0998239,0.179414,0.5
33,82826,42796,37421,0.0892534,0.16778,0.5
34,81817,43537,36916,0.0815845,0.156057,0.5
35,81217,44057,35395,0.074775,0.147422,0.5
36,80116,44077,35588,0.0695055,0.139626,0.5
37,79718,44228,35860,0.0649226,0.127775,0.5
38,80818,45053,34605,0.0598196,0.123378,0.5
39,80354,45033,34639,0.0557097,0.113124,0.5
40,80862,45639,34337,0.051557,0.10678,0.5
41,81102,46126,33723,0.047878,0.0990274,0.5
42,80856,46690,32397,0.0438619,0.0919375,0.5
43,79788,46683,33495,0.0398494,0.087222,0.5
44,80297,47109,31912,0.0374422,0.0826022,0.5
45,79460,46945,31495,0.0351875,0.0779489,0.5
46,78818,46917,33056,0.0327336,0.0726041,0.5
47,79891,47767,32193,0.0309296,0.0675147,0.5
48,80401,48163,30645,0.0283579,0.0646761,0.5
