generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78142,49115,28407,0.0,0.0,0.75
2,78008,49005,30798,0.0,0.0,0.75
3,80063,50133,28760,0.0,0.0,0.75
4,79579,50126,28107,0.0,0.0,0.75
5,78795,50138,28767,0.0,0.0,0.75
6,78710,50294,27868,0.0,0.0,0.75
7,78082,50126,28624,0.0,0.0,0.75
8,78204,50112,28304,0.0,0.0,0.75
9,77872,49788,28208,0.0,0.0,0.75
10,77879,49422,28763,0.0,0.0,0.75
11,78106,49549,29173,0.0,0.0,0.75
12,96941,49920,29808,0.186536,0.0795424,0.75
13,104551,47977,28318,0.27015,0.162229,0.75
14,99887,43697,32699,0.302887,0.23016,0.75
15,97483,39554,36785,0.336802,0.279924,0.75
16,96614,35545,40365,0.367359,0.322544,0.75
17,96304,31359,42325,0.397938,0.356657,0.75
18,95014,27115,43684,0.429163,0.372951,0.75
19,93788,23857,43256,0.453459,0.389264,0.75
20,91279,21057,41941,0.474677,0.402196,0.75
21,69958,18489,40569,0.366963,0.402487,0.75
22,57930,16437,38440,0.285741,0.396085,0.75
23,55001,15136,35679,0.288613,0.385675,0.75
24,51983,14501,34055,0.282419,0.370225,0.75
25,49786,14525,34322,0.269162,0.35585,0.75
26,49593,15173,34434,0.253413,0.348565,0.75
27,50453,16191,35199,0.240134,0.333305,0.75
28,52474,17665,36423,0.226998,0.318617,0.75
29,55455,19568,37995,0.213353,0.310909,0.75
30,58675,21719,39712,0.200222,0.302327,0.75
31,62228,23777,41583,0.190469,0.289782,0.75
32,66391,26292,42509,0.179286,0.2798,0.75
33,70236,28725,43198,0.169073,0.271783,0.75
34,73611,30901,43761,0.160329,0.265453,0.75
35,76435,32896,42674,0.153712,0.255179,0.75
36,77432,34424,42792,0.145444,0.248411,0.75
37,78760,35976,42172,0.138014,0.238831,0.75
38,79659,37185,41864,0.130858,0.229899,0.75
39,80303,38264,40311,0.123781,0.22448,0.75
40,79679,38525,40037,0.118243,0.217511,0.75
41,79419,38942,39931,0.11389,0.209324,0.75
42,79715,39563,39794,0.108148,0.204264,0.75
43,80070,40301,38877,0.102947,0.195553,0.75
44,80098,40697,38810,0.0986229,0.1874,0.75
45,80346,41096,38451,0.0943233,0.183155,0.75
46,80669,41739,38007,0.0898548,0.178257,0.75
47,80606,42217,37336,0.0862715,0.172247,0.75
48,80336,42685,37245,0.0823417,0.168076,0.75
49,80368,43006,36629,0.0792915,0.160488,0.75
50,80121,43405,36719,0.0749367,0.157167,0.75
51,80504,43714,36178,0.0726983,0.151446,0.75
52,80432,43823,35350,0.0701089,0.147808,0.75
53,79748,43772,36233,0.0683215,0.142481,0.75
54,80636,44483,35482,0.0661243,0.138281,0.75
55,80375,44664,34450,0.0630482,0.134398,0.75
56,79529,44603,34961,0.0604308,0.128529,0.75
57,79585,44980,35069,0.0567946,0.126821,0.75
58,79837,45230,33858,0.0543858,0.120459,0.75
59,79695,45397,34087,0.0529017,0.114354,0.75
60,79595,45510,33929,0.0504617,0.111247,0.75
61,79654,45682,34248,0.0487923,0.10932,0.75
62,80378,46162,34141,0.047146,0.106822,0.75
63,80531,46562,33444,0.0456284,0.101334,0.75
64,80477,46867,32223,0.04382,0.0968563,0.75
65,79403,46483,33519,0.0416672,0.0945732,0.75
66,79797,46827,32352,0.0403148,0.0932554,0.75
67,79498,46717,32870,0.0396488,0.0888956,0.75
68,79749,46959,33233,0.0378939,0.0861644,0.75
69,80261,47254,32178,0.0363564,0.0816086,0.75
70,80000,47342,33131,0.0342438,0.0800912,0.75
71,80580,47652,31295,0.0330293,0.0782074,0.75
72,79596,47462,31766,0.0321247,0.0761034,0.75
73,79217,47332,30885,0.031035,0.0748098,0.75
74,78187,46865,32083,0.0299346,0.0716891,0.75
75,78729,47087,33329,0.0291316,0.0700291,0.75
76,80552,47874,31257,0.0289502,0.0675209,0.75
77,80023,47806,31388,0.0281856,0.0650249,0.75
78,79450,47800,31076,0.0267716,0.0602877,0.75
79,79102,47793,31656,0.0250879,0.0598939,0.75
80,79634,48210,30545,0.0240161,0.057669,0.75
81,78966,47831,30513,0.0233328,0.0565988,0.75
82,78268,47619,32363,0.0224102,0.05548,0.75
83,79986,48445,31448,0.0226977,0.0542801,0.75
84,80155,48595,29906,0.0221321,0.0528824,0.75
85,78865,48210,30104,0.0208267,0.0496446,0.75
86,78187,47876,31361,0.0201376,0.0510347,0.75
87,79029,48329,31206,0.0198788,0.0490611,0.75
88,79881,48845,30586,0.0192912,0.0467534,0.75
89,79775,48758,29717,0.0187465,0.0477336,0.75
90,78731,48338,30142,0.0184743,0.0463971,0.75
91,78396,48195,30888,0.0179282,0.0417962,0.75
92,78976,48581,30401,0.0168089,0.0416105,0.75
93,78840,48216,30262,0.0163623,0.0403972,0.75
94,79025,48517,30519,0.0156849,0.0397457,0.75
95,79057,48657,29830,0.0155647,0.0368253,0.75
96,78968,48610,30020,0.0152973,0.0380247,0.75
97,78667,48644,30857,0.0149173,0.0351622,0.75
98,79473,49033,29945,0.0143382,0.0347971,0.75
99,79212,48949,29395,0.0138489,0.0357374,0.75
100,78704,48816,29767,0.0135635,0.0337958,0.75
101,78422,48744,31741,0.0134911,0.033159,0.75
102,80331,49687,28758,0.0132079,0.0327387,0.75
103,78874,48948,29215,0.0126277,0.0309259,0.75
104,78139,48623,31805,0.0119787,0.0304512,0.75
105,80269,49634,29610,0.0119411,0.0288416,0.75
106,79811,49281,28554,0.0113518,0.0288926,0.75
107,78316,48768,29552,0.0106172,0.0275954,0.75
108,77850,48641,30681,0.0104432,0.0254066,0.75
109,79389,49595,29633,0.0101588,0.0258327,0.75
110,79416,49589,28317,0.010212,0.0251086,0.75
111,77995,48698,30250,0.00977627,0.0261488,0.75
112,78891,49393,30417,0.00967791,0.0226025,0.75
113,79883,49845,29549,0.00913211,0.0228773,0.75
114,79657,49588,28301,0.00865586,0.0234444,0.75
115,77889,48957,30503,0.00862766,0.0211946,0.75
116,79059,49543,29277,0.00844306,0.0219968,0.75
117,78980,49378,29322,0.00801469,0.0197463,0.75
118,78843,49367,29847,0.00782568,0.020002,0.75
119,79141,49563,29499,0.00773935,0.01856,0.75
120,79200,49570,28399,0.00727273,0.0181344,0.75
121,78276,49343,29204,0.00689867,0.0171894,0.75
122,78149,49380,29816,0.00649401,0.0176918,0.75
123,78979,49836,29474,0.00660302,0.01559,0.75
124,79301,49808,27935,0.00629248,0.0168069,0.75
125,77788,49018,29220,0.0060035,0.0157084,0.75
126,78087,49097,30379,0.00582043,0.0166562,0.75
127,79499,49765,29621,0.00596863,0.0138753,0.75
128,79447,49834,28484,0.00565157,0.0140605,0.75
