generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78049,49134,28498,0.0,0.0,0.0
2,78042,49120,30524,0.0,0.0,0.0
3,79970,50244,29111,0.0,0.0,0.0
4,80134,50598,27554,0.0,0.0,0.0
5,78857,50045,27801,0.0,0.0,0.0
6,77703,49691,28842,0.0,0.0,0.0
7,78022,49615,28417,0.0,0.0,0.0
8,77969,49625,29226,0.0,0.0,0.0
9,78702,49873,27821,0.0,0.0,0.0
10,77921,49539,29122,0.0,0.0,0.0
11,78805,49981,28596,0.0,0.0,0.0
12,97019,50336,28628,0.186788,0.0795026,0.0
13,103878,48174,28143,0.272565,0.159045,0.0
14,99309,43861,31468,0.303583,0.226579,0.0
15,96139,39364,38309,0.336705,0.27303,0.0
16,97221,35869,40299,0.365523,0.307812,0.0
17,97311,32152,42293,0.389884,0.337444,0.0
18,96878,28971,43155,0.414289,0.343043,0.0
19,96550,26775,43925,0.43,0.351577,0.0
20,95863,25210,43059,0.441604,0.35254,0.0
21,76097,23903,42599,0.317306,0.334667,0.0
22,66354,23670,42305,0.221464,0.303156,0.0
23,67245,25048,42285,0.202186,0.252915,0.0
24,70565,28390,42899,0.16844,0.210961,0.0
25,75710,33482,43307,0.133807,0.174533,0.0
26,81903,39001,42497,0.104471,0.148128,0.0
27,87045,44107,38606,0.0825435,0.124191,0.0
28,88295,47582,33945,0.065066,0.105259,0.0
29,85272,48442,30578,0.0518224,0.091193,0.0
30,80754,47582,30416,0.0414159,0.0777058,0.0
31,78048,46768,32476,0.0344403,0.0677731,0.0
32,78434,46962,31990,0.0300635,0.0591122,0.0
33,79036,47282,32711,0.0257351,0.0482559,0.0
34,80753,48510,31203,0.0218258,0.0404929,0.0
35,81060,49240,29798,0.0179065,0.0353379,0.0
36,80277,49415,29393,0.0147178,0.0289355,0.0
37,79112,49408,29548,0.0119135,0.0259239,0.0
38,78837,49325,28331,0.0105344,0.0215312,0.0
39,77470,48582,29807,0.00905512,0.0184017,0.0
40,78163,48730,31242,0.00795773,0.0159081,0.0
41,80240,49888,29271,0.00676097,0.0144682,0.0
42,80243,50040,29350,0.00575751,0.0110903,0.0
43,80118,50417,28292,0.00486782,0.0103209,0.0
44,78838,50041,29050,0.00423019,0.00881239,0.0
45,78711,49942,28365,0.00353826,0.00749163,0.0
46,78093,49467,28513,0.00306045,0.00629537,0.0
47,77877,49596,30204,0.00259383,0.00574427,0.0
48,79634,50394,29193,0.00232313,0.00417908,0.0
49,79798,50454,26958,0.00190481,0.00354255,0.0
50,77681,49794,28699,0.00149972,0.00337991,0.0
51,77805,49866,29405,0.00124028,0.0030437,0.0
52,78729,50112,27983,0.00113681,0.00234071,0.0
53,78208,49586,29464,0.0010357,0.00193456,0.0
