generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,77691,48800,28440,0.0,0.0,0.25
2,77769,48881,32324,0.0,0.0,0.25
3,81562,51243,29290,0.0,0.0,0.25
4,81671,51577,26400,0.0,0.0,0.25
5,78457,50140,25875,0.0,0.0,0.25
6,75437,49005,28054,0.0,0.0,0.25
7,75708,48574,30822,0.0,0.0,0.25
8,78843,49801,30344,0.0,0.0,0.25
9,80783,50522,27955,0.0,0.0,0.25
10,79649,50343,28206,0.0,0.0,0.25
11,78791,50373,27583,0.0,0.0,0.25
12,95794,49858,28324,0.187976,0.0764899,0.25
13,102771,47514,28695,0.275686,0.156508,0.25
14,98483,43171,32777,0.304423,0.221924,0.25
15,96747,39067,37766,0.337111,0.271276,0.25
16,97207,35523,40104,0.364783,0.314657,0.25
17,97094,31823,42472,0.391945,0.341637,0.25
18,96496,28383,43185,0.417116,0.356895,0.25
19,95505,25743,43650,0.4376,0.36425,0.25
20,94065,23625,42732,0.453341,0.367067,0.25
21,74096,21932,41828,0.334937,0.354177,0.25
22,63887,21455,41505,0.239595,0.329683,0.25
23,63690,22181,40972,0.224368,0.291809,0.25
24,65580,24497,41628,0.197713,0.257387,0.25
25,69092,27873,42882,0.166886,0.225922,0.25
26,74313,32244,42932,0.139377,0.204207,0.25
27,79613,36757,42739,0.118065,0.181345,0.25
28,84023,41241,40622,0.100169,0.156615,0.25
29,85823,44318,36778,0.0833576,0.145549,0.25
30,84435,45718,34490,0.0710132,0.129994,0.25
31,82019,45832,33988,0.0604189,0.113761,0.25
32,80381,45883,33228,0.0526493,0.102895,0.25
33,79404,45904,33884,0.0462382,0.0938053,0.25
34,80170,46652,33739,0.0416178,0.0831678,0.25
35,80932,47438,31372,0.0373647,0.0739672,0.25
36,80072,47428,31540,0.0330453,0.067454,0.25
37,79521,47450,31955,0.0288666,0.0615866,0.25
38,80008,48056,32382,0.0264974,0.0552931,0.25
39,80896,48722,29906,0.0234499,0.047248,0.25
40,79385,48416,30285,0.0203439,0.0423477,0.25
41,78760,48332,31127,0.0173883,0.0389854,0.25
42,79584,48880,30747,0.0158637,0.0344749,0.25
43,80099,49183,29792,0.0143135,0.031636,0.25
44,79647,49000,29744,0.0135159,0.0274341,0.25
45,79323,49232,29593,0.0120394,0.0254621,0.25
46,78920,49291,30070,0.0103459,0.0230296,0.25
47,79536,49573,29034,0.00918452,0.0210443,0.25
48,78740,49259,29511,0.00836297,0.0184338,0.25
49,78762,49290,29731,0.00746553,0.0157075,0.25
50,79224,49595,28522,0.00633646,0.0155143,0.25
51,78310,49163,30012,0.00574639,0.0133613,0.25
52,79273,49909,29227,0.00538014,0.0112396,0.25
53,79352,50034,28389,0.00459976,0.0103033,0.25
54,78796,49795,28420,0.00398497,0.00921886,0.25
