generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78106,49068,49068,0.0,0.0,0.5,7.5,5.0,linear
2,78125,49175,49175,0.0,0.0,0.5,7.5,5.0,linear
3,80109,50442,50442,0.0,0.0,0.5,7.5,5.0,linear
4,79451,50303,50303,0.0,0.0,0.5,7.5,5.0,linear
5,78758,50053,50053,0.0,0.0,0.5,7.5,5.0,linear
6,78198,49807,49807,0.0,0.0,0.5,7.5,5.0,linear
7,78415,49866,49866,0.0,0.0,0.5,7.5,5.0,linear
8,78439,49799,49799,0.0,0.0,0.5,7.5,5.0,linear
9,78181,49850,49850,0.0,0.0,0.5,7.5,5.0,linear
10,78468,49915,49915,0.0,0.0,0.5,7.5,5.0,linear
11,77815,49805,49805,0.0,0.0,0.5,7.5,5.0,linear
12,123335,49712,49712,0.317702,0.339352,0.5,7.5,5.0,linear
13,143203,46866,46866,0.439724,0.484734,0.5,7.5,5.0,linear
14,137418,41145,41145,0.477909,0.55904,0.5,7.5,5.0,linear
15,133718,35359,35359,0.515089,0.634889,0.5,7.5,5.0,linear
16,131609,29353,29353,0.551788,0.705588,0.5,7.5,5.0,linear
17,128501,23397,23397,0.585085,0.766278,0.5,7.5,5.0,linear
18,124150,18063,18063,0.615409,0.812694,0.5,7.5,5.0,linear
19,119786,14001,14001,0.645461,0.846805,0.5,7.5,5.0,linear
20,113532,10874,10874,0.674418,0.872539,0.5,7.5,5.0,linear
21,107193,8371,8371,0.70545,0.894237,0.5,7.5,5.0,linear
22,100822,6258,6258,0.737271,0.91305,0.5,7.5,5.0,linear
23,94920,4768,4768,0.770822,0.929555,0.5,7.5,5.0,linear
24,89300,3572,3572,0.805206,0.943053,0.5,7.5,5.0,linear
25,84460,2705,2705,0.836076,0.954741,0.5,7.5,5.0,linear
26,80547,1934,1934,0.866988,0.966724,0.5,7.5,5.0,linear
27,77909,1360,1360,0.895614,0.97557,0.5,7.5,5.0,linear
28,75081,948,948,0.918972,0.982616,0.5,7.5,5.0,linear
29,73455,622,622,0.942572,0.988671,0.5,7.5,5.0,linear
30,71602,388,388,0.957949,0.992455,0.5,7.5,5.0,linear
31,70223,260,260,0.971814,0.994976,0.5,7.5,5.0,linear
32,69236,155,155,0.981619,0.996895,0.5,7.5,5.0,linear
33,68689,107,107,0.988425,0.998031,0.5,7.5,5.0,linear
34,68019,60,60,0.992653,0.998961,0.5,7.5,5.0,linear
35,67978,31,31,0.995423,0.999487,0.5,7.5,5.0,linear
36,67700,15,15,0.997197,0.999764,0.5,7.5,5.0,linear
37,67440,7,7,0.998474,0.999896,0.5,7.5,5.0,linear
38,67851,1,1,0.999271,0.999985,0.5,7.5,5.0,linear
39,67742,1,1,0.999646,0.999985,0.5,7.5,5.0,linear
40,67714,0,0,0.999882,1.0,0.5,7.5,5.0,linear

