generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78226,49335,49335,0.0,0.0,0.5,0.5,4.0,linear
2,78390,49326,49326,0.0,0.0,0.5,0.5,4.0,linear
3,78719,49629,49629,0.0,0.0,0.5,0.5,4.0,linear
4,79283,50252,50252,0.0,0.0,0.5,0.5,4.0,linear
5,79058,50210,50210,0.0,0.0,0.5,0.5,4.0,linear
6,78598,50040,50040,0.0,0.0,0.5,0.5,4.0,linear
7,78731,50133,50133,0.0,0.0,0.5,0.5,4.0,linear
8,78751,50066,50066,0.0,0.0,0.5,0.5,4.0,linear
9,78477,49853,49853,0.0,0.0,0.5,0.5,4.0,linear
10,77941,49671,49671,0.0,0.0,0.5,0.5,4.0,linear
11,78282,49715,49715,0.0,0.0,0.5,0.5,4.0,linear
12,81957,50075,50075,0.0331642,0.0387767,0.5,0.5,4.0,linear
13,82861,49646,49646,0.0557744,0.0712516,0.5,0.5,4.0,linear
14,81086,47996,47996,0.0688524,0.0969074,0.5,0.5,4.0,linear
15,79453,46166,46166,0.0844455,0.127831,0.5,0.5,4.0,linear
16,78562,44660,44660,0.0982825,0.155927,0.5,0.5,4.0,linear
17,78356,43400,43400,0.111495,0.182547,0.5,0.5,4.0,linear
18,78171,42384,42384,0.122554,0.204584,0.5,0.5,4.0,linear
19,78348,41351,41351,0.13359,0.226307,0.5,0.5,4.0,linear
20,77976,40405,40405,0.142903,0.245076,0.5,0.5,4.0,linear
21,77089,39399,39399,0.149945,0.25931,0.5,0.5,4.0,linear
22,76506,38635,38635,0.157135,0.273978,0.5,0.5,4.0,linear
23,75932,37690,37690,0.16287,0.285664,0.5,0.5,4.0,linear
24,75447,36897,36897,0.169668,0.298278,0.5,0.5,4.0,linear
25,74665,35857,35857,0.174847,0.308613,0.5,0.5,4.0,linear
26,74312,35135,35135,0.179331,0.317411,0.5,0.5,4.0,linear
27,73699,34525,34525,0.182005,0.323229,0.5,0.5,4.0,linear
28,73834,34317,34317,0.186188,0.330882,0.5,0.5,4.0,linear
29,73019,33770,33770,0.188672,0.335798,0.5,0.5,4.0,linear
30,72753,33424,33424,0.191966,0.342263,0.5,0.5,4.0,linear
31,72271,33066,33066,0.19489,0.34762,0.5,0.5,4.0,linear
32,72114,32838,32838,0.197336,0.352078,0.5,0.5,4.0,linear
33,71704,32375,32375,0.199927,0.357475,0.5,0.5,4.0,linear
34,71300,31829,31829,0.200624,0.359355,0.5,0.5,4.0,linear
35,71280,31742,31742,0.202929,0.363253,0.5,0.5,4.0,linear
36,70516,31315,31315,0.204757,0.366435,0.5,0.5,4.0,linear
37,70437,31281,31281,0.206196,0.36946,0.5,0.5,4.0,linear
38,70032,30950,30950,0.207763,0.372771,0.5,0.5,4.0,linear
39,69736,30763,30763,0.208867,0.374964,0.5,0.5,4.0,linear
40,69551,30373,30373,0.211903,0.380277,0.5,0.5,4.0,linear
41,69300,30182,30182,0.2113,0.379384,0.5,0.5,4.0,linear
42,69612,30170,30170,0.212244,0.380505,0.5,0.5,4.0,linear
43,69117,30084,30084,0.211338,0.379809,0.5,0.5,4.0,linear
44,69436,30220,30220,0.212092,0.380151,0.5,0.5,4.0,linear
45,69012,29986,29986,0.212306,0.380423,0.5,0.5,4.0,linear
46,68852,29943,29943,0.210983,0.378601,0.5,0.5,4.0,linear
47,68927,30070,30070,0.211378,0.379205,0.5,0.5,4.0,linear
48,68896,29992,29992,0.213314,0.383345,0.5,0.5,4.0,linear
49,68925,29895,29895,0.21259,0.381356,0.5,0.5,4.0,linear
50,68748,29670,29670,0.214066,0.384011,0.5,0.5,4.0,linear
51,68684,29604,29604,0.212718,0.381885,0.5,0.5,4.0,linear
52,68703,29621,29621,0.212934,0.382098,0.5,0.5,4.0,linear
53,68442,29490,29490,0.213522,0.383296,0.5,0.5,4.0,linear
54,68230,29452,29452,0.213248,0.382228,0.5,0.5,4.0,linear
55,67907,29653,29653,0.213048,0.381869,0.5,0.5,4.0,linear
56,68063,29610,29610,0.213072,0.382578,0.5,0.5,4.0,linear
57,68291,29459,29459,0.214487,0.384639,0.5,0.5,4.0,linear
58,68476,29595,29595,0.213853,0.383553,0.5,0.5,4.0,linear
59,68101,29519,29519,0.214683,0.385215,0.5,0.5,4.0,linear
60,68377,29681,29681,0.214246,0.385024,0.5,0.5,4.0,linear
61,68664,29612,29612,0.21392,0.384275,0.5,0.5,4.0,linear
62,68696,29714,29714,0.214289,0.384645,0.5,0.5,4.0,linear
63,68954,29742,29742,0.213321,0.382909,0.5,0.5,4.0,linear
64,68836,29771,29771,0.213286,0.38386,0.5,0.5,4.0,linear
65,69108,29730,29730,0.215081,0.386719,0.5,0.5,4.0,linear
66,68729,29545,29545,0.215959,0.387453,0.5,0.5,4.0,linear
67,68426,29397,29397,0.217475,0.390905,0.5,0.5,4.0,linear
68,68268,29402,29402,0.217263,0.390009,0.5,0.5,4.0,linear
69,67861,29119,29119,0.216275,0.388701,0.5,0.5,4.0,linear
70,68137,29273,29273,0.215571,0.387501,0.5,0.5,4.0,linear
71,68130,29273,29273,0.217166,0.389788,0.5,0.5,4.0,linear
72,68000,29179,29179,0.216101,0.388021,0.5,0.5,4.0,linear
73,68089,29274,29274,0.215689,0.387389,0.5,0.5,4.0,linear
74,68315,29245,29245,0.215589,0.387288,0.5,0.5,4.0,linear
75,68271,29258,29258,0.214003,0.383968,0.5,0.5,4.0,linear
76,68521,29450,29450,0.213589,0.383395,0.5,0.5,4.0,linear
77,68643,29643,29643,0.212656,0.382249,0.5,0.5,4.0,linear
78,68763,29726,29726,0.212922,0.382108,0.5,0.5,4.0,linear
79,68808,29874,29874,0.213079,0.382806,0.5,0.5,4.0,linear
80,69094,29832,29832,0.213657,0.383419,0.5,0.5,4.0,linear
81,68470,29558,29558,0.214472,0.384847,0.5,0.5,4.0,linear
82,68535,29570,29570,0.214328,0.385432,0.5,0.5,4.0,linear
83,68564,29601,29601,0.215403,0.387295,0.5,0.5,4.0,linear
84,68826,29646,29646,0.215714,0.387694,0.5,0.5,4.0,linear
85,68419,29355,29355,0.216694,0.389869,0.5,0.5,4.0,linear
86,68575,29374,29374,0.217801,0.39157,0.5,0.5,4.0,linear
87,67993,28913,28913,0.218568,0.392808,0.5,0.5,4.0,linear
88,68049,28950,28950,0.220381,0.395752,0.5,0.5,4.0,linear
89,67504,28626,28626,0.21901,0.393931,0.5,0.5,4.0,linear
90,67445,28688,28688,0.21756,0.39121,0.5,0.5,4.0,linear
91,67571,28956,28956,0.216596,0.389014,0.5,0.5,4.0,linear
92,67787,29264,29264,0.217756,0.390882,0.5,0.5,4.0,linear
93,68085,29168,29168,0.218633,0.392808,0.5,0.5,4.0,linear
94,67984,29043,29043,0.217723,0.391175,0.5,0.5,4.0,linear
95,67996,29118,29118,0.218753,0.393423,0.5,0.5,4.0,linear
96,67849,29127,29127,0.21863,0.392879,0.5,0.5,4.0,linear
97,67646,29004,29004,0.218217,0.391743,0.5,0.5,4.0,linear
98,67772,29105,29105,0.218715,0.392288,0.5,0.5,4.0,linear
99,67617,28943,28943,0.218956,0.393572,0.5,0.5,4.0,linear
100,68046,29135,29135,0.218602,0.393862,0.5,0.5,4.0,linear
101,68041,29057,29057,0.218389,0.392244,0.5,0.5,4.0,linear
102,67930,28908,28908,0.218152,0.392055,0.5,0.5,4.0,linear
103,67688,28783,28783,0.219326,0.394029,0.5,0.5,4.0,linear
104,67911,28980,28980,0.219381,0.394222,0.5,0.5,4.0,linear
105,67349,28697,28697,0.217035,0.389649,0.5,0.5,4.0,linear
106,67512,28735,28735,0.216324,0.388154,0.5,0.5,4.0,linear
107,67687,29001,29001,0.21626,0.388141,0.5,0.5,4.0,linear
108,67738,29142,29142,0.2172,0.390326,0.5,0.5,4.0,linear
109,67766,29082,29082,0.218531,0.392303,0.5,0.5,4.0,linear
110,67589,28906,28906,0.218994,0.393178,0.5,0.5,4.0,linear
111,67788,29088,29088,0.218742,0.392836,0.5,0.5,4.0,linear
112,67810,29022,29022,0.219321,0.394659,0.5,0.5,4.0,linear
113,68020,28971,28971,0.219087,0.39413,0.5,0.5,4.0,linear
114,67530,28880,28880,0.218883,0.393763,0.5,0.5,4.0,linear
115,67911,28968,28968,0.217594,0.391762,0.5,0.5,4.0,linear
116,67963,28860,28860,0.216406,0.388768,0.5,0.5,4.0,linear
117,68052,28920,28920,0.217418,0.389764,0.5,0.5,4.0,linear
118,67581,29050,29050,0.216631,0.388355,0.5,0.5,4.0,linear
119,67920,29101,29101,0.216367,0.38908,0.5,0.5,4.0,linear
120,68116,29030,29030,0.218656,0.393149,0.5,0.5,4.0,linear
121,68124,29051,29051,0.217231,0.38984,0.5,0.5,4.0,linear
122,68034,29193,29193,0.215923,0.388082,0.5,0.5,4.0,linear
123,68139,29148,29148,0.216431,0.389234,0.5,0.5,4.0,linear
124,68348,29265,29265,0.215415,0.387058,0.5,0.5,4.0,linear
125,68065,29230,29230,0.215376,0.387412,0.5,0.5,4.0,linear
126,67899,29282,29282,0.215584,0.387344,0.5,0.5,4.0,linear
127,67995,29264,29264,0.215937,0.387462,0.5,0.5,4.0,linear
128,68051,29199,29199,0.215023,0.385804,0.5,0.5,4.0,linear
129,68320,29260,29260,0.214729,0.385391,0.5,0.5,4.0,linear
130,67936,29213,29213,0.213635,0.383949,0.5,0.5,4.0,linear
131,68149,29340,29340,0.214411,0.385178,0.5,0.5,4.0,linear
132,68484,29624,29624,0.214328,0.384612,0.5,0.5,4.0,linear
