generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78034,49173,49173,0.0,0.0,0.5,4.5,5.0,linear
2,77558,48839,48839,0.0,0.0,0.5,4.5,5.0,linear
3,79333,50001,50001,0.0,0.0,0.5,4.5,5.0,linear
4,80076,50788,50788,0.0,0.0,0.5,4.5,5.0,linear
5,79617,50709,50709,0.0,0.0,0.5,4.5,5.0,linear
6,78433,50176,50176,0.0,0.0,0.5,4.5,5.0,linear
7,78413,49961,49961,0.0,0.0,0.5,4.5,5.0,linear
8,77614,49349,49349,0.0,0.0,0.5,4.5,5.0,linear
9,78062,49516,49516,0.0,0.0,0.5,4.5,5.0,linear
10,79258,50121,50121,0.0,0.0,0.5,4.5,5.0,linear
11,79490,50306,50306,0.0,0.0,0.5,4.5,5.0,linear
12,106310,50493,50493,0.219468,0.238937,0.5,4.5,5.0,linear
13,116980,47836,47836,0.326672,0.371234,0.5,4.5,5.0,linear
14,111133,42473,42473,0.36651,0.447992,0.5,4.5,5.0,linear
15,107343,36948,36948,0.405141,0.52565,0.5,4.5,5.0,linear
16,105565,31947,31947,0.439241,0.597133,0.5,4.5,5.0,linear
17,103860,26891,26891,0.47263,0.661553,0.5,4.5,5.0,linear
18,101461,22204,22204,0.501715,0.712479,0.5,4.5,5.0,linear
19,97815,18604,18604,0.526934,0.7509,0.5,4.5,5.0,linear
20,93673,15610,15610,0.549395,0.779009,0.5,4.5,5.0,linear
21,88663,13017,13017,0.571774,0.803285,0.5,4.5,5.0,linear
22,84230,10845,10845,0.595654,0.823247,0.5,4.5,5.0,linear
23,78798,8959,8959,0.619475,0.843268,0.5,4.5,5.0,linear
24,73957,7360,7360,0.645926,0.862409,0.5,4.5,5.0,linear
25,69561,6079,6079,0.674009,0.878548,0.5,4.5,5.0,linear
26,65141,4900,4900,0.7013,0.894687,0.5,4.5,5.0,linear
27,61132,3836,3836,0.731384,0.910312,0.5,4.5,5.0,linear
28,57608,2985,2985,0.764461,0.926238,0.5,4.5,5.0,linear
29,54539,2263,2263,0.796846,0.940422,0.5,4.5,5.0,linear
30,51582,1703,1703,0.829859,0.953096,0.5,4.5,5.0,linear
31,49039,1181,1181,0.861191,0.965284,0.5,4.5,5.0,linear
32,46949,782,782,0.89041,0.975141,0.5,4.5,5.0,linear
33,45144,531,531,0.916716,0.982928,0.5,4.5,5.0,linear
34,44223,347,347,0.939604,0.989215,0.5,4.5,5.0,linear
35,43059,226,226,0.959728,0.992657,0.5,4.5,5.0,linear
36,42422,143,143,0.973198,0.995467,0.5,4.5,5.0,linear
37,41679,72,72,0.981958,0.997579,0.5,4.5,5.0,linear
38,40992,45,45,0.989519,0.998518,0.5,4.5,5.0,linear
39,40835,22,22,0.993667,0.999341,0.5,4.5,5.0,linear
40,40795,7,7,0.9965,0.99978,0.5,4.5,5.0,linear
41,40752,4,4,0.998356,0.999877,0.5,4.5,5.0,linear
42,40546,1,1,0.999371,0.999975,0.5,4.5,5.0,linear
43,40669,0,0,0.999828,1.0,0.5,4.5,5.0,linear

