generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78692,49442,49442,0.0,0.0,0.0,19.0,15.0,linear
2,78229,49318,49318,0.0,0.0,0.0,19.0,15.0,linear
3,83985,52437,52437,0.0,0.0,0.0,19.0,15.0,linear
4,78467,50083,50083,0.0,0.0,0.0,19.0,15.0,linear
5,65977,43943,43943,0.0,0.0,0.0,19.0,15.0,linear
6,86509,53730,53730,0.0,0.0,0.0,19.0,15.0,linear
7,98102,59372,59372,0.0,0.0,0.0,19.0,15.0,linear
8,64958,43496,43496,0.0,0.0,0.0,19.0,15.0,linear
9,40119,31573,31573,0.0,0.0,0.0,19.0,15.0,linear
10,119915,69720,69720,0.0,0.0,0.0,19.0,15.0,linear
11,123640,71477,71477,0.0,0.0,0.0,19.0,15.0,linear
12,195849,52510,52510,0.583817,0.583817,0.0,19.0,15.0,linear
13,215103,37479,37479,0.667267,0.695296,0.0,19.0,15.0,linear
14,243436,44528,44528,0.610128,0.658234,0.0,19.0,15.0,linear
15,271538,50557,50557,0.642391,0.687943,0.0,19.0,15.0,linear
16,244863,35869,35869,0.68072,0.764061,0.0,19.0,15.0,linear
17,238490,30093,30093,0.689571,0.840656,0.0,19.0,15.0,linear
18,254346,25970,25970,0.712862,0.876523,0.0,19.0,15.0,linear
19,254645,20075,20075,0.704785,0.899705,0.0,19.0,15.0,linear
20,260276,14714,14714,0.721148,0.91765,0.0,19.0,15.0,linear
21,253003,11413,11413,0.730377,0.925765,0.0,19.0,15.0,linear
22,252316,11157,11157,0.740539,0.926917,0.0,19.0,15.0,linear
23,243301,10320,10320,0.746195,0.929149,0.0,19.0,15.0,linear
24,241778,10009,10009,0.753123,0.93033,0.0,19.0,15.0,linear
25,238873,9802,9802,0.757792,0.932683,0.0,19.0,15.0,linear
26,236503,9223,9223,0.761836,0.934962,0.0,19.0,15.0,linear
27,234326,8820,8820,0.767156,0.938426,0.0,19.0,15.0,linear
28,232816,8295,8295,0.771591,0.940682,0.0,19.0,15.0,linear
29,231178,7853,7853,0.776313,0.943076,0.0,19.0,15.0,linear
30,229229,7431,7431,0.782709,0.945279,0.0,19.0,15.0,linear
31,226235,6882,6882,0.788715,0.948772,0.0,19.0,15.0,linear
32,224536,6444,6444,0.79633,0.951091,0.0,19.0,15.0,linear
33,222145,6055,6055,0.802252,0.953622,0.0,19.0,15.0,linear
34,220009,5811,5811,0.807815,0.955593,0.0,19.0,15.0,linear
35,217600,5483,5483,0.813189,0.958436,0.0,19.0,15.0,linear
36,216279,5132,5132,0.820437,0.961439,0.0,19.0,15.0,linear
37,213506,4625,4625,0.827362,0.964955,0.0,19.0,15.0,linear
38,211496,4054,4054,0.83688,0.967911,0.0,19.0,15.0,linear
39,208521,3692,3692,0.847268,0.970472,0.0,19.0,15.0,linear
40,204933,3247,3247,0.857033,0.972343,0.0,19.0,15.0,linear
41,201638,2889,2889,0.865998,0.974957,0.0,19.0,15.0,linear
42,200195,2554,2554,0.876443,0.977791,0.0,19.0,15.0,linear
43,197636,2240,2240,0.885452,0.980405,0.0,19.0,15.0,linear
44,194299,1947,1947,0.896259,0.983107,0.0,19.0,15.0,linear
45,192238,1658,1658,0.906133,0.985442,0.0,19.0,15.0,linear
46,189842,1432,1432,0.916464,0.98785,0.0,19.0,15.0,linear
47,187886,1156,1156,0.927039,0.990089,0.0,19.0,15.0,linear
48,184874,918,918,0.936043,0.991862,0.0,19.0,15.0,linear
49,183002,741,741,0.946319,0.993682,0.0,19.0,15.0,linear
50,181583,544,544,0.955215,0.995245,0.0,19.0,15.0,linear
51,179253,391,391,0.965103,0.996454,0.0,19.0,15.0,linear
52,176977,285,285,0.973711,0.997425,0.0,19.0,15.0,linear
53,175378,201,201,0.980125,0.998212,0.0,19.0,15.0,linear
54,174514,141,141,0.985394,0.99878,0.0,19.0,15.0,linear
55,173536,86,86,0.989813,0.999318,0.0,19.0,15.0,linear
56,173089,54,54,0.992813,0.999592,0.0,19.0,15.0,linear
57,172409,30,30,0.995324,0.999809,0.0,19.0,15.0,linear
58,171811,16,16,0.997262,0.999901,0.0,19.0,15.0,linear
59,171384,8,8,0.998298,0.999948,0.0,19.0,15.0,linear
60,171267,4,4,0.999072,0.999977,0.0,19.0,15.0,linear
61,171491,2,2,0.999472,0.999988,0.0,19.0,15.0,linear
62,171546,2,2,0.999711,0.999988,0.0,19.0,15.0,linear
63,171587,0,0,0.999822,1.0,0.0,19.0,15.0,linear

