generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,77969,49077,49077,0.0,0.0,0.0,1.5,11.0,linear
2,78231,49228,49228,0.0,0.0,0.0,1.5,11.0,linear
3,83119,52060,52060,0.0,0.0,0.0,1.5,11.0,linear
4,79563,50482,50482,0.0,0.0,0.0,1.5,11.0,linear
5,73132,47338,47338,0.0,0.0,0.0,1.5,11.0,linear
6,78067,49769,49769,0.0,0.0,0.0,1.5,11.0,linear
7,86390,53716,53716,0.0,0.0,0.0,1.5,11.0,linear
8,77697,49542,49542,0.0,0.0,0.0,1.5,11.0,linear
9,65121,43633,43633,0.0,0.0,0.0,1.5,11.0,linear
10,81834,51486,51486,0.0,0.0,0.0,1.5,11.0,linear
11,95019,57605,57605,0.0,0.0,0.0,1.5,11.0,linear
12,82242,46997,46997,0.0739602,0.0739602,0.0,1.5,11.0,linear
13,97304,53051,53051,0.0874043,0.0874043,0.0,1.5,11.0,linear
14,125799,68003,68003,0.0778867,0.0778867,0.0,1.5,11.0,linear
15,139400,75343,75343,0.0778655,0.0778655,0.0,1.5,11.0,linear
16,130873,73418,73418,0.0824377,0.0824377,0.0,1.5,11.0,linear
17,121506,70695,70695,0.0812333,0.0812333,0.0,1.5,11.0,linear
18,129300,74941,74941,0.0786336,0.0786336,0.0,1.5,11.0,linear
19,132819,75423,75423,0.0807081,0.0807081,0.0,1.5,11.0,linear
20,125925,71364,71364,0.0800893,0.0800893,0.0,1.5,11.0,linear
21,126936,72175,72175,0.0781924,0.0781924,0.0,1.5,11.0,linear
22,132414,75275,75275,0.0772759,0.0772759,0.0,1.5,11.0,linear
23,134086,76175,76175,0.0776283,0.0776283,0.0,1.5,11.0,linear
24,129584,74260,74260,0.0816283,0.0816283,0.0,1.5,11.0,linear
25,122733,71057,71057,0.0799764,0.0799764,0.0,1.5,11.0,linear
26,127445,72972,72972,0.0780944,0.0780944,0.0,1.5,11.0,linear
27,131695,74452,74452,0.0779361,0.0779361,0.0,1.5,11.0,linear
28,130243,73352,73352,0.0789281,0.0789281,0.0,1.5,11.0,linear
29,128263,72869,72869,0.0788483,0.0788483,0.0,1.5,11.0,linear
30,130206,74093,74093,0.0785514,0.0785514,0.0,1.5,11.0,linear
31,130671,74330,74330,0.0792727,0.0792727,0.0,1.5,11.0,linear
